PLAYERID,PLAYER,SALARY,OPP,POS,TEAM,SCHEDULE_ID,PARTNERID,PA,1B,2B,3B,HR,RBI,R,SB,BB,IP,BBSP,K,W,ER,HA,HBP,QS,UNDERDOG,PRIZEPICKS,H,PARK,BASES,OUTS,BATK,HRRBI,PC,REFID,FPTS,FPTS/$,FLOOR,CEIL,POWN,SMASH,TOPVAL,TEAMOWN,DIFFERENCE,LEV,OWNERSHIP,RGID
14698,"Nick Castellanos",4500,DET,OF,PHI,92872,548164,4.51,0.74,0.26,0.04,0.22,0.64,0.7,0.012,0.29,0,0,0,0,0,0,0,0,9.84,9.31,1.26,PHI,2.26,0,0.9692,2.6,,83,9.31,2.07,2.33,24.56,21.56,0.0899,0.0407,0.1463,-0.0564,0.7,,14698
13392,"Bryce Harper",5700,DET,OF,PHI,92872,548033,4.44,0.56,0.24,0.04,0.18,0.62,0.66,0.053,0.65,0,0,0,0,0,0,0,0,9.98,9.14,1.02,PHI,1.88,0,0.8993,2.3,,84,9.14,1.6,3.2,21.86,8.12,0.0899,0.0407,0.1463,-0.0564,0.7,,13392
21824,"Trea Turner",5100,DET,SS,PHI,92872,599179,4.24,0.7,0.23,0.09,0.2,0.61,0.7,0.097,0.3,0,0,0,0,0,0,0,0,10.11,9.68,1.22,PHI,2.23,0,0.7792,2.53,,85,9.68,1.9,2.66,25.28,26.13,0.0899,0.0407,0.1463,-0.0564,0.7,,21824
18004,"J.T. Realmuto",4600,DET,C,PHI,92872,548255,4.17,0.56,0.22,0.13,0.18,0.62,0.67,0.039,0.39,0,0,0,0,0,0,0,0,9.76,9.19,1.09,PHI,2.11,0,0.9306,2.38,,86,9.19,2,2.28,24.08,22.95,0.0899,0.0407,0.1463,-0.0564,0.7,,18004
2082919,"Bryson Stott",4400,DET,2B,PHI,92872,1115807,4.13,0.68,0.16,0.06,0.09,0.53,0.52,0.051,0.36,0,0,0,0,0,0,0,0,7.84,7.37,0.99,PHI,1.54,0,0.6852,2.04,,87,7.37,1.68,2.13,19.52,3.83,0.0899,0.0407,0.1463,-0.0564,0.7,,2082919
3004515,"Drew Ellis",2000,DET,1B/3B,PHI,92872,1055014,3.98,0.42,0.17,0.01,0.07,0.48,0.38,0.01,0.43,0,0,0,0,0,0,0,0,6.13,5.54,0.67,PHI,1.07,0,1.0306,1.53,,88,5.54,2.77,0.78,15.52,7.03,0.0899,0.0407,0.1463,-0.0564,0.7,,3004515
36212,"Edmundo Sosa",2500,DET,3B,PHI,92872,736859,3.5,0.5,0.16,0.12,0.1,0.48,0.43,0.026,0.24,0,0,0,0,0,0,0,0,7.17,6.79,0.88,PHI,1.58,0,0.7768,1.79,,89,6.79,2.72,0.68,18.6,10.8,0.0899,0.0407,0.1463,-0.0564,0.7,,36212
3783413,"Dalton Guthrie",2000,DET,OF,PHI,92872,829836,3.73,0.53,0.17,0.05,0.08,0.47,0.37,0.023,0.25,0,0,0,0,0,0,0,0,6.27,5.88,0.83,PHI,1.34,0,0.8334,1.67,,90,5.88,2.94,0.93,16.67,4.2,0.0899,0.0407,0.1463,-0.0564,0.7,,3783413
10517,"Andrew McCutchen",4500,OAK,OF,PIT,92873,290131,4.46,0.48,0.15,0.02,0.29,0.66,0.71,0.02,0.51,0,0,0,0,0,0,0,0,9.74,9.1,0.94,PIT,2,0,0.8868,2.31,,91,9.1,2.02,0.91,26.38,16.71,0.0679,0.0661,0.1092,-0.0413,1.3,,10517
956689,"Bryan Reynolds",5300,OAK,OF,PIT,92873,873683,4.41,0.55,0.19,0.07,0.23,0.66,0.71,0.014,0.41,0,0,0,0,0,0,0,0,9.6,9.02,1.04,PIT,2.06,0,0.8319,2.41,,92,9.02,1.7,2.14,24.39,11.8,0.0679,0.0661,0.1092,-0.0413,1.3,,956689
814466,"Connor Joe",3300,OAK,1B/OF,PIT,92873,827153,4.33,0.51,0.17,0.09,0.19,0.64,0.67,0.024,0.53,0,0,0,0,0,0,0,0,9.46,8.79,0.96,PIT,1.88,0,0.8891,2.27,,93,8.79,2.66,3.18,21.49,22.19,0.0679,0.0661,0.1092,-0.0413,1.3,,814466
10261,"Carlos Santana",2900,OAK,1B,PIT,92873,295203,4.15,0.46,0.13,0,0.17,0.55,0.54,0.009,0.48,0,0,0,0,0,0,0,0,7.52,6.91,0.76,PIT,1.4,0,0.6496,1.85,,94,6.91,2.38,1.08,20.61,3.21,0.0679,0.0661,0.1092,-0.0413,1.3,,10261
2039906,"Rodolfo Castro",3500,OAK,2B,PIT,92873,917362,4.13,0.53,0.12,0.08,0.21,0.6,0.65,0.019,0.37,0,0,0,0,0,0,0,0,8.81,8.33,0.94,PIT,1.85,0,0.899,2.19,,95,8.33,2.38,1.97,22.45,16.69,0.0679,0.0661,0.1092,-0.0413,1.3,,2039906
1452858,"Ke'Bryan Hayes",4100,OAK,3B,PIT,92873,874730,3.99,0.56,0.16,0.08,0.12,0.56,0.54,0.035,0.31,0,0,0,0,0,0,0,0,7.71,7.28,0.92,PIT,1.6,0,0.7119,2.02,,96,7.28,1.78,1.44,19.74,4.29,0.0679,0.0661,0.1092,-0.0413,1.3,,1452858
185480,"Ji Hwan Bae",2800,OAK,2B/OF,PIT,92873,1111050,3.88,0.79,0.16,0.01,0.06,0.48,0.5,0.114,0.32,0,0,0,0,0,0,0,0,7.35,6.99,1.02,PIT,1.38,0,0.713,2,,97,6.99,2.5,0.7,17.57,8.35,0.0679,0.0661,0.1092,-0.0413,1.3,,185480
1455180,"Mark Mathias",2700,OAK,2B/OF,PIT,92873,875006,3.46,0.42,0.12,0.01,0.16,0.46,0.42,0.024,0.32,0,0,0,0,0,0,0,0,6.46,6.05,0.71,PIT,1.33,0,0.793,1.59,,98,6.05,2.24,1.5,16.75,5.05,0.0679,0.0661,0.1092,-0.0413,1.3,,1455180
15943,"Austin Hedges",2300,OAK,C,PIT,92873,597799,3.57,0.35,0.07,0,0.13,0.44,0.31,0.006,0.27,0,0,0,0,0,0,0,0,5.08,4.75,0.55,PIT,1.01,0,0.7741,1.3,,99,4.75,2.07,0.48,12.56,1.84,0.0679,0.0661,0.1092,-0.0413,1.3,,15943
15873,"Xander Bogaerts",5200,CHC,SS,SDP,92877,550735,4.54,0.71,0.23,0.01,0.17,0.53,0.57,0.033,0.39,0,0,0,0,0,0,0,0,8.8,8.21,1.12,SDP,1.88,0,0.7457,2.22,,100,8.21,1.58,1.82,22.92,7.02,0.1131,0.0266,0.1161,-0.003,7.3,,15873
894407,"Fernando Tatis",6200,CHC,OF,SDP,92877,919910,4.57,0.57,0.23,0,0.35,0.61,0.67,0.074,0.35,0,0,0,0,0,0,0,0,10.58,10.06,1.15,SDP,2.43,0,0.9414,2.43,,101,10.06,1.62,1.64,27.78,12.91,0.1131,0.0266,0.1161,-0.003,7.3,,894407
326703,"Juan Soto",5800,CHC,OF,SDP,92877,906282,4.5,0.56,0.21,0.04,0.27,0.58,0.7,0.041,0.9,0,0,0,0,0,0,0,0,11.42,10.36,1.08,SDP,2.18,0,0.6019,2.36,,102,10.36,1.79,3.35,27.12,23.24,0.1131,0.0266,0.1161,-0.003,7.3,,326703
13534,"Manny Machado",4800,CHC,3B,SDP,92877,548155,4.2,0.61,0.22,0,0.24,0.53,0.56,0.026,0.28,0,0,0,0,0,0,0,0,8.76,8.28,1.07,SDP,2.01,0,0.7183,2.16,,103,8.28,1.73,1.56,23.16,8.32,0.1131,0.0266,0.1161,-0.003,7.3,,13534
1452313,"Jake Cronenworth",4400,CHC,1B/2B,SDP,92877,857694,4.19,0.52,0.19,0.14,0.17,0.54,0.57,0.011,0.46,0,0,0,0,0,0,0,0,9.12,8.48,1.02,SDP,2,0,0.6492,2.13,,104,8.48,1.93,0.85,24.12,14.55,0.1131,0.0266,0.1161,-0.003,7.3,,1452313
15038,"Gary Sanchez",3700,CHC,C,SDP,92877,549555,4.17,0.41,0.16,0,0.22,0.51,0.44,0.004,0.36,0,0,0,0,0,0,0,0,7.42,6.9,0.79,SDP,1.61,0,1.0468,1.74,,105,6.9,1.86,1.4,19.52,5.02,0.1131,0.0266,0.1161,-0.003,7.3,,15038
11296,"Matt Carpenter",2900,CHC,1B/3B,SDP,92877,501744,3.85,0.3,0.2,0,0.19,0.48,0.41,0.01,0.51,0,0,0,0,0,0,0,0,7.35,6.64,0.69,SDP,1.46,0,0.9814,1.58,,106,6.64,2.29,1.11,19.56,7.12,0.1131,0.0266,0.1161,-0.003,7.3,,11296
2553279,"Ha-seong Kim",3900,CHC,3B,SDP,92877,911908,3.85,0.51,0.18,0.03,0.12,0.45,0.38,0.036,0.31,0,0,0,0,0,0,0,0,6.76,6.31,0.84,SDP,1.44,0,0.6884,1.67,,107,6.31,1.62,0.88,19.22,1.49,0.1131,0.0266,0.1161,-0.003,7.3,,2553279
1203809,"Trent Grisham",2700,CHC,OF,SDP,92877,874246,3.78,0.37,0.18,0.05,0.15,0.47,0.39,0.028,0.46,0,0,0,0,0,0,0,0,7.33,6.72,0.75,SDP,1.48,0,0.863,1.61,,108,6.72,2.49,1.04,20.12,5.02,0.1131,0.0266,0.1161,-0.003,7.3,,1203809
1084296,"Tommy Edman",4200,TEX,2B/OF,STL,92876,873704,5.04,0.82,0.29,0.04,0.13,0.56,0.59,0.045,0.37,0,0,0,0,0,0,0,0,9.34,8.73,1.28,TEX,2.04,0,0.6815,2.43,,109,8.73,2.08,2.71,21.47,14.15,0.0758,0.0397,0.0847,-0.0089,6,,1084296
11431,"Paul Goldschmidt",5600,TEX,1B,STL,92876,501577,4.85,0.78,0.28,0.01,0.24,0.57,0.68,0.022,0.6,0,0,0,0,0,0,0,0,10.86,10,1.31,TEX,2.33,0,0.8647,2.56,,110,10,1.79,3.75,24.06,13.85,0.0758,0.0397,0.0847,-0.0089,6,,11431
14626,"Nolan Arenado",5400,TEX,3B,STL,92876,500816,4.7,0.65,0.22,0,0.26,0.54,0.57,0.006,0.4,0,0,0,0,0,0,0,0,9.32,8.71,1.13,TEX,2.13,0,0.5751,2.24,,111,8.71,1.61,2.44,22.15,7.41,0.0758,0.0397,0.0847,-0.0089,6,,14626
34682,"Willson Contreras",4700,TEX,C,STL,92876,508176,4.46,0.52,0.19,0.01,0.21,0.5,0.53,0.01,0.56,0,0,0,0,0,0,0,0,8.66,7.92,0.93,TEX,1.77,0,0.8916,1.96,,112,7.92,1.69,2.21,21,9.0,0.0758,0.0397,0.0847,-0.0089,6,,34682
4793711,"Luken Baker",2000,TEX,1B,STL,92876,876245,4.47,0.53,0.18,0,0.11,0.46,0.41,0,0.4,0,0,0,0,0,0,0,0,6.7,6.12,0.82,TEX,1.33,0,0.728,1.69,,113,6.12,3.06,1.16,17.2,3.45,0.0758,0.0397,0.0847,-0.0089,6,,4793711
36796,"Paul DeJong",4000,TEX,SS,STL,92876,829829,4.36,0.42,0.15,0.01,0.18,0.47,0.41,0.008,0.49,0,0,0,0,0,0,0,0,7.25,6.62,0.76,TEX,1.47,0,1.1125,1.64,,114,6.62,1.66,1.2,18.78,1.99,0.0758,0.0397,0.0847,-0.0089,6,,36796
3203023,"Brendan Donovan",2900,TEX,1B/OF,STL,92876,1054407,4.23,0.82,0.15,0.01,0.06,0.4,0.42,0.01,0.54,0,0,0,0,0,0,0,0,7.25,6.58,1.04,TEX,1.39,0,0.4991,1.86,,115,6.58,2.27,2.28,16.05,2.43,0.0758,0.0397,0.0847,-0.0089,6,,3203023
2040071,"Jordan Walker",3100,TEX,OF,STL,92876,1216873,4.09,0.68,0.17,0.01,0.1,0.42,0.37,0.022,0.31,0,0,0,0,0,0,0,0,6.71,6.25,0.96,TEX,1.45,0,0.7777,1.75,,116,6.25,2.02,1.79,16.16,2.75,0.0758,0.0397,0.0847,-0.0089,6,,2040071
38019,"Oscar Mercado",2200,TEX,OF,STL,92876,737612,3.88,0.57,0.2,0.02,0.09,0.41,0.35,0.032,0.33,0,0,0,0,0,0,0,0,6.64,6.14,0.88,TEX,1.39,0,0.6236,1.64,,117,6.14,2.79,1.79,15.49,2.59,0.0758,0.0397,0.0847,-0.0089,6,,38019
17802,"Yandy Diaz",12300,BOS,1B,TBR,92911,823741,4.92,0.92,0.25,0.01,0.11,0.54,0.64,0.015,0.69,0,0,0,0,0,0,0,0,9.98,9.05,1.29,BOS,1.89,0,0.6677,2.47,,118,9.05,0.74,3.27,22.43,0.0,0,0,0,0,0,,17802
2039175,"Wander Franco",14100,BOS,SS,TBR,92911,1121081,4.74,0.93,0.26,0.16,0.1,0.57,0.67,0.089,0.42,0,0,0,0,0,0,0,0,10.74,10.15,1.45,BOS,2.33,0,0.5233,2.69,,119,10.15,0.72,3.41,25.72,0.0,0,0,0,0,0,,2039175
2039178,"Josh Lowe",11400,BOS,OF,TBR,92911,917926,4.8,0.73,0.17,0.04,0.2,0.55,0.56,0.085,0.37,0,0,0,0,0,0,0,0,9.26,8.8,1.14,BOS,1.99,0,1.2185,2.25,,120,8.8,0.77,1.97,24.17,0.0,0,0,0,0,0,,2039178
1452039,"Isaac Paredes",9900,BOS,3B,TBR,92911,920275,4.61,0.56,0.23,0,0.17,0.53,0.53,0,0.56,0,0,0,0,0,0,0,0,8.56,7.78,0.96,BOS,1.7,0,0.7909,2.02,,121,7.78,0.79,1.78,21.72,0.0,0,0,0,0,0,,1452039
2039180,"Taylor Walls",10800,BOS,2B/3B,TBR,92911,915802,4.5,0.53,0.16,0.08,0.1,0.5,0.48,0.066,0.56,0,0,0,0,0,0,0,0,8.12,7.46,0.87,BOS,1.49,0,1.121,1.85,,122,7.46,0.69,1.69,20.72,0.0,0,0,0,0,0,,2039180
1452160,"Luke Raley",8400,BOS,1B/OF,TBR,92911,918048,4.36,0.58,0.16,0.01,0.18,0.49,0.49,0.071,0.51,0,0,0,0,0,0,0,0,8.37,7.77,0.93,BOS,1.65,0,1.345,1.91,,123,7.77,0.93,1.84,21.53,0.0,0,0,0,0,0,,1452160
17933,"Manuel Margot",5100,BOS,OF,TBR,92911,657504,4.3,0.79,0.19,0.05,0.06,0.46,0.44,0.08,0.34,0,0,0,0,0,0,0,0,7.65,7.2,1.09,BOS,1.56,0,0.7508,1.99,,124,7.2,1.41,1.93,19.22,0.0,0,0,0,0,0,,17933
152353,"Vidal Brujan",4500,BOS,2B/OF,TBR,92911,872786,4.24,0.63,0.11,0.03,0.07,0.42,0.34,0.045,0.31,0,0,0,0,0,0,0,0,6.15,5.77,0.84,BOS,1.22,0,0.9699,1.6,,125,5.77,1.28,1.26,15.46,0.0,0,0,0,0,0,,152353
36196,"Francisco Mejia",5400,BOS,C,TBR,92911,739565,4.1,0.62,0.23,0.07,0.07,0.47,0.38,0.01,0.26,0,0,0,0,0,0,0,0,7,6.53,0.99,BOS,1.57,0,0.8381,1.84,,126,6.53,1.21,1,19.4,0.0,0,0,0,0,0,,36196
15633,"Marcus Semien",6000,STL,2B,TEX,92876,546772,4.67,0.68,0.29,0.05,0.17,0.62,0.64,0.014,0.33,0,0,0,0,0,0,0,0,9.46,8.85,1.19,TEX,2.09,0,0.6324,2.45,,127,8.85,1.48,1.11,25.47,5.84,0.1138,0.0116,0.0761,0.0377,9.3,,15633
16176,"Corey Seager",5900,STL,SS,TEX,92876,657913,4.51,0.74,0.32,0.06,0.17,0.62,0.7,0.003,0.44,0,0,0,0,0,0,0,0,10.31,9.56,1.29,TEX,2.24,0,0.5037,2.61,,128,9.56,1.62,1.58,26.65,13.01,0.1138,0.0116,0.0761,0.0377,9.3,,16176
980776,"Nate Lowe",4800,STL,1B,TEX,92876,918283,4.47,0.84,0.28,0.08,0.13,0.59,0.66,0.007,0.42,0,0,0,0,0,0,0,0,9.99,9.29,1.33,TEX,2.16,0,0.7049,2.58,,129,9.29,1.94,1.79,26.01,10.52,0.1138,0.0116,0.0761,0.0377,9.3,,980776
484316,"Adolis Garcia",5500,STL,OF,TEX,92876,908695,4.33,0.61,0.23,0.04,0.2,0.58,0.59,0.02,0.25,0,0,0,0,0,0,0,0,8.77,8.31,1.08,TEX,1.99,0,0.9172,2.25,,130,8.31,1.51,0.83,23.92,2.75,0.1138,0.0116,0.0761,0.0377,9.3,,484316
2039235,"Josh Jung",5300,STL,3B,TEX,92876,1115784,4.21,0.66,0.21,0.06,0.18,0.56,0.58,0.005,0.23,0,0,0,0,0,0,0,0,8.51,8.08,1.11,TEX,1.98,0,0.9787,2.25,,131,8.08,1.52,0.81,23.47,4.79,0.1138,0.0116,0.0761,0.0377,9.3,,2039235
1405649,"Jonah Heim",4800,STL,C,TEX,92876,737843,4.17,0.58,0.26,0,0.13,0.53,0.48,0.005,0.31,0,0,0,0,0,0,0,0,7.55,6.98,0.97,TEX,1.62,0,0.5642,1.98,,132,6.98,1.45,0.28,21.38,2.56,0.1138,0.0116,0.0761,0.0377,9.3,,1405649
36197,"Mitch Garver",4500,STL,C,TEX,92876,578988,4.05,0.47,0.24,0,0.19,0.55,0.5,0.002,0.41,0,0,0,0,0,0,0,0,8.17,7.52,0.9,TEX,1.71,0,0.8568,1.95,,133,7.52,1.67,1.55,21,4.54,0.1138,0.0116,0.0761,0.0377,9.3,,36197
3202406,"Ezequiel Duran",2900,STL,SS,TEX,92876,1068048,3.93,0.71,0.21,0.01,0.13,0.49,0.44,0.013,0.19,0,0,0,0,0,0,0,0,7.25,6.85,1.06,TEX,1.68,0,0.6805,1.99,,134,6.85,2.36,1.21,19.27,4.99,0.1138,0.0116,0.0761,0.0377,9.3,,3202406
1452354,"Leody Taveras",3400,STL,OF,TEX,92876,912520,3.8,0.69,0.23,0.14,0.06,0.51,0.46,0.03,0.25,0,0,0,0,0,0,0,0,7.91,7.46,1.12,TEX,1.81,0,0.6576,2.09,,135,7.46,2.19,0.96,23.05,5.13,0.1138,0.0116,0.0761,0.0377,9.3,,1452354
15035,"George Springer",5100,HOU,OF,TOR,92874,526414,4.58,0.63,0.18,0.03,0.22,0.62,0.67,0.026,0.45,0,0,0,0,0,0,0,0,9.44,8.83,1.06,TOR,1.96,0,0.8342,2.35,,136,8.83,1.73,2.24,24.43,8.7,0.0746,0.0261,0.0652,0.0094,6.7,,15035
1199134,"Bo Bichette",5500,HOU,SS,TOR,92874,917949,4.52,0.81,0.22,0.01,0.19,0.61,0.68,0.051,0.29,0,0,0,0,0,0,0,0,9.42,8.96,1.23,TOR,2.04,0,0.8846,2.52,,137,8.96,1.63,2.28,24.63,8.04,0.0746,0.0261,0.0652,0.0094,6.7,,1199134
967469,"Vladimir Guerrero Jr.",5400,HOU,1B,TOR,92874,920245,4.42,0.68,0.22,0,0.26,0.63,0.7,0.014,0.45,0,0,0,0,0,0,0,0,10.04,9.39,1.16,TOR,2.16,0,0.692,2.49,,138,9.39,1.74,2.65,25.74,10.13,0.0746,0.0261,0.0652,0.0094,6.7,,967469
37180,"Matt Chapman",4900,HOU,3B,TOR,92874,828672,4.3,0.45,0.19,0.01,0.19,0.59,0.59,0.005,0.54,0,0,0,0,0,0,0,0,8.49,7.76,0.84,TOR,1.62,0,1.2184,2.02,,139,7.76,1.58,1.77,21.84,5.21,0.0746,0.0261,0.0652,0.0094,6.7,,37180
2039342,"Daulton Varsho",3900,HOU,OF,TOR,92874,1055059,4.23,0.49,0.19,0.01,0.16,0.56,0.54,0.04,0.39,0,0,0,0,0,0,0,0,7.9,7.36,0.85,TOR,1.54,0,0.9438,1.95,,140,7.36,1.89,1.52,21.24,1.85,0.0746,0.0261,0.0652,0.0094,6.7,,2039342
15652,"Whit Merrifield",4000,HOU,2B/OF,TOR,92874,526882,4.11,0.68,0.21,0.01,0.08,0.51,0.48,0.088,0.28,0,0,0,0,0,0,0,0,7.29,6.9,0.98,TOR,1.45,0,0.6729,1.97,,141,6.9,1.73,1.49,18.81,3.05,0.0746,0.0261,0.0652,0.0094,6.7,,15652
2039289,"Alejandro Kirk",3000,HOU,C,TOR,92874,1071614,4.05,0.69,0.14,0,0.12,0.49,0.5,0.017,0.49,0,0,0,0,0,0,0,0,7.64,7.02,0.95,TOR,1.45,0,0.4588,1.94,,142,7.02,2.34,2.31,18.36,11.41,0.0746,0.0261,0.0652,0.0094,6.7,,2039289
1049725,"Cavan Biggio",2500,HOU,2B/OF,TOR,92874,738582,3.66,0.37,0.17,0.01,0.08,0.45,0.37,0.028,0.47,0,0,0,0,0,0,0,0,6.17,5.56,0.63,TOR,1.06,0,1.0137,1.45,,143,5.56,2.22,1.75,14.72,1.96,0.0746,0.0261,0.0652,0.0094,6.7,,1049725
15200,"Kevin Kiermaier",2800,HOU,OF,TOR,92874,549853,3.77,0.56,0.19,0.03,0.07,0.48,0.4,0.057,0.3,0,0,0,0,0,0,0,0,6.68,6.25,0.85,TOR,1.31,0,0.8699,1.73,,144,6.25,2.23,1.46,17.55,1.16,0.0746,0.0261,0.0652,0.0094,6.7,,15200
2039185,"Shane McClanahan",18300,BOS,SP,TBR,92911,875827,0,0,0,0,0,0,0,0,0,5.79,2.03,5.33,0.28,2.3,5.22,0.33,0.46,10.76,29.98,0,BOS,0,17.37,0,0,93,145,15.67,0.86,6.9,25.64,0.0,0,0,0,0,0,,2039185
22658,"Blake Snell",9700,CHC,SP,SDP,92877,597786,0,0,0,0,0,0,0,0,0,5.41,2.6,7.3,0.28,2.19,4.52,0.42,0.43,12.37,34.96,0,SDP,0,16.23,0,0,97,146,18.97,1.96,2.91,34.16,44.14,0.1131,0.0266,0.1161,-0.003,7.3,,22658
11191,"Julio Teheran",8700,CIN,SP,MIL,92875,394370,0,0,0,0,0,0,0,0,0,4.65,1.48,3.49,0.19,2.38,4.45,0.24,0.17,6.63,19.06,0,CIN,0,13.95,0,0,81,147,9.72,1.12,0.1,16.33,1.67,0.046,0.0811,0.0666,-0.0206,2,,11191
21538,"Aaron Nola",10200,DET,SP,PHI,92872,599230,0,0,0,0,0,0,0,0,0,5.95,1.39,7.52,0.31,2.14,5.34,0.23,0.51,13.47,37.88,0,PHI,0,17.85,0,0,97,148,21.22,2.08,1.95,38.44,58.27,0.0899,0.0407,0.1463,-0.0564,0.7,,21538
2039296,"Alek Manoah",7400,HOU,SP,TOR,92874,1115987,0,0,0,0,0,0,0,0,0,5.52,2.69,5.12,0.26,2.98,4.95,0.44,0.36,9.25,25.98,0,TOR,0,16.56,0,0,94,149,12.9,1.74,5.68,21.11,3.69,0.0746,0.0261,0.0652,0.0094,6.7,,2039296
2039597,"Braxton Garrett",8300,KCR,SP,MIA,92871,917923,0,0,0,0,0,0,0,0,0,5,1.58,6,0.24,2.33,5.21,0.26,0.31,10.08,28.7,0,MIA,0,15,0,0,82,150,15.34,1.85,-0.38,32.6,24.76,0.0568,0.0343,0.0595,-0.0027,4,,2039597
1452081,"Carlos Hernandez",6600,MIA,SP,KCR,92871,1057975,0,0,0,0,0,0,0,0,0,1.31,0.53,0.76,0,0.65,1.31,0.09,0.13,1.79,4.75,0,MIA,0,3.93,0,0,22,151,2,0.3,-0.05,4.25,0.73,0.0877,0.0954,0.0409,0.0468,8,,1452081
35328,"Mike Mayers",6600,MIA,SP,KCR,92871,706982,0,0,0,0,0,0,0,0,0,4.42,1.38,3.78,0.16,2.19,4.26,0.09,0,6.34,19.03,0,MIA,0,13.26,0,0,78,152,10.35,1.57,1.99,17.62,9.0,0.0877,0.0954,0.0409,0.0468,8,,35328
4793713,"Andrew Abbott",4000,MIL,SP,CIN,92875,1056094,0,0,0,0,0,0,0,0,0,4.92,1.83,4.75,0.23,2.38,4.36,0.3,0.22,8.41,24.13,0,CIN,0,14.76,0,0,81,153,12.83,3.21,2.44,23.22,25.9,0.0528,0.0252,0.0779,-0.0251,2.7,,4793713
2040079,"Johan Oviedo",6900,OAK,SP,PIT,92873,922365,0,0,0,0,0,0,0,0,0,5.35,3.18,5.32,0.27,2.27,4.8,0.52,0.4,10.15,28.45,0,PIT,0,16.05,0,0,92,154,14.14,2.05,0.72,24.5,20.44,0.0679,0.0661,0.1092,-0.0413,1.3,,2040079
2440928,"Joey Wentz",6000,PHI,SP,DET,92872,917946,0,0,0,0,0,0,0,0,0,4.68,1.55,3.84,0.15,2.48,4.8,0.25,0.16,6.81,19.64,0,PHI,0,14.04,0,0,82,155,9.88,1.65,-3.38,25.54,0.66,0.0235,0.0884,0.0177,0.0058,3.3,,2440928
3203908,"JP Sears",7600,PIT,SP,OAK,92873,1055285,0,0,0,0,0,0,0,0,0,5.07,1.59,3.91,0.19,2.65,4.86,0.26,0.26,7.49,21.18,0,PIT,0,15.21,0,0,87,156,10.69,1.41,4.7,17.49,3.18,0.0589,0.3834,0.0473,0.0116,5.3,,3203908
16517,"Kyle Hendricks",6300,SDP,SP,CHC,92877,577809,0,0,0,0,0,0,0,0,0,5.27,1.94,3.76,0.21,2.56,5.28,0.32,0.31,7.82,21.91,0,SDP,0,15.81,0,0,85,157,10.57,1.68,4.65,17.29,2.17,0.0748,0.0598,0.017,0.0578,8.7,,16517
13502,"Martin Perez",8000,STL,SP,TEX,92876,455689,0,0,0,0,0,0,0,0,0,5.57,2.2,4.1,0.27,2.65,6.4,0.36,0.36,8.62,24.1,0,TEX,0,16.71,0,0,88,158,11.13,1.39,0.21,24.16,3.71,0.1138,0.0116,0.0761,0.0377,9.3,,13502
3201947,"Brayan Bello",16200,TBR,SP,BOS,92911,1118133,0,0,0,0,0,0,0,0,0,5.23,2.12,4.9,0.22,2.57,6.1,0.34,0.3,8.91,25.23,0,BOS,0,15.69,0,0,92,159,12.18,0.75,5.36,19.93,0.0,0,0,0,0,0,,3201947
13385,"Adam Wainwright",7100,TEX,SP,STL,92876,184098,0,0,0,0,0,0,0,0,0,5.28,1.38,2.99,0.22,2.76,6.39,0.22,0.29,6.83,19.04,0,TEX,0,15.84,0,0,92,160,8.44,1.19,1.76,15.53,1.01,0.0758,0.0397,0.0847,-0.0089,6,,13385
2039657,"Brandon Bielak",7200,TOR,SP,HOU,92874,915815,0,0,0,0,0,0,0,0,0,5.19,1.68,4,0.24,2.65,5.41,0.27,0.28,7.86,22.16,0,TOR,0,15.57,0,0,90,161,10.91,1.52,0.76,22.68,0.66,0.0648,0.0216,0.0755,-0.0107,4.7,,2039657
