Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Cal Quantrill,,P,8400,CLE,SEA,55%,4.01,4.5,0.318,24.8%,4.25,17.9%,4.53,4.44,R,0.285,0.315,-1%,4%,1%,11.0,11.0,11.0,11.0,11.0,25.6,3.0,15.0,1.8
Tanner Houck,1,P,8300,BOS,@DET,56%,3.69,7,0.304,29.6%,3.00,26.8%,3.43,3.44,R,0.305,0.246,1%,2%,0%,27.0,27.0,27.0,27.0,27.0,25.0,3.0,27.0,3.3
Bailey Falter,,P,8200,PHI,CIN,56%,3.72,4,0.333,,4.50,21.8%,3.79,4.07,L,0.298,0.343,0%,3%,0%,19.0,19.0,19.0,19.0,19.0,24.7,3.0,18.0,2.2
Trevor Rogers,,P,7700,MIA,@NYM,38%,4.53,4,0.338,19.4%,4.00,25.5%,3.95,3.82,L,0.297,0.317,1%,3%,0%,16.0,16.0,16.0,16.0,16.0,23.2,3.0,20.0,2.6
Michael Wacha,0,P,7600,SD,@ATL,41%,4.92,4,0.325,23.5%,5.38,21.2%,4.09,4.03,R,0.298,0.339,-4%,7%,0%,18.0,18.0,18.0,18.0,18.0,23.2,3.1,58.0,7.6
Cole Irvin,,P,7500,BAL,NYY,46%,4.42,3,0.343,20.9%,5.00,16.8%,4.61,4.60,L,0.323,0.317,-1%,5%,0%,6.0,6.0,6.0,6.0,6.0,23.3,3.1,20.0,2.7
Marco Gonzales,,P,7300,SEA,@CLE,45%,4.49,3,0.323,19.4%,5.12,15.3%,4.98,5.04,L,0.306,0.339,-5%,6%,2%,6.0,6.0,6.0,6.0,6.0,19.6,2.7,35.0,4.8
Jhony Brito,,P,7100,NYY,@BAL,54%,4.08,3,0.333,20.1%,5.86,,,,R,,,-1%,5%,0%,39.0,39.0,39.0,39.0,39.0,20.4,2.9,24.0,3.4
Vincent Velasquez,,P,7100,PIT,CWS,48%,4.35,3.5,0.321,19.9%,5.12,22.9%,4.44,4.78,R,0.359,0.339,0%,3%,0%,14.0,14.0,14.0,14.0,14.0,22.1,3.1,-4.0,-0.6
Joey Wentz,,P,6800,DET,BOS,43%,4.31,4,0.328,21.8%,5.86,19.2%,4.61,4.68,L,,,0%,3%,0%,16.0,16.0,16.0,16.0,16.0,22.0,3.2,-10.0,-1.5
Zach Davies,,P,6700,ARI,LAD,41%,5.20,3.5,0.342,21.1%,5.75,17.5%,5.05,4.81,R,0.311,0.349,-5%,0%,0%,24.0,24.0,24.0,24.0,24.0,19.4,2.9,7.0,1.0
Shintaro Fujinami,,P,6500,OAK,@TB,28%,4.64,4.5,0.318,22.3%,7.57,,,,R,,,1%,0%,0%,-5.0,-5.0,-5.0,-5.0,-5.0,19.6,3.0,1.0,0.2
Austin Gomber,0,P,6200,COL,WAS,57%,5.01,4.5,0.319,24.4%,3.38,20.4%,4.27,4.21,L,0.281,0.347,-4%,3%,0%,25.0,25.0,25.0,25.0,25.0,22.1,3.6,14.0,2.3
Trevor Williams,,P,6000,WAS,@COL,42%,5.99,3.5,0.312,21.6%,3.50,22.2%,3.94,4.00,R,0.346,0.315,-11%,3%,0%,15.0,15.0,15.0,15.0,15.0,19.3,3.2,28.0,4.7
