Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Grayson Rodriguez,0,P,41,BAL,DET,61%,3.30,7.5,0.299,27.2%,3.11,,,,R,,,0%,1%,0%,12.8,12.8,12.8,6.9,18.6,19.6,4.8,19.8,4.8
Marcus Stroman,,P,40,CHC,LAD,43%,4.02,4.5,0.335,21.9%,5.18,21.7%,3.84,3.52,R,0.290,0.274,1%,7%,0%,26.3,26.3,26.3,20.8,31.9,16.4,4.1,8.7,2.2
Reid Detmers,,P,39,LAA,KC,66%,3.92,6,0.314,,3.33,22.5%,4.25,4.41,L,0.284,0.324,-1%,0%,0%,16.4,16.4,16.4,10.3,22.5,17.7,4.5,16.9,4.3
Jack Flaherty,,P,36,STL,@SEA,51%,4.47,5,0.322,23.0%,4.52,23.4%,4.54,4.48,R,0.314,0.307,3%,0%,0%,15.0,15.0,15.0,8.9,21.2,14.8,4.1,26.8,7.4
Ross Stripling,,P,34,SF,NYM,46%,4.70,3,0.345,17.2%,4.91,21.3%,3.98,4.07,R,0.284,0.324,2%,1%,0%,4.9,4.9,4.9,4.9,4.9,12.5,3.7,1.7,0.5
Tylor Megill,,P,33,NYM,@SF,54%,4.30,5,0.341,22.4%,4.50,24.9%,3.92,3.96,R,0.398,0.254,1%,1%,0%,17.0,17.0,17.0,9.6,24.4,15.8,4.8,0.8,0.2
Lucas Giolito,,P,33,CWS,@TB,37%,4.58,5.5,0.318,21.5%,6.90,26.6%,3.74,3.74,R,0.281,0.343,5%,0%,0%,16.7,16.7,16.7,-0.6,34.0,15.8,4.8,15.8,4.8
Drey Jameson,,P,32,ARI,SD,41%,4.92,3.5,0.341,21.0%,3.70,23.8%,3.92,3.72,R,,,-4%,-2%,0%,12.0,12.0,12.0,4.5,19.5,11.8,3.7,-6.4,-2.0
Eduardo Rodriguez,1,P,32,DET,@BAL,39%,4.20,6,0.311,24.6%,5.30,23.8%,3.98,3.82,L,0.336,0.318,-2%,3%,0%,18.9,18.9,18.9,0.6,37.2,16.0,5.0,32.1,10.0
Jordan Lyles,,P,30,KC,@LAA,34%,5.58,4.5,0.334,25.9%,4.81,18.7%,4.56,4.61,R,0.347,0.345,-3%,1%,0%,15.5,15.5,15.5,9.7,21.3,11.3,3.8,15.5,5.2
Vince Velasquez,1,P,29,PIT,CIN,49%,3.79,5,0.312,26.0%,4.19,22.7%,4.52,4.85,R,0.361,0.334,0%,5%,0%,13.0,13.0,13.0,-4.1,30.0,15.6,5.4,41.4,14.3
Zach Eflin,,P,29,TB,CWS,63%,3.42,4.5,0.321,22.7%,4.43,22.0%,3.75,3.64,R,0.335,0.303,2%,0%,0%,22.6,22.6,22.6,21.6,23.7,16.3,5.6,22.3,7.7
Kyle Muller,,P,27,OAK,@TEX,24%,4.87,5,0.319,26.7%,6.70,20.5%,4.99,4.82,L,,0.329,-6%,0%,0%,4.9,4.9,4.9,-7.0,16.9,13.1,4.9,3.1,1.1
Brayan Bello,,P,27,BOS,@MIL,39%,4.48,4.5,0.327,22.0%,4.90,21.0%,4.02,3.79,R,,0.376,2%,0%,0%,-1.0,-1.0,-1.0,-1.0,-1.0,12.1,4.5,7.7,2.9
Patrick Corbin,,P,26,WAS,@MIN,30%,5.20,4,0.334,23.8%,4.19,18.2%,4.50,4.27,L,0.315,0.388,-1%,7%,0%,7.6,7.6,7.6,0.5,14.7,12.6,4.8,15.9,6.1
Logan Allen,1,P,26,CLE,MIA,53%,3.64,1,0.329,22.7%,3.24,16.8%,4.85,4.94,L,,0.366,-1%,4%,0%,0.0,0.0,0.0,0.0,0.0,13.7,5.3,30.6,11.8
Clarke Schmidt,,P,26,NYY,TOR,45%,4.50,3,0.337,20.3%,4.52,22.7%,4.05,4.26,R,0.409,0.268,-1%,2%,-1%,5.4,5.4,5.4,2.1,8.8,11.5,4.4,29.4,11.3
Chris Flexen,,P,25,SEA,STL,49%,4.53,3.5,0.327,24.0%,4.62,16.4%,4.85,4.79,R,0.278,0.348,3%,0%,0%,3.8,3.8,3.8,-14.9,22.5,11.9,4.8,-4.8,-1.9
Jose Urena,,P,25,COL,@PHI,27%,5.36,3,0.330,23.0%,4.32,14.4%,5.11,4.87,R,0.410,0.322,10%,4%,0%,-0.2,-0.2,-0.2,-11.3,11.0,7.9,3.2,-3.3,-1.3
