Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Carlos Hernandez,,SP,7700,KC,@CWS,38%,5.10,1,,,4.21,19.1%,4.90,5.04,R,0.301,0.356,0%,0%,0%,11.3,11.3,11.3,11.3,11.3,4.3,0.6,0.0,0.0
Jack Flaherty,,SP,7500,STL,LAD,42%,4.35,5,,,5.43,24.2%,4.43,4.37,R,0.336,0.304,2%,1%,0%,12.1,12.7,12.7,-1.9,27.2,13.2,1.8,0.0,0.0
Lance Lynn,,SP,7300,CWS,KC,62%,3.90,6,,,3.89,26.1%,3.59,3.66,R,0.307,0.265,0%,0%,0%,15.6,13.6,13.6,2.1,25.1,18.7,2.6,0.0,0.0
Michael Wacha,,SP,7300,SD,BOS,56%,4.14,4.5,,,5.61,21.7%,4.08,4.05,R,0.299,0.331,3%,1%,0%,17.4,15.7,15.7,-0.5,31.8,13.0,1.8,0.0,0.0
Dean Kremer,,SP,6900,BAL,@TOR,36%,4.89,4.5,,,4.59,17.7%,4.74,4.81,R,0.342,0.334,1%,1%,0%,14.6,11.7,11.7,1.6,21.8,13.4,1.9,0.0,0.0
James Kaprielian,,SP,6400,OAK,@HOU,25%,5.46,4.5,,,4.42,20.6%,4.69,4.92,R,0.351,0.310,1%,-1%,0%,5.9,5.9,5.9,-3.4,15.2,11.0,1.7,0.0,0.0
Joey Wentz,,SP,5800,DET,@WAS,45%,4.47,4,,,4.07,19.3%,4.74,4.76,L,,0.329,4%,1%,0%,8.5,7.8,7.8,-2.8,18.5,12.6,2.2,0.0,0.0
Alex Wood,,SP,5600,SF,MIA,54%,3.60,4.5,,,3.46,24.6%,3.60,3.52,L,0.256,0.326,1%,0%,0%,10.6,10.6,10.6,5.8,15.4,15.2,2.7,0.0,0.0
Jared Shuster,,SP,5500,ATL,SEA,51%,4.68,4,,,4.44,,,,L,,,-2%,1%,0%,3.1,3.1,3.1,-2.1,8.2,11.1,2.0,0.0,0.0
Connor Seabold,,SP,5300,COL,@TEX,32%,5.41,4,,,6.31,16.2%,4.95,5.62,R,,,13%,4%,0%,6.4,6.4,6.4,-1.1,14.0,7.0,1.3,0.0,0.0
Corey Kluber,,SP,5000,BOS,@SD,43%,4.86,4.5,,,3.80,21.0%,4.13,4.26,R,0.311,0.332,7%,1%,0%,9.2,8.7,8.7,1.8,15.7,13.4,2.7,0.0,0.0
