Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Yu Darvish,,P,47,SD,MIL,62%,3.47,7,0.328,27.1%,5.07,26.9%,3.49,3.72,R,0.270,0.289,2%,2%,0%,11.3,11.3,11.3,10.7,12.0,21.6,4.6,37.6,8.0
Aaron Nola,,P,46,PHI,@CIN,64%,3.99,6,0.310,21.8%,5.07,29.1%,3.06,3.08,R,0.276,0.293,-4%,3%,0%,10.4,10.4,10.4,4.4,16.4,19.9,4.3,18.8,4.1
Pablo Lopez,0,P,43,MIN,@NYY,40%,3.88,6,0.319,20.4%,4.80,25.7%,3.57,3.43,R,0.310,0.278,-2%,1%,0%,32.5,32.5,32.5,29.9,35.0,18.6,4.3,19.9,4.6
Kyle Wright,,P,42,ATL,@KC,57%,4.08,5.5,0.315,21.8%,3.33,23.1%,3.65,3.54,R,0.331,0.276,0%,5%,0%,-2.0,-2.0,-2.0,-2.0,-2.0,16.4,3.9,18.7,4.5
Alek Manoah,,P,39,TOR,TB,45%,4.49,5.5,0.310,23.0%,7.07,24.2%,3.97,4.16,R,0.311,0.221,0%,1%,0%,10.2,10.2,10.2,-7.2,27.6,16.5,4.2,-2.6,-0.7
Andrew Heaney,,P,37,TEX,@HOU,35%,4.65,5,0.345,20.5%,5.07,30.1%,3.34,3.65,L,0.314,0.337,3%,0%,0%,12.6,12.6,12.6,-19.5,44.8,15.9,4.3,17.6,4.8
Grayson Rodriguez,,P,36,BAL,@CWS,46%,3.93,6,0.319,23.4%,4.67,,,,R,,,0%,4%,0%,11.3,11.3,11.3,3.8,18.7,17.9,5.0,15.8,4.4
Miles Mikolas,,P,35,STL,PIT,57%,3.86,5,0.299,24.5%,4.13,18.7%,4.10,3.89,R,0.287,0.306,1%,5%,-1%,3.8,3.8,3.8,-2.8,10.3,17.8,5.1,12.9,3.7
Reid Detmers,,P,34,LAA,@BOS,49%,4.56,5.5,0.318,21.8%,5.67,22.3%,4.29,4.44,L,0.291,0.321,-3%,3%,1%,13.8,13.8,13.8,8.2,19.3,14.4,4.2,21.8,6.4
Garrett Whitlock,,P,32,BOS,LAA,51%,4.44,4,0.335,22.2%,5.36,26.7%,3.09,3.24,R,0.295,0.275,-2%,3%,1%,7.8,7.8,7.8,7.8,7.8,13.7,4.3,28.5,8.9
Mitch Keller,0,P,32,PIT,@STL,42%,4.64,4.5,0.334,20.1%,4.13,20.5%,4.47,4.30,R,0.354,0.336,3%,7%,-1%,21.8,21.8,21.8,12.5,31.1,13.8,4.3,9.9,3.1
Drew Smyly,,P,29,CHC,@LAD,33%,4.77,4,0.343,24.5%,5.53,21.0%,4.25,4.32,L,0.304,0.329,2%,2%,0%,10.3,10.3,10.3,-9.5,30.1,12.2,4.2,19.6,6.8
Matthew Boyd,,P,29,DET,SF,37%,4.59,6,0.325,26.3%,4.93,20.2%,4.66,4.81,L,0.241,0.307,0%,0%,0%,10.2,10.2,10.2,9.8,10.6,14.5,5.0,0.0,0.0
Wade Miley,,P,28,MIL,@SD,38%,4.53,3,0.344,18.0%,4.44,17.8%,4.56,4.20,L,0.241,0.324,7%,3%,0%,15.2,15.2,15.2,4.7,25.7,12.0,4.3,37.4,13.4
Patrick Corbin,,P,27,WAS,CLE,33%,5.37,4,0.324,,4.53,18.2%,4.51,4.28,L,0.316,0.390,3%,0%,0%,4.3,4.3,4.3,1.1,7.5,9.5,3.5,17.5,6.5
JP Sears,,P,26,OAK,NYM,41%,4.66,3,0.345,18.7%,4.73,18.2%,4.50,4.67,L,,0.326,3%,2%,0%,11.2,11.2,11.2,9.4,13.0,12.1,4.7,16.4,6.3
Noah Davis,,P,26,COL,@SEA,27%,5.04,1,0.321,23.1%,4.87,,,,R,,,14%,0%,0%,0.0,0.0,0.0,0.0,0.0,9.1,3.5,19.6,7.5
Jose Butto,,P,25,NYM,@OAK,59%,3.84,1.5,0.310,23.8%,3.93,,,,R,,,2%,1%,0%,0.0,0.0,0.0,0.0,0.0,14.4,5.8,8.9,3.6
Zack Greinke,,P,25,KC,ATL,42%,4.92,3.5,0.333,23.7%,5.47,15.1%,4.67,4.35,R,0.274,0.337,-1%,9%,0%,13.1,13.1,13.1,9.0,17.2,10.2,4.1,17.5,7.0
Luis Cessa,,P,25,CIN,PHI,36%,5.51,3.5,0.324,22.9%,4.07,18.1%,4.28,4.20,R,0.305,0.312,-4%,7%,0%,2.3,2.3,2.3,-8.2,12.8,9.8,3.9,-29.2,-11.7
