Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Brad Keller,,SP,7200,KC,@MIN,32%,4.80,4.5,0.326,25.8%,4.59,18.1%,4.78,4.52,R,0.327,0.349,2%,5%,0%,11.8,11.8,11.8,0.1,23.5,11.3,1.6,11.4,1.6
Vince Velasquez,1,SP,6900,PIT,@WAS,59%,4.07,5,0.306,21.2%,3.88,23.2%,4.44,4.76,R,0.355,0.328,3%,2%,0%,16.7,16.7,16.7,-0.9,34.3,12.6,1.8,23.9,3.5
Grayson Rodriguez,1,SP,6700,BAL,@DET,59%,3.38,7,0.297,26.0%,3.08,,,,R,,,1%,1%,0%,13.2,13.2,13.2,7.9,18.6,16.3,2.4,31.4,4.7
Zach Plesac,,SP,6400,CLE,@BOS,49%,4.55,3,0.331,18.5%,5.48,17.0%,4.60,4.56,R,0.327,0.311,-8%,8%,0%,6.2,6.2,6.2,-7.5,19.8,9.1,1.4,-5.9,-0.9
Calvin Faucher,,RP,6400,TB,@CWS,56%,4.19,1.5,0.314,23.4%,3.81,19.6%,4.15,4.34,R,,,-1%,2%,0%,4.3,4.3,4.3,0.4,8.2,5.0,0.8,-0.8,-0.1
Sean Manaea,,SP,6100,SF,@SD,37%,8.89,3.5,0.354,18.9%,3.67,24.6%,3.80,3.84,L,0.274,0.340,2%,0%,0%,10.6,10.6,10.6,-2.3,23.6,8.4,1.4,-2.9,-0.5
Noah Davis,,SP,5900,COL,ARI,50%,6.00,3.5,0.312,23.3%,4.81,,,,R,,,-10%,4%,0%,16.0,16.0,16.0,13.6,18.3,7.9,1.3,-10.9,-1.8
Chad Kuhl,,SP,5600,WAS,PIT,41%,4.93,4.5,0.310,24.2%,5.08,18.9%,4.92,4.95,R,0.352,0.367,3%,3%,0%,5.0,5.0,5.0,-1.2,11.2,10.6,1.9,-6.9,-1.2
Jhony Brito,,SP,5600,NYY,@TEX,40%,4.72,3,0.311,24.7%,6.19,,,,R,,,-1%,4%,0%,6.3,6.3,6.3,-9.8,22.4,9.9,1.8,14.3,2.6
Kyle Muller,,RP,5400,OAK,CIN,42%,4.08,4,0.316,20.7%,4.54,19.8%,5.11,4.91,L,,0.335,3%,1%,0%,4.0,4.0,4.0,-4.9,12.9,11.8,2.2,11.1,2.1
Caleb Kilian,,SP,5000,CHC,@MIA,46%,4.68,1,0.311,20.6%,3.26,,,,R,,,1%,-1%,0%,0.0,0.0,0.0,0.0,0.0,10.7,2.1,-6.9,-1.4
Tommy Henry,,SP,5000,ARI,@COL,50%,6.00,3.5,0.337,22.5%,3.67,16.4%,5.23,5.27,L,,0.336,-4%,2%,0%,0.9,0.9,0.9,0.9,0.9,8.8,1.8,9.2,1.8
Easton McGee,,RP,4000,SEA,@TOR,28%,5.57,3,0.341,23.4%,4.73,,,,R,,,-3%,0%,0%,0.0,0.0,0.0,0.0,0.0,10.0,2.5,17.8,4.5
