Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Yu Darvish,1,P,9300,SD,@NYM,46%,3.93,5,0.333,19.3%,3.90,27.1%,3.47,3.70,R,0.269,0.290,0%,2%,-1%,21.0,21.0,21.0,21.0,21.0,29.1,3.1,19.0,2.0
Nick Pivetta,,P,9100,BOS,@TB,41%,4.67,4.5,0.318,21.1%,8.33,24.5%,4.19,4.29,R,0.343,0.314,5%,0%,0%,30.0,30.0,30.0,30.0,30.0,23.5,2.6,33.0,3.6
Zac Gallen,2,P,8900,ARI,MIL,56%,4.17,7,0.331,27.1%,5.33,26.5%,3.66,3.62,R,0.258,0.307,-2%,-2%,0%,17.5,17.5,17.5,14.0,21.0,31.3,3.5,64.0,7.2
Kyle Gibson,,P,8700,BAL,OAK,64%,3.60,5,0.309,,3.00,20.2%,4.23,4.05,R,0.334,0.296,0%,2%,0%,29.0,29.0,29.0,13.4,44.6,28.1,3.2,38.0,4.4
Wade Miley,,P,8500,MIL,@ARI,43%,4.83,3.5,0.332,19.6%,5.00,17.9%,4.52,4.17,L,0.242,0.322,-9%,-3%,0%,37.0,37.0,37.0,37.0,37.0,19.9,2.3,15.0,1.8
Bryce Elder,1,P,8300,ATL,CIN,63%,3.62,4.5,0.328,25.0%,4.38,21.3%,4.35,4.19,R,,0.265,-1%,2%,0%,46.0,46.0,46.0,46.0,46.0,28.4,3.4,44.0,5.3
Steven Matz,,P,8100,STL,@COL,56%,5.35,4,0.335,19.4%,4.10,23.3%,3.89,3.73,L,0.321,0.325,-7%,0%,0%,25.0,25.0,25.0,25.0,25.0,22.7,2.8,11.0,1.4
Domingo German,,P,8000,NYY,@CLE,40%,4.15,3.5,0.328,18.0%,5.00,22.6%,4.02,4.20,R,0.293,0.322,-2%,2%,0%,26.0,26.0,26.0,26.0,26.0,21.3,2.7,6.0,0.8
Andrew Heaney,1,P,7800,TEX,KC,60%,3.76,5.5,0.317,21.2%,2.70,29.6%,3.38,3.70,L,0.318,0.340,0%,0%,0%,-7.0,-7.0,-7.0,-7.0,-7.0,28.4,3.6,51.0,6.5
Zack Greinke,,P,7600,KC,@TEX,40%,4.74,3.5,0.313,22.2%,5.22,15.1%,4.67,4.35,R,0.266,0.341,0%,0%,0%,26.5,26.5,26.5,20.1,32.9,20.0,2.6,15.0,2.0
Roansy Contreras,,P,7400,PIT,HOU,37%,4.57,5,0.320,21.8%,4.70,20.8%,4.41,4.46,R,0.286,0.317,0%,1%,0%,26.0,26.0,26.0,26.0,26.0,22.2,3.0,-2.0,-0.3
German Marquez,,P,7200,COL,STL,44%,6.15,4.5,0.332,20.1%,4.00,21.2%,4.16,3.83,R,0.335,0.299,-4%,0%,0%,26.5,26.5,26.5,11.7,41.3,22.6,3.1,27.0,3.8
JP Sears,,P,7000,OAK,@BAL,36%,4.90,4.5,0.311,23.9%,5.00,18.1%,4.49,4.57,L,,0.323,-2%,2%,0%,20.0,20.0,20.0,20.0,20.0,23.0,3.3,18.0,2.6
Jalen Beeks,,P,6800,TB,BOS,59%,3.83,1.5,0.323,,6.56,27.6%,3.20,3.30,L,,0.296,1%,0%,0%,0.0,0.0,0.0,0.0,0.0,9.5,1.4,12.0,1.8
Jose Suarez,1,P,6800,LAA,WAS,70%,3.87,4.5,0.318,20.9%,4.00,21.4%,4.15,4.08,L,0.343,0.301,-1%,1%,0%,7.0,7.0,7.0,7.0,7.0,26.2,3.9,6.0,0.9
Matt Strahm,,P,6600,PHI,MIA,44%,4.26,1,0.328,20.8%,2.70,24.4%,3.54,4.10,L,,0.289,0%,1%,0%,21.0,21.0,21.0,21.0,21.0,18.2,2.8,39.0,5.9
Patrick Corbin,1,P,6400,WAS,@LAA,30%,6.13,3.5,0.344,20.7%,6.22,18.3%,4.49,4.27,L,0.317,0.390,-5%,2%,0%,10.5,10.5,10.5,8.4,12.6,19.1,3.0,18.0,2.8
Drew Smyly,1,P,6200,CHC,SEA,42%,4.89,4,0.340,24.2%,4.30,20.7%,4.28,4.35,L,0.306,0.332,1%,0%,-7%,5.0,5.0,5.0,5.0,5.0,23.7,3.8,33.0,5.3
