Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Jon Gray,,P,9000,TEX,SEA,50%,4.00,6,,,4.45,24.1%,4.02,3.91,R,0.324,0.288,0%,0%,0%,39.8,30.7,30.7,13.5,47.9,29.2,3.2,0.0,0.0
Luis Severino,,P,8900,NYY,@LAD,44%,4.27,6,,,5.60,27.7%,3.40,3.49,R,0.256,0.264,1%,1%,0%,31.0,31.0,31.0,23.9,38.1,26.7,3.0,0.0,0.0
Aaron Civale,,P,8800,CLE,@MIN,45%,4.23,5.5,,,4.61,21.5%,4.05,4.04,R,0.289,0.324,1%,0%,0%,30.0,30.0,30.0,15.9,44.1,27.9,3.2,0.0,0.0
Josiah Gray,,P,8700,WAS,PHI,38%,5.08,5.5,,,4.11,23.0%,4.52,4.78,R,0.367,0.319,2%,0%,0%,27.4,29.5,29.5,16.8,42.3,25.0,2.9,0.0,0.0
Dean Kremer,,P,8500,BAL,@SF,42%,4.36,5,,,4.59,18.0%,4.71,4.77,R,0.341,0.335,3%,1%,0%,32.6,25.2,25.2,11.0,39.4,26.1,3.1,0.0,0.0
Mike Clevinger,,P,8300,CWS,DET,59%,4.07,5,,,3.78,18.8%,4.71,5.01,R,0.323,0.321,0%,0%,0%,24.4,24.4,24.4,9.5,39.4,25.4,3.1,0.0,0.0
Jack Flaherty,,P,8200,STL,@PIT,56%,4.39,5,,,4.38,23.8%,4.47,4.39,R,0.331,0.307,0%,-1%,0%,23.2,25.9,25.9,6.8,45.0,27.5,3.4,0.0,0.0
Garrett Whitlock,,P,7800,BOS,TB,44%,4.81,4.5,,,5.86,25.7%,3.22,3.35,R,0.300,0.276,-2%,1%,0%,22.0,22.0,22.0,3.4,40.6,23.2,3.0,0.0,0.0
Roansy Contreras,,P,7600,PIT,STL,43%,5.11,4.5,,,4.79,19.7%,4.72,4.76,R,0.316,0.313,0%,-1%,0%,21.0,23.8,23.8,7.1,40.4,21.4,2.8,0.0,0.0
Brandon Williamson,,P,7200,CIN,MIL,40%,5.56,4,,,3.95,,,,L,,,-2%,-2%,0%,18.3,18.3,18.3,6.4,30.3,22.4,3.1,0.0,0.0
Jordan Lyles,,P,7100,KC,COL,52%,4.64,4,,,4.48,18.5%,4.64,4.74,R,0.354,0.346,-1%,2%,0%,11.0,16.4,16.4,3.0,29.7,24.9,3.5,0.0,0.0
Chase Anderson,,P,6700,COL,@KC,48%,4.86,3.5,,,3.95,17.1%,5.11,5.26,R,0.320,0.374,3%,2%,0%,20.7,20.7,20.7,14.9,26.4,17.0,2.5,0.0,0.0
Jameson Taillon,,P,6500,CHC,@SD,41%,4.69,3.5,,,4.18,21.9%,4.09,4.24,R,0.328,0.305,2%,1%,0%,7.4,13.6,13.6,0.2,27.1,22.1,3.4,0.0,0.0
Reese Olson,,P,6200,DET,@CWS,41%,4.93,,,,4.33,,,,R,,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,21.5,3.5,0.0,0.0
Shintaro Fujinami,,P,6000,OAK,@MIA,35%,4.96,1.5,,,3.68,20.3%,5.46,6.09,R,,,0%,0%,0%,3.3,3.3,3.3,-14.0,20.5,6.4,1.1,0.0,0.0
