Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Tyler Glasnow,,SP,7900,TB,@BOS,56%,4.19,6,0.333,20.0%,5.23,36.6%,2.84,2.63,R,0.242,0.273,-5%,1%,0%,16.1,16.1,16.1,16.1,16.1,18.3,2.3,0.0,0.0
Charlie Morton,,SP,7800,ATL,@ARI,51%,4.67,6.5,,,5.04,27.8%,3.61,3.52,R,0.308,0.288,-7%,-2%,0%,18.3,17.8,17.8,7.5,28.0,14.2,1.8,0.0,0.0
Jon Gray,1,SP,7600,TEX,SEA,50%,4.00,6,,,4.45,24.1%,4.02,3.91,R,0.324,0.288,-1%,0%,0%,22.8,16.6,16.6,5.2,28.0,15.2,2.0,0.0,0.0
Michael Wacha,,SP,7400,SD,CHC,59%,3.81,5,,,4.51,21.5%,4.08,4.06,R,0.296,0.328,2%,1%,0%,23.0,16.4,16.4,2.0,30.8,15.4,2.1,0.0,0.0
Brandon Williamson,,SP,7100,CIN,MIL,40%,5.56,4,,,3.95,,,,L,,,-4%,-3%,0%,9.2,9.2,9.2,-0.5,18.9,11.0,1.5,0.0,0.0
Luis Severino,,SP,7100,NYY,@LAD,44%,4.27,6,,,5.60,27.7%,3.40,3.49,R,0.256,0.264,2%,1%,0%,18.1,18.1,18.1,14.4,21.7,14.6,2.1,0.0,0.0
Josiah Gray,,SP,6900,WAS,PHI,38%,5.08,5.5,,,4.11,23.0%,4.52,4.78,R,0.367,0.319,2%,-1%,0%,13.3,15.0,15.0,7.1,23.0,11.9,1.7,0.0,0.0
Jack Flaherty,,SP,6800,STL,@PIT,56%,4.39,5,,,4.38,23.8%,4.47,4.39,R,0.331,0.307,0%,-1%,0%,10.4,12.8,12.8,-0.3,25.9,13.9,2.0,0.0,0.0
Dean Kremer,,SP,6700,BAL,@SF,42%,4.36,5,,,4.59,18.0%,4.71,4.77,R,0.341,0.335,4%,2%,0%,17.0,12.4,12.4,3.2,21.6,13.1,2.0,0.0,0.0
Mike Clevinger,,SP,6600,CWS,DET,59%,4.07,5,,,3.78,18.8%,4.71,5.01,R,0.323,0.321,0%,0%,0%,11.7,11.9,11.9,2.1,21.7,13.1,2.0,0.0,0.0
Garrett Whitlock,,SP,6500,BOS,TB,44%,4.81,4.5,,,5.86,25.7%,3.22,3.35,R,0.300,0.276,-3%,1%,0%,11.4,11.4,11.4,-2.0,24.8,11.9,1.8,0.0,0.0
Roansy Contreras,,SP,6200,PIT,STL,43%,5.11,4.5,,,4.79,19.7%,4.72,4.76,R,0.316,0.313,1%,-2%,0%,9.8,11.3,11.3,-0.5,23.0,10.3,1.7,0.0,0.0
Jordan Lyles,,SP,6000,KC,COL,52%,4.64,4,,,4.48,18.5%,4.64,4.74,R,0.354,0.346,-1%,4%,0%,4.6,7.7,7.7,-2.2,17.6,12.0,2.0,0.0,0.0
Reese Olson,,SP,5700,DET,@CWS,41%,4.93,,,,4.33,,,,R,,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,10.7,1.9,0.0,0.0
Chase Anderson,,RP,5500,COL,@KC,48%,4.86,3.5,,,3.95,17.1%,5.11,5.26,R,0.320,0.374,5%,4%,0%,11.3,11.3,11.3,5.0,17.6,7.8,1.4,0.0,0.0
Jameson Taillon,,SP,5400,CHC,@SD,41%,4.69,3.5,,,4.18,21.9%,4.09,4.24,R,0.328,0.305,3%,1%,0%,1.6,6.0,6.0,-4.0,16.0,11.7,2.2,0.0,0.0
