Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Carlos Carrasco,0,P,8800,NYM,@MIL,49%,4.30,5.5,0.333,25.2%,4.00,22.9%,3.83,3.68,R,0.311,0.352,-1%,0%,0%,0.0,0.0,0.0,0.0,0.0,26.1,3.0,9.0,1.0
Tyler Mahle,,P,8700,MIN,@MIA,54%,3.60,5,0.320,21.5%,2.00,26.6%,3.83,3.86,R,0.265,0.350,1%,-1%,0%,0.0,0.0,0.0,0.0,0.0,27.3,3.1,39.0,4.5
Michael Kopech,,P,8600,CWS,SF,56%,3.73,5,0.327,24.7%,2.33,26.7%,3.92,4.15,R,0.289,0.281,0%,2%,0%,0.0,0.0,0.0,0.0,0.0,27.3,3.2,8.0,0.9
Kyle Bradish,,P,8300,BAL,@TEX,44%,4.52,5.5,0.316,24.8%,9.67,21.8%,4.15,4.01,R,0.303,0.350,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,23.9,2.9,11.0,1.3
Taijuan Walker,,P,8100,PHI,@NYY,39%,4.20,4,0.328,21.7%,5.33,21.3%,4.25,4.18,R,0.306,0.298,-1%,3%,0%,0.0,0.0,0.0,0.0,0.0,23.5,2.9,16.0,2.0
Johnny Cueto,,P,8000,MIA,MIN,46%,3.90,4.5,0.325,24.4%,3.67,17.5%,4.46,4.33,R,0.336,0.315,1%,-1%,0%,0.0,0.0,0.0,0.0,0.0,26.1,3.3,-9.0,-1.1
Ryne Nelson,,P,7800,ARI,@SD,44%,4.28,3.5,0.330,21.6%,3.50,,,,R,,,6%,2%,0%,0.0,0.0,0.0,0.0,0.0,23.5,3.0,15.0,1.9
James Kaprielian,,P,7600,OAK,CLE,42%,4.08,3.5,0.329,18.5%,4.25,20.5%,4.64,4.82,R,0.337,0.302,2%,3%,0%,0.0,0.0,0.0,0.0,0.0,22.6,3.0,15.0,2.0
Drew Smyly,,P,7500,CHC,@CIN,52%,4.42,4,0.330,,4.33,20.9%,4.25,4.29,L,0.294,0.331,-4%,1%,0%,0.0,0.0,0.0,0.0,0.0,23.6,3.1,5.0,0.7
Zach Plesac,0,P,7400,CLE,@OAK,57%,3.42,4.5,0.313,23.3%,1.00,17.2%,4.60,4.59,R,0.320,0.309,5%,2%,0%,0.0,0.0,0.0,0.0,0.0,28.1,3.8,-12.0,-1.6
Anthony DeSclafani,,P,7300,SF,@CWS,44%,4.27,3.5,0.323,20.3%,4.00,21.9%,4.10,3.97,R,0.337,0.279,-2%,2%,0%,0.0,0.0,0.0,0.0,0.0,17.4,2.4,40.0,5.5
Connor Overton,,P,7200,CIN,CHC,48%,4.58,1,0.311,25.6%,3.33,15.5%,4.95,4.74,R,,,-1%,1%,0%,0.0,0.0,0.0,0.0,0.0,18.6,2.6,12.0,1.7
Kutter Crawford,,P,7000,BOS,PIT,59%,4.30,1.5,0.316,26.4%,2.67,22.8%,4.20,4.44,R,0.400,0.318,-1%,2%,0%,0.0,0.0,0.0,0.0,0.0,21.1,3.0,9.0,1.3
Michael Grove,,P,6900,LAD,COL,66%,3.47,1,0.323,21.4%,4.00,,,,R,,,0%,2%,0%,0.0,0.0,0.0,0.0,0.0,20.6,3.0,15.0,2.2
Ryan Feltner,,P,6700,COL,@LAD,34%,5.03,3.5,0.337,21.2%,5.00,19.5%,4.49,4.61,R,0.334,0.372,7%,4%,0%,0.0,0.0,0.0,0.0,0.0,19.6,2.9,20.0,3.0
Matt Boyd,,P,6600,DET,@HOU,31%,4.84,4,0.351,19.6%,4.25,20.5%,4.51,4.73,L,0.246,0.304,2%,-1%,0%,0.0,0.0,0.0,0.0,0.0,21.8,3.3,16.0,2.4
Johan Oviedo,,P,6500,PIT,@BOS,41%,5.20,3.5,0.335,20.1%,9.00,19.8%,4.75,4.71,R,0.315,0.314,-5%,4%,0%,0.0,0.0,0.0,0.0,0.0,19.8,3.0,14.0,2.2
Trevor Williams,,P,6400,WAS,TB,38%,4.53,3.5,0.311,23.0%,7.00,22.4%,3.92,3.95,R,0.346,0.313,2%,2%,0%,0.0,0.0,0.0,0.0,0.0,22.4,3.5,15.0,2.3
Jake Woodford,,P,6200,STL,ATL,48%,4.35,1,0.336,22.4%,5.00,15.4%,4.65,4.69,R,0.331,0.269,1%,1%,0%,0.0,0.0,0.0,0.0,0.0,18.4,3.0,4.0,0.6
Ryan Weathers,,P,6000,SD,ARI,56%,3.72,1,0.338,,1.75,17.8%,4.77,4.77,L,,0.369,1%,2%,0%,0.0,0.0,0.0,0.0,0.0,20.9,3.5,15.0,2.5
