Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Alex Cobb,,P,8400,SF,LAD,42%,4.06,4.5,0.342,18.8%,5.75,24.4%,3.39,3.05,R,0.300,0.291,1%,1%,0%,31.5,31.5,31.5,23.7,39.3,26.7,3.2,11.0,1.3
Brad Keller,,P,8300,KC,@TEX,40%,4.99,5,0.301,27.1%,6.00,18.1%,4.72,4.46,R,0.325,0.353,0%,1%,0%,27.5,27.5,27.5,25.4,29.6,22.6,2.7,48.0,5.8
Jose Urquidy,,P,8100,HOU,@PIT,59%,4.26,4,0.317,20.7%,4.64,20.5%,4.20,4.33,R,0.268,0.326,0%,0%,-1%,24.5,24.5,24.5,15.3,33.7,26.6,3.3,34.0,4.2
Hunter Greene,1,P,8000,CIN,@ATL,28%,4.96,7,0.327,23.5%,4.83,31.0%,3.40,3.70,R,0.312,0.334,-1%,1%,0%,24.0,24.0,24.0,22.6,25.4,28.4,3.5,43.0,5.4
Drey Jameson,1,P,7900,ARI,MIL,55%,4.49,5,0.330,28.7%,5.00,24.2%,3.75,3.56,R,,,-3%,-1%,0%,0.0,0.0,0.0,0.0,0.0,27.1,3.4,24.0,3.0
Chris Sale,,P,7800,BOS,@TB,45%,4.50,4.5,0.331,17.5%,7.55,28.0%,3.51,3.40,L,,0.367,4%,0%,0%,19.5,19.5,19.5,0.4,38.6,24.6,3.2,15.0,1.9
Blake Snell,0,P,7600,SD,@NYM,47%,4.62,5,0.338,19.3%,3.83,31.3%,3.63,3.49,L,0.257,0.311,0%,0%,0%,18.0,18.0,18.0,-0.4,36.4,28.5,3.8,21.0,2.8
Jack Flaherty,,P,7400,STL,@COL,61%,5.69,4.5,0.313,21.6%,4.50,23.4%,4.56,4.54,R,0.305,0.315,-7%,-1%,0%,25.5,25.5,25.5,14.9,36.1,20.9,2.8,31.0,4.2
Lucas Giolito,,P,7300,CWS,@MIN,41%,4.65,6.5,0.310,24.9%,4.00,26.4%,3.76,3.74,R,0.284,0.346,1%,-1%,0%,13.5,13.5,13.5,-5.6,32.6,29.9,4.1,40.0,5.5
Eduardo Rodriguez,,P,7100,DET,@TOR,28%,5.58,4,0.331,19.5%,5.73,23.7%,4.03,3.88,L,0.348,0.320,0%,0%,0%,13.5,13.5,13.5,1.5,25.5,21.2,3.0,28.0,3.9
Edward Cabrera,,P,6900,MIA,@PHI,35%,5.23,6,0.326,24.0%,4.45,24.4%,4.78,4.68,R,0.279,0.353,0%,-1%,0%,13.0,13.0,13.0,11.6,14.4,24.3,3.5,21.0,3.0
Clarke Schmidt,,P,6700,NYY,@CLE,51%,4.71,3,0.330,15.8%,4.58,22.7%,4.10,4.22,R,0.401,0.249,-2%,0%,0%,11.5,11.5,11.5,5.1,17.9,19.6,2.9,12.0,1.8
Rich Hill,,P,6500,PIT,HOU,41%,5.24,4,0.345,,4.92,21.8%,4.30,4.48,L,0.273,0.335,1%,0%,-1%,10.5,10.5,10.5,-12.8,33.8,20.3,3.1,16.0,2.5
Griffin Canning,0,P,6400,LAA,WAS,61%,3.93,4.5,0.301,20.9%,3.83,22.4%,4.66,4.72,R,0.328,0.370,-1%,2%,0%,0.0,0.0,0.0,0.0,0.0,25.6,4.0,21.0,3.3
Dean Kremer,1,P,6200,BAL,OAK,64%,3.78,4.5,0.309,,3.27,17.8%,4.77,4.85,R,0.335,0.345,-1%,-1%,0%,9.0,9.0,9.0,0.5,17.5,25.3,4.1,4.0,0.6
Ken Waldichuk,,P,6000,OAK,@BAL,36%,5.22,5,0.311,23.9%,5.64,20.7%,4.31,4.72,L,,0.433,-2%,0%,0%,2.5,2.5,2.5,-9.5,14.5,23.6,3.9,26.0,4.3
Jose Urena,,P,5700,COL,STL,39%,7.31,3,0.339,22.0%,4.45,14.2%,5.14,4.88,R,0.405,0.319,-6%,-2%,0%,-3.0,-3.0,-3.0,-5.8,-0.2,14.1,2.5,24.0,4.2
Peyton Battenfield,,P,5500,CLE,NYY,49%,4.79,1,0.321,24.3%,5.18,,,,R,,,-1%,0%,0%,0.0,0.0,0.0,0.0,0.0,17.5,3.2,20.0,3.6
