Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Tyler Anderson,,SP,7400,LAA,KC,62%,4.14,4,0.319,22.4%,2.95,19.1%,4.36,4.43,L,0.302,0.306,-1%,0%,0%,6.1,6.1,6.1,-7.9,20.1,13.6,1.8,-0.8,-0.1
Garrett Whitlock,1,SP,7200,BOS,@MIL,45%,4.50,4.5,0.331,22.8%,4.90,26.5%,3.13,3.27,R,0.293,0.272,2%,0%,0%,15.6,15.6,15.6,2.7,28.5,14.6,2.0,-5.0,-0.7
Kyle Freeland,,SP,7100,COL,@PHI,38%,5.94,4,0.330,23.0%,4.33,18.1%,4.54,4.47,L,0.360,0.340,9%,0%,-7%,11.4,11.4,11.4,-4.5,27.4,9.7,1.4,13.9,2.0
Alek Manoah,1,SP,6800,TOR,@NYY,39%,3.94,5.5,0.319,23.1%,4.45,24.1%,3.99,4.19,R,0.311,0.230,-1%,2%,3%,6.4,6.4,6.4,-7.2,20.0,15.5,2.3,24.0,3.5
Kyle Wright,2,SP,6800,ATL,HOU,50%,4.23,5,0.318,21.8%,5.10,23.2%,3.66,3.53,R,0.330,0.273,-2%,3%,-2%,7.7,7.7,7.7,-4.9,20.2,14.4,2.1,4.5,0.7
David Peterson,0,SP,6500,NYM,@SF,46%,4.43,6,0.319,25.5%,4.37,26.1%,3.85,3.55,L,0.319,0.334,1%,0%,0%,11.5,11.5,11.5,5.7,17.3,15.4,2.4,8.4,1.3
Zack Greinke,,SP,6500,KC,@LAA,38%,5.36,3.5,0.333,23.4%,4.65,15.3%,4.64,4.33,R,0.277,0.334,-3%,0%,0%,12.0,12.0,12.0,8.4,15.6,9.6,1.5,3.1,0.5
Hayden Wesneski,,RP,6300,CHC,LAD,47%,4.41,4,0.335,23.0%,5.00,22.8%,3.84,3.94,R,,,1%,8%,-13%,10.0,10.0,10.0,-7.7,27.7,11.7,1.9,2.2,0.3
Miles Mikolas,1,SP,6300,STL,@SEA,40%,4.15,4.5,0.321,23.1%,4.50,18.6%,4.12,3.90,R,0.290,0.307,3%,0%,0%,5.4,5.4,5.4,-0.7,11.6,13.9,2.2,9.8,1.6
Joey Wentz,,SP,5800,DET,@BAL,38%,4.53,4,0.317,22.1%,5.32,19.6%,4.78,4.86,L,,0.295,-3%,5%,0%,6.8,6.8,6.8,-8.3,21.8,10.9,1.9,2.2,0.4
Chad Kuhl,,SP,5300,WAS,@MIN,26%,4.79,4,0.327,24.1%,4.20,18.8%,4.91,4.94,R,0.355,0.363,-1%,9%,0%,2.7,2.7,2.7,-2.4,7.7,10.7,2.0,12.1,2.3
Shintaro Fujinami,1,SP,5100,OAK,@TEX,30%,5.23,5.5,0.308,24.5%,6.11,,,,R,,,-6%,6%,0%,0.9,0.9,0.9,-10.1,11.9,10.2,2.0,-13.4,-2.6
Cristopher Sanchez,1,SP,5000,PHI,COL,62%,4.56,1,0.332,20.6%,3.81,20.3%,4.03,4.12,L,,0.340,0%,0%,-3%,0.0,0.0,0.0,0.0,0.0,10.2,2.0,9.6,1.9
