Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Braxton Garrett,,P,7600,MIA,@CLE,46%,3.90,3.5,0.322,19.1%,4.21,22.8%,3.93,3.76,L,0.294,0.358,-3%,3%,2%,29.0,29.0,29.0,29.0,29.0,23.6,3.1,0.0,0.0
Noah Davis,,P,7400,COL,@PHI,28%,5.32,4,0.324,23.6%,4.35,,,,R,,,5%,1%,0%,30.0,30.0,30.0,30.0,30.0,19.8,2.7,26.0,3.5
Michael Kopech,,P,7300,CWS,@TB,37%,5.14,4.5,0.324,22.0%,7.00,26.1%,4.04,4.27,R,0.303,0.292,6%,0%,0%,20.0,20.0,20.0,6.9,33.1,23.6,3.2,27.0,3.7
JP Sears,,P,7100,OAK,@TEX,32%,5.11,5,0.318,26.3%,6.22,17.9%,4.51,4.69,L,,0.321,-3%,2%,0%,21.0,21.0,21.0,17.4,24.6,22.6,3.2,39.0,5.5
Drew Smyly,,P,6900,CHC,LAD,40%,5.30,4.5,0.338,23.7%,5.25,20.9%,4.27,4.33,L,0.301,0.329,1%,2%,-9%,22.3,22.3,22.3,7.2,37.5,22.2,3.2,63.0,9.1
Trevor Williams,,P,6700,WAS,@MIN,32%,4.52,4,0.324,25.9%,4.32,21.8%,3.99,4.02,R,0.343,0.314,-1%,5%,0%,20.3,20.3,20.3,13.5,27.1,25.2,3.8,28.0,4.2
Zach Plesac,,P,6300,CLE,MIA,54%,3.60,3.5,0.324,21.4%,3.11,17.0%,4.60,4.56,R,0.326,0.306,-1%,2%,1%,14.3,14.3,14.3,-10.4,39.0,25.4,4.0,0.0,0.0
Michael Lorenzen,,P,6100,DET,@BAL,37%,5.17,3.5,0.333,20.4%,5.50,20.1%,4.53,4.35,R,0.315,0.294,-1%,-1%,0%,12.0,12.0,12.0,12.0,12.0,20.7,3.4,27.0,4.4
Calvin Faucher,,P,5800,TB,CWS,63%,3.86,1,0.319,22.2%,4.37,19.6%,4.15,4.48,R,,,1%,0%,0%,11.0,11.0,11.0,11.0,11.0,17.4,3.0,6.0,1.0
Taylor Clarke,,P,5500,KC,@LAA,32%,5.11,1.5,0.297,24.6%,4.79,22.7%,3.60,4.01,R,0.318,0.333,-1%,-1%,0%,0.0,0.0,0.0,0.0,0.0,8.4,1.5,9.0,1.6
