Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Zach Plesac,,P,29,CLE,@WAS,61%,4.16,4,0.299,20.8%,3.64,17.2%,4.60,4.57,R,0.324,0.309,6%,1%,0%,4.7,4.7,4.7,-22.0,31.4,14.0,4.8,10.7,3.7
Graham Ashcraft,,P,29,CIN,PHI,49%,4.79,5,0.319,24.0%,4.36,16.3%,4.17,4.04,R,0.243,0.388,-3%,0%,0%,25.2,25.2,25.2,17.7,32.7,13.8,4.8,22.8,7.9
Michael Lorenzen,,P,27,DET,SF,43%,4.86,3.5,0.333,23.5%,4.85,19.8%,4.55,4.36,R,0.313,0.280,0%,-1%,0%,0.0,0.0,0.0,0.0,0.0,11.7,4.3,3.0,1.1
Kris Bubic,,P,27,KC,ATL,44%,4.53,4.5,0.338,22.8%,5.21,20.0%,4.67,4.47,L,0.405,0.336,-1%,6%,0%,22.5,22.5,22.5,7.3,37.8,12.7,4.7,1.1,0.4
Ryan Feltner,,P,27,COL,@SEA,32%,4.83,4,0.319,22.4%,4.57,19.7%,4.59,4.69,R,0.329,0.376,13%,0%,0%,8.4,8.4,8.4,6.3,10.5,12.6,4.7,3.8,1.4
Chad Kuhl,,P,27,WAS,CLE,39%,5.34,3,0.330,15.8%,4.43,19.0%,4.87,4.91,R,0.352,0.361,4%,1%,0%,6.3,6.3,6.3,0.2,12.3,8.4,3.1,-1.0,-0.4
Shintaro Fujinami,,P,26,OAK,NYM,37%,5.44,3,0.346,17.5%,4.86,,,,R,,,4%,2%,0%,-5.2,-5.2,-5.2,-9.4,-1.0,8.9,3.4,15.7,6.0
Michael Grove,,P,26,LAD,CHC,56%,4.17,4.5,0.315,24.4%,5.75,18.7%,4.53,4.66,R,,,1%,2%,0%,-0.6,-0.6,-0.6,-16.3,15.0,13.3,5.1,23.4,9.0
Calvin Faucher,,P,25,TB,@TOR,47%,5.19,1,0.338,20.3%,5.29,,,,R,,,-1%,1%,0%,0.0,0.0,0.0,0.0,0.0,4.2,1.7,7.3,2.9
Yusei Kikuchi,,P,25,TOR,TB,53%,4.81,3.5,0.332,17.0%,7.43,25.4%,4.11,3.96,L,0.257,0.371,0%,1%,0%,10.7,10.7,10.7,1.2,20.2,12.2,4.9,33.5,13.4
