Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Yusei Kikuchi,,P,8800,TOR,BAL,57%,4.36,5.5,,,5.00,25.3%,4.07,3.96,L,0.260,0.368,0%,0%,0%,28.8,29.1,29.1,12.5,45.7,28.7,3.3,0.0,0.0
Ranger Suarez,,P,8600,PHI,CHC,53%,4.33,4.5,,,4.79,21.8%,3.86,3.63,L,0.213,0.310,0%,2%,-3%,15.0,15.0,15.0,15.0,15.0,26.7,3.1,0.0,0.0
Michael Kopech,,P,8500,CWS,KC,53%,4.33,5.5,,,4.04,25.6%,4.20,4.46,R,0.302,0.304,0%,2%,0%,24.6,22.9,22.9,12.4,33.3,29.2,3.4,0.0,0.0
Martin Perez,,P,8400,TEX,COL,68%,3.59,4.5,,,4.50,19.6%,4.34,4.15,L,0.290,0.331,0%,0%,0%,20.0,24.0,24.0,9.5,38.5,26.1,3.1,0.0,0.0
James Paxton,,P,8300,BOS,@SD,44%,4.55,5.5,,,3.91,,,,L,,,3%,0%,0%,36.0,36.0,36.0,36.0,36.0,29.7,3.6,0.0,0.0
Jake Irvin,,P,8200,WAS,DET,50%,4.51,4,,,3.49,,,,R,,,1%,2%,0%,25.7,25.7,25.7,9.6,41.7,24.7,3.0,0.0,0.0
Reid Detmers,,P,8100,LAA,MIN,45%,4.47,5.5,,,4.70,22.9%,4.24,4.38,L,0.316,0.322,-1%,1%,0%,25.6,25.0,25.0,17.5,32.5,28.1,3.5,0.0,0.0
Kyle Gibson,,P,8000,BAL,@TOR,42%,5.14,5,,,4.70,19.8%,4.31,4.11,R,0.341,0.293,1%,0%,0%,24.0,24.8,24.8,6.6,43.0,27.2,3.4,0.0,0.0
Matt Boyd,,P,7900,DET,@WAS,50%,4.49,4.5,,,4.02,20.3%,4.64,4.88,L,0.248,0.318,3%,1%,0%,18.8,18.6,18.6,2.3,34.8,27.1,3.4,0.0,0.0
Cal Quantrill,,P,7800,CLE,@NYM,43%,4.86,4,,,4.25,17.2%,4.64,4.54,R,0.288,0.310,3%,2%,-1%,25.8,22.1,22.1,8.0,36.3,26.4,3.4,0.0,0.0
Clarke Schmidt,,P,7700,NYY,@CIN,59%,4.72,5,,,4.37,23.9%,3.93,4.05,R,0.412,0.274,-3%,0%,0%,28.2,21.1,21.1,7.7,34.5,28.1,3.6,0.0,0.0
Johan Oviedo,,P,7600,PIT,ARI,37%,4.31,4.5,,,5.16,19.4%,4.78,4.71,R,0.328,0.312,1%,1%,0%,15.0,23.3,23.3,1.5,45.0,22.4,2.9,0.0,0.0
Carlos Carrasco,,P,7400,NYM,CLE,56%,4.14,4.5,,,3.50,22.2%,3.97,3.86,R,0.311,0.357,1%,1%,-1%,8.7,8.7,8.7,-0.8,18.2,28.4,3.8,0.0,0.0
Steven Matz,,P,7200,STL,LAD,47%,4.41,4.5,,,5.39,22.6%,4.01,3.82,L,0.316,0.332,1%,3%,0%,18.6,19.8,19.8,13.6,25.9,25.2,3.5,0.0,0.0
Brandon Bielak,,P,7000,HOU,OAK,68%,3.57,4,,,3.84,20.4%,4.31,4.60,R,0.304,0.360,1%,-1%,0%,16.0,16.0,16.0,4.7,27.3,23.8,3.4,0.0,0.0
Adrian Houser,,P,6800,MIL,@TB,,,3.5,,,6.25,16.5%,4.85,4.44,R,0.368,0.275,4%,0%,0%,16.0,16.0,16.0,6.1,25.9,19.7,2.9,0.0,0.0
Zack Greinke,,P,6600,KC,@CWS,47%,4.67,3.5,,,4.32,15.2%,4.64,4.34,R,0.279,0.335,0%,2%,0%,15.2,18.7,18.7,8.3,29.1,22.1,3.3,0.0,0.0
Ken Waldichuk,,P,6300,OAK,@HOU,32%,5.43,5,,,4.44,20.1%,4.74,5.04,L,,0.411,0%,-1%,0%,22.8,18.1,18.1,5.2,31.0,26.5,4.2,0.0,0.0
Ben Lively,,P,6000,CIN,NYY,41%,5.78,1,,,4.56,,,,R,,,-2%,1%,0%,0.0,0.0,0.0,0.0,0.0,7.1,1.2,0.0,0.0
Karl Kauffmann,,P,5800,COL,@TEX,32%,5.41,3,,,6.19,,,,R,,,8%,0%,0%,0.0,0.0,0.0,0.0,0.0,14.3,2.5,0.0,0.0
