,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,C,Rob Brantly (28220704),Rob Brantly,28220704,C,2000,HOU@TOR 06/05/2023 07:07PM ET,TOR,0
,,,,,,,,,,,2B/SS,Tanner Morris (28220707),Tanner Morris,28220707,2B/SS,2000,HOU@TOR 06/05/2023 07:07PM ET,TOR,0
,,,,,,,,,,,1B,Spencer Horwitz (28220712),Spencer Horwitz,28220712,1B,2000,HOU@TOR 06/05/2023 07:07PM ET,TOR,0
,,,,,,,,,,,SS,Leonardo Jimenez (28220727),Leonardo Jimenez,28220727,SS,2000,HOU@TOR 06/05/2023 07:07PM ET,TOR,0
,,,,,,,,,,,OF,Pedro Leon (28220728),Pedro Leon,28220728,OF,2000,HOU@TOR 06/05/2023 07:07PM ET,HOU,0
,,,,,,,,,,,OF,Alex McKenna (28220731),Alex McKenna,28220731,OF,2000,HOU@TOR 06/05/2023 07:07PM ET,HOU,0
,,,,,,,,,,,SS,Manuel Beltre (28220732),Manuel Beltre,28220732,SS,2000,HOU@TOR 06/05/2023 07:07PM ET,TOR,0
,,,,,,,,,,,OF,Colin Barber (28220746),Colin Barber,28220746,OF,2000,HOU@TOR 06/05/2023 07:07PM ET,HOU,0
,,,,,,,,,,,OF,Dasan Brown (28220763),Dasan Brown,28220763,OF,2000,HOU@TOR 06/05/2023 07:07PM ET,TOR,0
,,,,,,,,,,,3B,Orelvis Martinez (28220802),Orelvis Martinez,28220802,3B,2000,HOU@TOR 06/05/2023 07:07PM ET,TOR,0
,,,,,,,,,,,SS,Cristian Gonzalez (28220813),Cristian Gonzalez,28220813,SS,2000,HOU@TOR 06/05/2023 07:07PM ET,HOU,0
,,,,,,,,,,,3B,Miguel Hiraldo (28220821),Miguel Hiraldo,28220821,3B,2000,HOU@TOR 06/05/2023 07:07PM ET,TOR,0
,,,,,,,,,,,OF,Tyler Whitaker (28220823),Tyler Whitaker,28220823,OF,2000,HOU@TOR 06/05/2023 07:07PM ET,HOU,0
,,,,,,,,,,,3B/SS,Addison Barger (28220824),Addison Barger,28220824,3B/SS,2000,HOU@TOR 06/05/2023 07:07PM ET,TOR,0
,,,,,,,,,,,2B/SS,Shay Whitcomb (28220829),Shay Whitcomb,28220829,2B/SS,2000,HOU@TOR 06/05/2023 07:07PM ET,HOU,0
,,,,,,,,,,,OF,Zach Daniels (28220844),Zach Daniels,28220844,OF,2000,HOU@TOR 06/05/2023 07:07PM ET,HOU,0
,,,,,,,,,,,OF,Jordan Brewer (28220852),Jordan Brewer,28220852,OF,2000,HOU@TOR 06/05/2023 07:07PM ET,HOU,0
,,,,,,,,,,,SS,Estiven Machado (28220864),Estiven Machado,28220864,SS,2000,HOU@TOR 06/05/2023 07:07PM ET,TOR,0
,,,,,,,,,,,2B/3B,Rylan Bannon (28220875),Rylan Bannon,28220875,2B/3B,2000,HOU@TOR 06/05/2023 07:07PM ET,HOU,0
,,,,,,,,,,,SS,Dixon Machado (28220879),Dixon Machado,28220879,SS,2000,HOU@TOR 06/05/2023 07:07PM ET,HOU,0
,,,,,,,,,,,OF,Wynton Bernard (28220884),Wynton Bernard,28220884,OF,2000,HOU@TOR 06/05/2023 07:07PM ET,TOR,0
,,,,,,,,,,,1B,Joe Perez (28220889),Joe Perez,28220889,1B,2000,HOU@TOR 06/05/2023 07:07PM ET,HOU,0
,,,,,,,,,,,1B/2B,David Hensley (28220897),David Hensley,28220897,1B/2B,2000,HOU@TOR 06/05/2023 07:07PM ET,HOU,3.54
,,,,,,,,,,,OF,TJ Hopkins (28220546),TJ Hopkins,28220546,OF,2000,MIL@CIN 06/05/2023 07:10PM ET,CIN,2
,,,,,,,,,,,1B,Jon Singleton (28220549),Jon Singleton,28220549,1B,2000,MIL@CIN 06/05/2023 07:10PM ET,MIL,4.5
,,,,,,,,,,,C,Chuckie Robinson (28220664),Chuckie Robinson,28220664,C,2000,MIL@CIN 06/05/2023 07:10PM ET,CIN,0
,,,,,,,,,,,C,Payton Henry (28220680),Payton Henry,28220680,C,2000,MIL@CIN 06/05/2023 07:10PM ET,MIL,0
,,,,,,,,,,,OF,Austin Hendrick (28220706),Austin Hendrick,28220706,OF,2000,MIL@CIN 06/05/2023 07:10PM ET,CIN,0
,,,,,,,,,,,2B,Tyler Black (28220718),Tyler Black,28220718,2B,2000,MIL@CIN 06/05/2023 07:10PM ET,MIL,0
,,,,,,,,,,,OF,Jay Allen (28220721),Jay Allen,28220721,OF,2000,MIL@CIN 06/05/2023 07:10PM ET,CIN,0
,,,,,,,,,,,OF,Tristen Lutz (28220722),Tristen Lutz,28220722,OF,2000,MIL@CIN 06/05/2023 07:10PM ET,MIL,0
,,,,,,,,,,,2B/SS,Felix Valerio (28220723),Felix Valerio,28220723,2B/SS,2000,MIL@CIN 06/05/2023 07:10PM ET,MIL,0
,,,,,,,,,,,OF,Nick Martini (28220740),Nick Martini,28220740,OF,2000,MIL@CIN 06/05/2023 07:10PM ET,CIN,0
,,,,,,,,,,,OF,Jackson Chourio (28220744),Jackson Chourio,28220744,OF,2000,MIL@CIN 06/05/2023 07:10PM ET,MIL,0
,,,,,,,,,,,3B,Nick Northcut (28220745),Nick Northcut,28220745,3B,2000,MIL@CIN 06/05/2023 07:10PM ET,CIN,0
,,,,,,,,,,,3B,Nick Quintana (28220753),Nick Quintana,28220753,3B,2000,MIL@CIN 06/05/2023 07:10PM ET,CIN,0
,,,,,,,,,,,OF,Allan Cerda (28220760),Allan Cerda,28220760,OF,2000,MIL@CIN 06/05/2023 07:10PM ET,CIN,0
,,,,,,,,,,,SS,Edwin Arroyo (28220777),Edwin Arroyo,28220777,SS,2000,MIL@CIN 06/05/2023 07:10PM ET,CIN,0
,,,,,,,,,,,C,Brian Navarreto (28220778),Brian Navarreto,28220778,C,2000,MIL@CIN 06/05/2023 07:10PM ET,MIL,0
,,,,,,,,,,,3B/C,Zavier Warren (28220779),Zavier Warren,28220779,C/3B,2000,MIL@CIN 06/05/2023 07:10PM ET,MIL,0
,,,,,,,,,,,C,Jhonny Pereda (28220783),Jhonny Pereda,28220783,C,2000,MIL@CIN 06/05/2023 07:10PM ET,CIN,0
,,,,,,,,,,,3B/SS,Rece Hinds (28220786),Rece Hinds,28220786,3B/SS,2000,MIL@CIN 06/05/2023 07:10PM ET,CIN,0
,,,,,,,,,,,C,Jeferson Quero (28220793),Jeferson Quero,28220793,C,2000,MIL@CIN 06/05/2023 07:10PM ET,MIL,0
,,,,,,,,,,,C,Daniel Vellojin (28220797),Daniel Vellojin,28220797,C,2000,MIL@CIN 06/05/2023 07:10PM ET,CIN,0
,,,,,,,,,,,OF,Sal Frelick (28220801),Sal Frelick,28220801,OF,2000,MIL@CIN 06/05/2023 07:10PM ET,MIL,0
,,,,,,,,,,,SS,Elly De La Cruz (28220812),Elly De La Cruz,28220812,SS,2000,MIL@CIN 06/05/2023 07:10PM ET,CIN,0
,,,,,,,,,,,OF,Hedbert Perez (28220814),Hedbert Perez,28220814,OF,2000,MIL@CIN 06/05/2023 07:10PM ET,MIL,0
,,,,,,,,,,,3B,Christian Encarnacion-Strand (28220822),Christian Encarnacion-Strand,28220822,3B,2000,MIL@CIN 06/05/2023 07:10PM ET,CIN,0
,,,,,,,,,,,2B/3B,Tyler Callihan (28220840),Tyler Callihan,28220840,2B/3B,2000,MIL@CIN 06/05/2023 07:10PM ET,CIN,0
,,,,,,,,,,,SS,Noelvi Marte (28220845),Noelvi Marte,28220845,SS,2000,MIL@CIN 06/05/2023 07:10PM ET,CIN,0
,,,,,,,,,,,OF,Micah Bello (28220854),Micah Bello,28220854,OF,2000,MIL@CIN 06/05/2023 07:10PM ET,MIL,0
,,,,,,,,,,,OF,Carlos Rodriguez (28220855),Carlos Rodriguez,28220855,OF,2000,MIL@CIN 06/05/2023 07:10PM ET,MIL,0
,,,,,,,,,,,SS,Eduardo Garcia (28220856),Eduardo Garcia,28220856,SS,2000,MIL@CIN 06/05/2023 07:10PM ET,MIL,0
,,,,,,,,,,,SS,Freddy Zamora (28220859),Freddy Zamora,28220859,SS,2000,MIL@CIN 06/05/2023 07:10PM ET,MIL,0
,,,,,,,,,,,OF,Joe Gray (28220865),Joe Gray,28220865,OF,2000,MIL@CIN 06/05/2023 07:10PM ET,MIL,0
,,,,,,,,,,,OF,Skye Bolt (28220874),Skye Bolt,28220874,OF,2000,MIL@CIN 06/05/2023 07:10PM ET,MIL,0
,,,,,,,,,,,1B,Josh VanMeter (28220886),Josh VanMeter,28220886,1B,2000,MIL@CIN 06/05/2023 07:10PM ET,MIL,0
,,,,,,,,,,,OF,Michael Siani (28220905),Michael Siani,28220905,OF,2000,MIL@CIN 06/05/2023 07:10PM ET,CIN,0
,,,,,,,,,,,OF,Jake Marisnick (28220542),Jake Marisnick,28220542,OF,2000,DET@PHI 06/05/2023 06:40PM ET,DET,1
,,,,,,,,,,,1B,Miguel Cabrera (28220543),Miguel Cabrera,28220543,1B,2000,DET@PHI 06/05/2023 06:40PM ET,DET,3.76
,,,,,,,,,,,1B/3B,Drew Ellis (28220553),Drew Ellis,28220553,1B/3B,2000,DET@PHI 06/05/2023 06:40PM ET,PHI,12
,,,,,,,,,,,OF,Dalton Guthrie (28220556),Dalton Guthrie,28220556,OF,2000,DET@PHI 06/05/2023 06:40PM ET,PHI,0.89
,,,,,,,,,,,2B/3B,Jonathan Schoop (28220558),Jonathan Schoop,28220558,2B/3B,2000,DET@PHI 06/05/2023 06:40PM ET,DET,2.83
,,,,,,,,,,,OF,Steele Walker (28220657),Steele Walker,28220657,OF,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0
,,,,,,,,,,,2B/3B,Ryan Kreidler (28220658),Ryan Kreidler,28220658,2B/3B,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0.91
,,,,,,,,,,,C,Donny Sands (28220660),Donny Sands,28220660,C,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0
,,,,,,,,,,,C,Michael Papierski (28220661),Michael Papierski,28220661,C,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0
,,,,,,,,,,,2B/SS,Jermaine Palacios (28220662),Jermaine Palacios,28220662,2B/SS,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0
,,,,,,,,,,,C,Mario Feliciano (28220665),Mario Feliciano,28220665,C,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0
,,,,,,,,,,,3B,Brendon Davis (28220666),Brendon Davis,28220666,3B,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0
,,,,,,,,,,,1B/C,John Hicks (28220682),John Hicks,28220682,C/1B,2000,DET@PHI 06/05/2023 06:40PM ET,PHI,0
,,,,,,,,,,,1B/3B,Andre Lipcius (28220709),Andre Lipcius,28220709,1B/3B,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0
,,,,,,,,,,,OF,Garrett Whitley (28220711),Garrett Whitley,28220711,OF,2000,DET@PHI 06/05/2023 06:40PM ET,PHI,0
,,,,,,,,,,,SS,Cristian Santana (28220713),Cristian Santana,28220713,SS,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0
,,,,,,,,,,,OF,Daniel Cabrera (28220719),Daniel Cabrera,28220719,OF,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0
,,,,,,,,,,,C,Julio Rodriguez (28220720),Julio Rodriguez,28220720,C,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0
,,,,,,,,,,,3B,Colt Keith (28220730),Colt Keith,28220730,3B,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0
,,,,,,,,,,,3B/SS,Gage Workman (28220736),Gage Workman,28220736,3B/SS,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0
,,,,,,,,,,,3B/SS,Izaac Pacheco (28220747),Izaac Pacheco,28220747,3B/SS,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0
,,,,,,,,,,,OF,Ethan Wilson (28220756),Ethan Wilson,28220756,OF,2000,DET@PHI 06/05/2023 06:40PM ET,PHI,0
,,,,,,,,,,,OF,Johan Rojas (28220758),Johan Rojas,28220758,OF,2000,DET@PHI 06/05/2023 06:40PM ET,PHI,0
,,,,,,,,,,,OF,Jhailyn Ortiz (28220761),Jhailyn Ortiz,28220761,OF,2000,DET@PHI 06/05/2023 06:40PM ET,PHI,0
,,,,,,,,,,,OF/SS,Scott Kingery (28220768),Scott Kingery,28220768,SS/OF,2000,DET@PHI 06/05/2023 06:40PM ET,PHI,0
,,,,,,,,,,,SS,Luis Garcia (28220771),Luis Garcia,28220771,SS,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0
,,,,,,,,,,,SS,Pedro Martinez (28220774),Pedro Martinez,28220774,SS,2000,DET@PHI 06/05/2023 06:40PM ET,PHI,0
,,,,,,,,,,,C,Dillon Dingler (28220800),Dillon Dingler,28220800,C,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0
,,,,,,,,,,,SS,Trei Cruz (28220809),Trei Cruz,28220809,SS,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0
,,,,,,,,,,,C,Max McDowell (28220818),Max McDowell,28220818,C,2000,DET@PHI 06/05/2023 06:40PM ET,PHI,0
,,,,,,,,,,,SS,Casey Martin (28220833),Casey Martin,28220833,SS,2000,DET@PHI 06/05/2023 06:40PM ET,PHI,0
,,,,,,,,,,,SS,Cameron Cannon (28220842),Cameron Cannon,28220842,SS,2000,DET@PHI 06/05/2023 06:40PM ET,PHI,0
,,,,,,,,,,,OF,Roberto Campos (28220846),Roberto Campos,28220846,OF,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0
,,,,,,,,,,,C,Rafael Marchan (28220847),Rafael Marchan,28220847,C,2000,DET@PHI 06/05/2023 06:40PM ET,PHI,0
,,,,,,,,,,,OF,Parker Meadows (28220848),Parker Meadows,28220848,OF,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0
,,,,,,,,,,,OF,DJ Peters (28220860),DJ Peters,28220860,OF,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0
,,,,,,,,,,,3B,Will Toffey (28220867),Will Toffey,28220867,3B,2000,DET@PHI 06/05/2023 06:40PM ET,PHI,0
,,,,,,,,,,,3B/OF,Dustin Peterson (28220868),Dustin Peterson,28220868,3B/OF,2000,DET@PHI 06/05/2023 06:40PM ET,PHI,0
,,,,,,,,,,,OF,Cristian Pache (28220881),Cristian Pache,28220881,OF,2000,DET@PHI 06/05/2023 06:40PM ET,PHI,2.89
,,,,,,,,,,,C,Aramis Garcia (28220901),Aramis Garcia,28220901,C,2000,DET@PHI 06/05/2023 06:40PM ET,PHI,0
,,,,,,,,,,,C,Andrew Knapp (28220904),Andrew Knapp,28220904,C,2000,DET@PHI 06/05/2023 06:40PM ET,DET,0
,,,,,,,,,,,OF,Josh Palacios (28220544),Josh Palacios,28220544,OF,2000,OAK@PIT 06/05/2023 07:05PM ET,PIT,4.29
,,,,,,,,,,,SS,Nick Allen (28220548),Nick Allen,28220548,SS,2000,OAK@PIT 06/05/2023 07:05PM ET,OAK,2.84
,,,,,,,,,,,3B/SS,Tyler Wade (28220669),Tyler Wade,28220669,3B/SS,2000,OAK@PIT 06/05/2023 07:05PM ET,OAK,3.1
,,,,,,,,,,,3B,Drew Maggi (28220678),Drew Maggi,28220678,3B,2000,OAK@PIT 06/05/2023 07:05PM ET,PIT,4
,,,,,,,,,,,SS,Liover Peguero (28220679),Liover Peguero,28220679,SS,2000,OAK@PIT 06/05/2023 07:05PM ET,PIT,0
,,,,,,,,,,,1B/OF,Mason Martin (28220690),Mason Martin,28220690,1B/OF,2000,OAK@PIT 06/05/2023 07:05PM ET,PIT,0
,,,,,,,,,,,C,Henry Davis (28220692),Henry Davis,28220692,C,2000,OAK@PIT 06/05/2023 07:05PM ET,PIT,0
,,,,,,,,,,,3B,Jacob Gonzalez (28220705),Jacob Gonzalez,28220705,3B,2000,OAK@PIT 06/05/2023 07:05PM ET,PIT,0
,,,,,,,,,,,2B,Nick Gonzales (28220733),Nick Gonzales,28220733,2B,2000,OAK@PIT 06/05/2023 07:05PM ET,PIT,0
,,,,,,,,,,,C,Tyler Soderstrom (28220743),Tyler Soderstrom,28220743,C,2000,OAK@PIT 06/05/2023 07:05PM ET,OAK,0
,,,,,,,,,,,C,Yohel Pozo (28220752),Yohel Pozo,28220752,C,2000,OAK@PIT 06/05/2023 07:05PM ET,OAK,0
,,,,,,,,,,,OF,Hudson Head (28220762),Hudson Head,28220762,OF,2000,OAK@PIT 06/05/2023 07:05PM ET,PIT,0
,,,,,,,,,,,SS,Max Muncy (28220767),Max Muncy,28220767,SS,2000,OAK@PIT 06/05/2023 07:05PM ET,OAK,0
,,,,,,,,,,,OF,Connor Scott (28220770),Connor Scott,28220770,OF,2000,OAK@PIT 06/05/2023 07:05PM ET,PIT,0
,,,,,,,,,,,1B/3B,Kevin Cron (28220775),Kevin Cron,28220775,1B/3B,2000,OAK@PIT 06/05/2023 07:05PM ET,OAK,0
,,,,,,,,,,,OF,Denzel Clarke (28220784),Denzel Clarke,28220784,OF,2000,OAK@PIT 06/05/2023 07:05PM ET,OAK,0
,,,,,,,,,,,2B/3B,Zack Gelof (28220791),Zack Gelof,28220791,2B/3B,2000,OAK@PIT 06/05/2023 07:05PM ET,OAK,0
,,,,,,,,,,,OF,Lolo Sanchez (28220795),Lolo Sanchez,28220795,OF,2000,OAK@PIT 06/05/2023 07:05PM ET,PIT,0
,,,,,,,,,,,OF,Lawrence Butler (28220796),Lawrence Butler,28220796,OF,2000,OAK@PIT 06/05/2023 07:05PM ET,OAK,0
,,,,,,,,,,,3B,Jared Triolo (28220806),Jared Triolo,28220806,3B,2000,OAK@PIT 06/05/2023 07:05PM ET,PIT,0
,,,,,,,,,,,OF,Greg Deichmann (28220808),Greg Deichmann,28220808,OF,2000,OAK@PIT 06/05/2023 07:05PM ET,OAK,0
,,,,,,,,,,,SS,Alexander Campos (28220819),Alexander Campos,28220819,SS,2000,OAK@PIT 06/05/2023 07:05PM ET,OAK,0
,,,,,,,,,,,C,Endy Rodriguez (28220828),Endy Rodriguez,28220828,C,2000,OAK@PIT 06/05/2023 07:05PM ET,PIT,0
,,,,,,,,,,,OF,Brayan Buelvas (28220834),Brayan Buelvas,28220834,OF,2000,OAK@PIT 06/05/2023 07:05PM ET,OAK,0
,,,,,,,,,,,OF,Ryan Vilade (28220835),Ryan Vilade,28220835,OF,2000,OAK@PIT 06/05/2023 07:05PM ET,PIT,0
,,,,,,,,,,,3B,Malcolm Nunez (28220838),Malcolm Nunez,28220838,3B,2000,OAK@PIT 06/05/2023 07:05PM ET,PIT,0
,,,,,,,,,,,SS,Logan Davidson (28220839),Logan Davidson,28220839,SS,2000,OAK@PIT 06/05/2023 07:05PM ET,OAK,0
,,,,,,,,,,,OF,Pedro Pineda (28220851),Pedro Pineda,28220851,OF,2000,OAK@PIT 06/05/2023 07:05PM ET,OAK,0
,,,,,,,,,,,C,Kyle McCann (28220858),Kyle McCann,28220858,C,2000,OAK@PIT 06/05/2023 07:05PM ET,OAK,0
,,,,,,,,,,,SS,Jeremy Eierman (28220861),Jeremy Eierman,28220861,SS,2000,OAK@PIT 06/05/2023 07:05PM ET,OAK,0
,,,,,,,,,,,OF,Austin Beck (28220863),Austin Beck,28220863,OF,2000,OAK@PIT 06/05/2023 07:05PM ET,OAK,0
,,,,,,,,,,,OF,Sammy Siani (28220866),Sammy Siani,28220866,OF,2000,OAK@PIT 06/05/2023 07:05PM ET,PIT,0
,,,,,,,,,,,SS,Maikol Escotto (28220871),Maikol Escotto,28220871,SS,2000,OAK@PIT 06/05/2023 07:05PM ET,PIT,0
,,,,,,,,,,,1B,Dermis Garcia (28220877),Dermis Garcia,28220877,1B,2000,OAK@PIT 06/05/2023 07:05PM ET,OAK,0
,,,,,,,,,,,OF,Cal Mitchell (28220880),Cal Mitchell,28220880,OF,2000,OAK@PIT 06/05/2023 07:05PM ET,PIT,0
,,,,,,,,,,,OF,Mickey McDonald (28220890),Mickey McDonald,28220890,OF,2000,OAK@PIT 06/05/2023 07:05PM ET,OAK,0
,,,,,,,,,,,OF,Travis Swaggerty (28220891),Travis Swaggerty,28220891,OF,2000,OAK@PIT 06/05/2023 07:05PM ET,PIT,0
,,,,,,,,,,,OF,Cody Thomas (28220903),Cody Thomas,28220903,OF,2000,OAK@PIT 06/05/2023 07:05PM ET,OAK,0
,,,,,,,,,,,C,Miguel Amaya (28220547),Miguel Amaya,28220547,C,2000,CHC@SD 06/05/2023 09:10PM ET,CHC,6.14
,,,,,,,,,,,3B,Edwin Rios (28220550),Edwin Rios,28220550,3B,2000,CHC@SD 06/05/2023 09:10PM ET,CHC,2.06
,,,,,,,,,,,1B,Alfonso Rivas (28220551),Alfonso Rivas,28220551,1B,2000,CHC@SD 06/05/2023 09:10PM ET,SD,3.5
,,,,,,,,,,,C,Tucker Barnhart (28220561),Tucker Barnhart,28220561,C,2000,CHC@SD 06/05/2023 09:10PM ET,CHC,2.15
,,,,,,,,,,,OF,Jose Azocar (28220654),Jose Azocar,28220654,OF,2000,CHC@SD 06/05/2023 09:10PM ET,SD,3.62
,,,,,,,,,,,2B/SS,Eguy Rosario (28220655),Eguy Rosario,28220655,2B/SS,2000,CHC@SD 06/05/2023 09:10PM ET,SD,0
,,,,,,,,,,,OF,Owen Caissie (28220689),Owen Caissie,28220689,OF,2000,CHC@SD 06/05/2023 09:10PM ET,CHC,0
,,,,,,,,,,,OF,Samuel Zavala (28220695),Samuel Zavala,28220695,OF,2000,CHC@SD 06/05/2023 09:10PM ET,SD,0
,,,,,,,,,,,2B,Chase Strumpf (28220725),Chase Strumpf,28220725,2B,2000,CHC@SD 06/05/2023 09:10PM ET,CHC,0
,,,,,,,,,,,SS,Tim Lopes (28220726),Tim Lopes,28220726,SS,2000,CHC@SD 06/05/2023 09:10PM ET,SD,0
,,,,,,,,,,,SS,James Triantos (28220729),James Triantos,28220729,SS,2000,CHC@SD 06/05/2023 09:10PM ET,CHC,0
,,,,,,,,,,,OF,Cole Roederer (28220741),Cole Roederer,28220741,OF,2000,CHC@SD 06/05/2023 09:10PM ET,CHC,0
,,,,,,,,,,,OF,Kevin Alcantara (28220755),Kevin Alcantara,28220755,OF,2000,CHC@SD 06/05/2023 09:10PM ET,CHC,0
,,,,,,,,,,,1B,Bryce Ball (28220764),Bryce Ball,28220764,1B,2000,CHC@SD 06/05/2023 09:10PM ET,CHC,0
,,,,,,,,,,,OF,Preston Tucker (28220766),Preston Tucker,28220766,OF,2000,CHC@SD 06/05/2023 09:10PM ET,SD,0
,,,,,,,,,,,OF,Pete Crow-Armstrong (28220782),Pete Crow-Armstrong,28220782,OF,2000,CHC@SD 06/05/2023 09:10PM ET,CHC,0
,,,,,,,,,,,OF,Jorge Ona (28220790),Jorge Ona,28220790,OF,2000,CHC@SD 06/05/2023 09:10PM ET,SD,0
,,,,,,,,,,,2B/3B,Rangel Ravelo (28220804),Rangel Ravelo,28220804,2B/3B,2000,CHC@SD 06/05/2023 09:10PM ET,SD,0
,,,,,,,,,,,OF,Brennen Davis (28220810),Brennen Davis,28220810,OF,2000,CHC@SD 06/05/2023 09:10PM ET,CHC,0
,,,,,,,,,,,OF,Daniel Johnson (28220811),Daniel Johnson,28220811,OF,2000,CHC@SD 06/05/2023 09:10PM ET,SD,0
,,,,,,,,,,,2B/3B,Evan Mendoza (28220816),Evan Mendoza,28220816,2B/3B,2000,CHC@SD 06/05/2023 09:10PM ET,SD,0
,,,,,,,,,,,OF,Yohendrick Pinango (28220820),Yohendrick Pinango,28220820,OF,2000,CHC@SD 06/05/2023 09:10PM ET,CHC,0
,,,,,,,,,,,OF,Tirso Ornelas (28220832),Tirso Ornelas,28220832,OF,2000,CHC@SD 06/05/2023 09:10PM ET,SD,0
,,,,,,,,,,,C,Ethan Hearn (28220853),Ethan Hearn,28220853,C,2000,CHC@SD 06/05/2023 09:10PM ET,CHC,0
,,,,,,,,,,,SS,Jackson Merrill (28220862),Jackson Merrill,28220862,SS,2000,CHC@SD 06/05/2023 09:10PM ET,SD,0
,,,,,,,,,,,2B/3B,Jared Young (28220872),Jared Young,28220872,2B/3B,2000,CHC@SD 06/05/2023 09:10PM ET,CHC,0
,,,,,,,,,,,OF,Adam Engel (28220885),Adam Engel,28220885,OF,2000,CHC@SD 06/05/2023 09:10PM ET,SD,0
,,,,,,,,,,,OF,Luis Liberato (28220887),Luis Liberato,28220887,OF,2000,CHC@SD 06/05/2023 09:10PM ET,SD,0
,,,,,,,,,,,3B/SS,Matthew Batten (28220899),Matthew Batten,28220899,3B/SS,2000,CHC@SD 06/05/2023 09:10PM ET,SD,0
,,,,,,,,,,,OF,Jackie Bradley Jr. (28220557),Jackie Bradley Jr.,28220557,OF,2000,KC@MIA 06/05/2023 06:40PM ET,KC,2.5
,,,,,,,,,,,OF,Drew Waters (28220560),Drew Waters,28220560,OF,2000,KC@MIA 06/05/2023 06:40PM ET,KC,4.25
,,,,,,,,,,,1B/3B,Jordan Groshans (28220674),Jordan Groshans,28220674,1B/3B,2000,KC@MIA 06/05/2023 06:40PM ET,MIA,0
,,,,,,,,,,,OF,Griffin Conine (28220686),Griffin Conine,28220686,OF,2000,KC@MIA 06/05/2023 06:40PM ET,MIA,0
,,,,,,,,,,,SS,Shervyen Newton (28220697),Shervyen Newton,28220697,SS,2000,KC@MIA 06/05/2023 06:40PM ET,KC,0
,,,,,,,,,,,SS,Osiris Johnson (28220698),Osiris Johnson,28220698,SS,2000,KC@MIA 06/05/2023 06:40PM ET,MIA,0
,,,,,,,,,,,OF,Victor Victor Mesa (28220702),Victor Victor Mesa,28220702,OF,2000,KC@MIA 06/05/2023 06:40PM ET,MIA,0
,,,,,,,,,,,3B,Joe Rizzo (28220715),Joe Rizzo,28220715,3B,2000,KC@MIA 06/05/2023 06:40PM ET,MIA,0
,,,,,,,,,,,SS,Nasim Nunez (28220716),Nasim Nunez,28220716,SS,2000,KC@MIA 06/05/2023 06:40PM ET,MIA,0
,,,,,,,,,,,2B/OF,Samad Taylor (28220734),Samad Taylor,28220734,2B/OF,2000,KC@MIA 06/05/2023 06:40PM ET,KC,0
,,,,,,,,,,,SS,Jacob Amaya (28220742),Jacob Amaya,28220742,SS,2000,KC@MIA 06/05/2023 06:40PM ET,MIA,0
,,,,,,,,,,,SS,Nick Loftin (28220757),Nick Loftin,28220757,SS,2000,KC@MIA 06/05/2023 06:40PM ET,KC,0
,,,,,,,,,,,SS,Jose Devers (28220759),Jose Devers,28220759,SS,2000,KC@MIA 06/05/2023 06:40PM ET,MIA,0
,,,,,,,,,,,SS,Jeison Guzman (28220781),Jeison Guzman,28220781,SS,2000,KC@MIA 06/05/2023 06:40PM ET,KC,0
,,,,,,,,,,,OF,Diego Hernandez (28220788),Diego Hernandez,28220788,OF,2000,KC@MIA 06/05/2023 06:40PM ET,KC,0
,,,,,,,,,,,C,Santiago Chavez (28220789),Santiago Chavez,28220789,C,2000,KC@MIA 06/05/2023 06:40PM ET,MIA,0
,,,,,,,,,,,C,Jakson Reetz (28220798),Jakson Reetz,28220798,C,2000,KC@MIA 06/05/2023 06:40PM ET,KC,0
,,,,,,,,,,,C,Carter Jensen (28220799),Carter Jensen,28220799,C,2000,KC@MIA 06/05/2023 06:40PM ET,KC,0
,,,,,,,,,,,OF,Jorge Bonifacio (28220807),Jorge Bonifacio,28220807,OF,2000,KC@MIA 06/05/2023 06:40PM ET,KC,0
,,,,,,,,,,,OF,Brian Miller (28220815),Brian Miller,28220815,OF,2000,KC@MIA 06/05/2023 06:40PM ET,MIA,0
,,,,,,,,,,,C,Jose Briceno (28220826),Jose Briceno,28220826,C,2000,KC@MIA 06/05/2023 06:40PM ET,KC,0
