Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
90947-185823,P,Chris,Chris Muller,Muller,,,5500,TB@CHC,TB,CHC,,,,,,P
90947-84452,P,Caleb,Caleb Ferguson,Ferguson,6.136363636363637,22,5500,WSH@LAD,LAD,WSH,,,,,,P
90947-161256,P,Cooper,Cooper Criswell,Criswell,17.5,4,5500,TB@CHC,TB,CHC,,,,,,P
90947-185847,P,Garrett,Garrett Acton,Acton,1.6,6,5500,ATL@OAK,OAK,ATL,,,,,,P
90947-170491,P,Chad,Chad Smith,Smith,4.714285714285714,8,5500,ATL@OAK,OAK,ATL,,,,,,P
90947-145918,P,Will,Will Vest,Vest,6.466666666666667,15,5500,TEX@DET,DET,TEX,,,,,,P
90947-52733,P,Scott,Scott Alexander,Alexander,3.8636363636363638,23,5500,PIT@SF,SF,PIT,,,,,,P
90947-85517,P,Trey,Trey Wingenter,Wingenter,4.4,7,5500,TEX@DET,DET,TEX,IL,Biceps,,,,P
90947-95756,P,Rowan,Rowan Wick,Wick,5.285714285714286,64,5500,TB@CHC,CHC,TB,,,,,,P
90947-119316,P,Thaddeus,Thaddeus Ward,Ward,5.6923076923076925,14,5500,WSH@LAD,WSH,LAD,,,,,,P
90947-71190,P,Jose,Jose Leclerc,Leclerc,4.375,16,5500,TEX@DET,TEX,DET,,,,,,P
90947-181794,P,Hogan,Hogan Harris,Harris,6.5,2,5500,ATL@OAK,OAK,ATL,,,,,,P
90947-58913,P,Danny,Danny Coulombe,Coulombe,5.818181818181818,23,5500,CLE@BAL,BAL,CLE,,,,,,P
90947-5673,P,Jesse,Jesse Chavez,Chavez,5.791666666666667,25,5500,ATL@OAK,ATL,OAK,,,,,,P
90947-185896,P,Cody,Cody Bradford,Bradford,6,1,5500,TEX@DET,TEX,DET,,,,,,P
90947-79402,P,Cionel,Cionel Perez,Perez,3.4782608695652173,23,5500,CLE@BAL,BAL,CLE,,,,,,P
90947-178743,P,Nick,Nick Padilla,Padilla,6,1,5500,LAA@CWS,CWS,LAA,,,,,,P
90947-181819,P,Tim,Tim Herrin,Herrin,5.555555555555555,9,5500,CLE@BAL,CLE,BAL,,,,,,P
90947-185926,P,Ryan,Ryan Walker,Walker,13.5,2,5500,PIT@SF,SF,PIT,,,,,,P
90947-80460,P,John,John Brebbia,Brebbia,6.260869565217392,23,5500,PIT@SF,SF,PIT,,,,,,P
90947-16982,P,Ryan,Ryan Tepera,Tepera,4.7,10,5500,LAA@CWS,LAA,CWS,,,,,,P
90947-181845,P,Drew,Drew Rom,Rom,,,5500,CLE@BAL,BAL,CLE,,,,,,P
90947-16986,P,Alex,Alex Colome,Colome,2.25,4,5500,LAA@CWS,CWS,LAA,,,,,,P
90947-181854,P,Brendan,Brendan White,White,,,5500,TEX@DET,DET,TEX,,,,,,P
90947-81507,P,Aaron,Aaron Bummer,Bummer,3.0869565217391304,24,5500,LAA@CWS,CWS,LAA,,,,,,P
90947-16994,P,Lucas,Lucas Luetge,Luetge,3.5555555555555554,9,5500,ATL@OAK,ATL,OAK,,,,,,P
90947-82537,P,DL,DL Hall,Hall,24,1,5500,CLE@BAL,BAL,CLE,,,,,,P
90947-21096,P,Erasmo,Erasmo Ramirez,Ramirez,3.95,21,5500,WSH@LAD,WSH,LAD,,,,,,P
90947-118381,P,Kyle,Kyle Finnegan,Finnegan,4.7727272727272725,22,5500,WSH@LAD,WSH,LAD,,,,,,P
90947-184943,P,Jesse,Jesse Scholtens,Scholtens,16.666666666666668,4,5500,LAA@CWS,CWS,LAA,,,,,,P
90947-119406,P,Cody,Cody Bolton,Bolton,8,3,5500,PIT@SF,PIT,SF,,,,,,P
90947-53876,P,Spencer,Spencer Patton,Patton,1.75,4,5500,ATL@OAK,OAK,ATL,,,,,,P
90947-82548,P,Alex,Alex Lange,Lange,7.190476190476191,22,5500,TEX@DET,DET,TEX,,,,,,P
90947-118395,P,Dany,Dany Jimenez,Jimenez,2.857142857142857,7,5500,ATL@OAK,OAK,ATL,IL,Shoulder,,,,P
90947-118394,P,Yohan,Yohan Ramirez,Ramirez,9.545454545454545,11,5500,PIT@SF,PIT,SF,,,,,,P
90947-70271,P,Carlos,Carlos Estevez,Estevez,6.75,24,5500,LAA@CWS,LAA,CWS,,,,,,P
90947-17026,P,Heath,Heath Hembree,Hembree,10,1,5500,TEX@DET,DET,TEX,,,,,,P
90947-82564,P,Yency,Yency Almonte,Almonte,3.875,24,5500,WSH@LAD,LAD,WSH,,,,,,P
90947-12943,P,Shelby,Shelby Miller,Miller,6.473684210526316,19,5500,WSH@LAD,LAD,WSH,,,,,,P
90947-12946,P,Matt,Matt Moore,Moore,6.545454545454546,22,5500,LAA@CWS,LAA,CWS,IL,Oblique,,,,P
90947-73362,P,Rob,Rob Zastryzny,Zastryzny,3.272727272727273,11,5500,PIT@SF,PIT,SF,,,,,,P
90947-82583,P,Hector,Hector Perez,Perez,,,5500,TB@CHC,TB,CHC,,,,,,P
90947-52887,P,Tyler,Tyler Matzek,Matzek,5.0476190476190474,42,5500,ATL@OAK,ATL,OAK,IL,Elbow,,,,P
90947-82587,P,Richard,Richard Lovelady,Lovelady,4.823529411764706,17,5500,ATL@OAK,OAK,ATL,,,,,,P
90947-82591,P,Chris,Chris Rodriguez,Rodriguez,,,5500,LAA@CWS,LAA,CWS,IL,Shoulder,,,,P
90947-17065,P,Blake,Blake Treinen,Treinen,6.5,6,5500,WSH@LAD,LAD,WSH,IL,Shoulder,,,,P
90947-17094,P,Jake,Jake Diekman,Diekman,2.7142857142857144,21,5500,TB@CHC,TB,CHC,,,,,,P
90947-165577,P,Sam,Sam Bachman,Bachman,15,1,5500,LAA@CWS,LAA,CWS,,,,,,P
90947-17100,P,Jeurys,Jeurys Familia,Familia,2.7142857142857144,14,5500,ATL@OAK,OAK,ATL,,,,,,P
90947-21210,P,Mychal,Mychal Givens,Givens,2.4,5,5500,CLE@BAL,BAL,CLE,,,,,,P
90947-82653,P,Ryan,Ryan Borucki,Borucki,3.3225806451612905,32,5500,PIT@SF,PIT,SF,,,,,,P
90947-14047,P,Brad,Brad Boxberger,Boxberger,3.5,17,5500,TB@CHC,CHC,TB,IL,Forearm,,,,P
90947-82657,P,Wil,Wil Crowe,Crowe,8.2,5,5500,PIT@SF,PIT,SF,IL,Shoulder,,,,P
90947-187105,P,Joe,Joe La Sorsa,La Sorsa,,,5500,TB@CHC,TB,CHC,,,,,,P
90947-187110,P,Ben,Ben Joyce,Joyce,,,5500,LAA@CWS,LAA,CWS,,,,,,P
90947-53990,P,Shawn,Shawn Armstrong,Armstrong,6.235294117647059,51,5500,TB@CHC,TB,CHC,IL,Neck,,,,P
90947-181992,P,Jose,Jose Hernandez,Hernandez,6.15,20,5500,PIT@SF,PIT,SF,,,,,,P
90947-81642,P,A.J.,A.J. Minter,Minter,4.6923076923076925,26,5500,ATL@OAK,ATL,OAK,,,,,,P
90947-187121,P,Grant,Grant Anderson,Anderson,,,5500,TEX@DET,TEX,DET,,,,,,P
90947-182005,P,Kevin,Kevin Kelly,Kelly,5.2727272727272725,23,5500,TB@CHC,TB,CHC,,,,,,P
90947-84731,P,Evan,Evan Phillips,Phillips,6.2272727272727275,22,5500,WSH@LAD,LAD,WSH,,,,,,P
90947-157433,P,Kirby,Kirby Snead,Snead,3.4782608695652173,47,5500,ATL@OAK,OAK,ATL,IL,Shoulder,,,,P
90947-169742,P,Tyler,Tyler Holton,Holton,8.153846153846153,13,5500,TEX@DET,DET,TEX,,,,,,P
90947-135977,P,Garrett,Garrett Crochet,Crochet,3.5,4,5500,LAA@CWS,CWS,LAA,,,,,,P
90947-182062,P,Gus,Gus Varland,Varland,1.375,8,5500,WSH@LAD,LAD,WSH,,,,,,P
90947-182061,P,Nick,Nick Avila,Avila,,,5500,PIT@SF,SF,PIT,,,,,,P
90947-116548,P,Tyler,Tyler Rogers,Rogers,5.608695652173913,23,5500,PIT@SF,SF,PIT,,,,,,P
90947-119631,P,Yerry,Yerry Rodriguez,Rodriguez,2.25,4,5500,TEX@DET,TEX,DET,,,,,,P
90947-108380,P,Tayler,Tayler Scott,Scott,6,8,5500,WSH@LAD,LAD,WSH,,,,,,P
90947-163682,P,Ethan,Ethan Roberts,Roberts,3.2222222222222223,9,5500,TB@CHC,CHC,TB,IL,Elbow,,,,P
90947-70510,P,Zach,Zach Neal,Neal,5,2,5500,ATL@OAK,OAK,ATL,,,,,,P
90947-163702,P,Logan,Logan Gillaspie,Gillaspie,2.875,9,5500,CLE@BAL,BAL,CLE,,,,,,P
90947-163701,P,Felix,Felix Bautista,Bautista,9.625,24,5500,CLE@BAL,BAL,CLE,,,,,,P
90947-163707,P,Freddy,Freddy Pacheco,Pacheco,,,5500,TEX@DET,DET,TEX,IL,Elbow,,,,P
90947-15225,P,Liam,Liam Hendriks,Hendriks,6.862068965517241,58,5500,LAA@CWS,CWS,LAA,,,,,,P
90947-68477,P,Jake,Jake Reed,Reed,-13,1,5500,WSH@LAD,LAD,WSH,,,,,,P
90947-68476,P,Taylor,Taylor Rogers,Rogers,4.25,23,5500,PIT@SF,SF,PIT,,,,,,P
90947-170891,P,Davis,Davis Daniel,Daniel,,,5500,LAA@CWS,LAA,CWS,IL,Shoulder,,,,P
90947-68491,P,Reynaldo,Reynaldo Lopez,Lopez,4.5,25,5500,LAA@CWS,CWS,LAA,,,,,,P
90947-185233,P,Braden,Braden Bristo,Bristo,21,1,5500,TEX@DET,DET,TEX,,,,,,P
90947-68507,P,Duane,Duane Underwood Jr.,Underwood Jr.,3.95,20,5500,PIT@SF,PIT,SF,,,,,,P
90947-102300,P,Michael,Michael Rucker,Rucker,5.684210526315789,21,5500,TB@CHC,CHC,TB,,,,,,P
90947-157600,P,Austin,Austin Warren,Warren,7,2,5500,LAA@CWS,LAA,CWS,IL,Elbow,,,,P
90947-68515,P,Sam,Sam Moll,Moll,3.4782608695652173,23,5500,ATL@OAK,OAK,ATL,,,,,,P
90947-8101,P,Ian,Ian Kennedy,Kennedy,4.090909090909091,11,5500,TEX@DET,TEX,DET,,,,,,P
90947-68520,P,Michael,Michael Fulmer,Fulmer,3.4583333333333335,24,5500,TB@CHC,CHC,TB,,,,,,P
90947-108461,P,Pete,Pete Fairbanks,Fairbanks,4.538461538461538,13,5500,TB@CHC,TB,CHC,IL,Hip,,,,P
90947-52143,P,Hunter,Hunter Harvey,Harvey,6.304347826086956,23,5500,WSH@LAD,WSH,LAD,,,,,,P
90947-52146,P,Carl,Carl Edwards Jr.,Edwards Jr.,4.208333333333333,25,5500,WSH@LAD,WSH,LAD,,,,,,P
90947-68530,P,Jarlin,Jarlin Garcia,Garcia,5.142857142857143,58,5500,PIT@SF,PIT,SF,IL,Biceps,,,,P
90947-52152,P,Robert,Robert Stephenson,Stephenson,3.8125,16,5500,PIT@SF,PIT,SF,,,,,,P
90947-179129,P,Jeremiah,Jeremiah Estrada,Estrada,7,9,5500,TB@CHC,CHC,TB,,,,,,P
90947-68556,P,Dillon,Dillon Tate,Tate,5.223880597014926,67,5500,CLE@BAL,BAL,CLE,IL,Forearm,,,,P
90947-13271,P,Will,Will Smith,Smith,5.833333333333333,19,5500,TEX@DET,TEX,DET,,,,,,P
90947-52192,P,Luke,Luke Jackson,Jackson,,,5500,PIT@SF,SF,PIT,,,,,,P
90947-169957,P,Danny,Danny Young,Young,6.875,8,5500,ATL@OAK,ATL,OAK,,,,,,P
90947-102377,P,Trevor,Trevor Stephan,Stephan,5.916666666666667,24,5500,CLE@BAL,CLE,BAL,,,,,,P
90947-82921,P,Zack,Zack Weiss,Weiss,7,2,5500,LAA@CWS,LAA,CWS,,,,,,P
90947-79852,P,Lucas,Lucas Erceg,Erceg,10.8,5,5500,ATL@OAK,OAK,ATL,,,,,,P
90947-68590,P,Javy,Javy Guerra,Guerra,2.642857142857143,14,5500,TB@CHC,TB,CHC,,,,,,P
90947-79756,OF,Ronald,Ronald Acuna Jr.,Acuna Jr.,15.338181374289773,55,4500,ATL@OAK,ATL,OAK,,,,,,OF/UTIL
90947-11334,1B,Freddie,Freddie Freeman,Freeman,14.194643293108259,56,4300,WSH@LAD,LAD,WSH,,,,,,C/1B/UTIL
90947-21705,2B,Marcus,Marcus Semien,Semien,13.91851806640625,54,4200,TEX@DET,TEX,DET,,,,,,2B/UTIL
90947-79401,C,Will,Will Smith,Smith,12.848648483688766,37,4200,WSH@LAD,LAD,WSH,,,,,,C/1B/UTIL
90947-79120,1B/3B,Yandy,Yandy Diaz,Diaz,13.400000530740488,46,4100,TB@CHC,TB,CHC,,,,,,C/1B/3B/UTIL
90947-102621,SS,Wander,Wander Franco,Franco,13.045454545454545,55,4000,TB@CHC,TB,CHC,,,,,,SS/UTIL
90947-85261,OF,Randy,Randy Arozarena,Arozarena,12.88888888888889,54,4000,TB@CHC,TB,CHC,,,,,,OF/UTIL
90947-79257,OF,Josh,Josh Lowe,Lowe,13.02340373587101,47,4000,TB@CHC,TB,CHC,,,,,,OF/UTIL
90947-52175,1B,Matt,Matt Olson,Olson,13.63272705078125,55,4000,ATL@OAK,ATL,OAK,,,,,,C/1B/UTIL
90947-39151,OF/2B,Mookie,Mookie Betts,Betts,12.390566268057194,53,3900,WSH@LAD,LAD,WSH,,,,,,2B/OF/UTIL
90947-82440,OF,Shohei,Shohei Ohtani,Ohtani,11.981481481481481,54,3900,LAA@CWS,LAA,CWS,,,,,,OF/UTIL
90947-38412,SS,Corey,Corey Seager,Seager,13.673913043478262,23,3900,TEX@DET,TEX,DET,,,,,,SS/UTIL
90947-82536,OF,Cedric,Cedric Mullins,Mullins,12.4660379661704,53,3900,CLE@BAL,BAL,CLE,IL,Groin,,,,OF/UTIL
90947-82624,C,Sean,Sean Murphy,Murphy,12.66956495202106,46,3900,ATL@OAK,ATL,OAK,,,,,,C/1B/UTIL
90947-13540,OF,J.D.,J.D. Martinez,Martinez,13.4375,40,3800,WSH@LAD,LAD,WSH,,,,,,OF/UTIL
90947-85520,OF,Adolis,Adolis Garcia,Garcia,13.367924528301886,53,3800,TEX@DET,TEX,DET,,,,,,OF/UTIL
90947-119318,OF/3B,Christopher,Christopher Morel,Morel,15.272221883138021,18,3800,TB@CHC,CHC,TB,,,,,,3B/OF/UTIL
90947-12933,OF,Mike,Mike Trout,Trout,11.659615149864784,52,3700,LAA@CWS,LAA,CWS,,,,,,OF/UTIL
90947-82613,2B/SS,Thairo,Thairo Estrada,Estrada,11.542553191489361,47,3700,PIT@SF,SF,PIT,IL,Wrist,,,,2B/SS/UTIL
90947-52176,3B,Max,Max Muncy,Muncy,12.714000244140625,50,3700,WSH@LAD,LAD,WSH,,,,,,3B/UTIL
90947-119437,3B,Josh,Josh Jung,Jung,12.280391917509192,51,3600,TEX@DET,TEX,DET,,,,,,3B/UTIL
90947-38976,3B,Jose,Jose Ramirez,Ramirez,10.788235533471202,51,3500,CLE@BAL,CLE,BAL,,,,,,3B/UTIL
90947-85285,1B,Nathaniel,Nathaniel Lowe,Lowe,10.925925925925926,54,3500,TEX@DET,TEX,DET,,,,,,C/1B/UTIL
90947-79159,OF,Cody,Cody Bellinger,Bellinger,12.91351318359375,37,3500,TB@CHC,CHC,TB,IL,Knee,,,,OF/UTIL
90947-79230,OF,Bryan,Bryan Reynolds,Reynolds,11.970588235294118,51,3500,PIT@SF,PIT,SF,,,,,,OF/UTIL
90947-82553,OF,Jose,Jose Siri,Siri,11.780645555065524,31,3500,TB@CHC,TB,CHC,,,,,,OF/UTIL
90947-102392,OF,Esteury,Esteury Ruiz,Ruiz,11.12142835344587,56,3500,ATL@OAK,OAK,ATL,,,,,,OF/UTIL
90947-135190,SS/3B/2B,Taylor,Taylor Walls,Walls,11.304651304732921,43,3400,TB@CHC,TB,CHC,,,,,,2B/3B/SS/UTIL
90947-79074,3B,Austin,Austin Riley,Riley,10.185454767400568,55,3400,ATL@OAK,ATL,OAK,,,,,,3B/UTIL
90947-79082,1B,Ryan,Ryan Mountcastle,Mountcastle,10.6654541015625,55,3400,CLE@BAL,BAL,CLE,,,,,,C/1B/UTIL
90947-118120,C,Jonah,Jonah Heim,Heim,11.100000132685123,46,3400,TEX@DET,TEX,DET,,,,,,C/1B/UTIL
90947-79884,OF,Anthony,Anthony Santander,Santander,10.27199951171875,50,3300,CLE@BAL,BAL,CLE,,,,,,OF/UTIL
90947-167012,OF,Seiya,Seiya Suzuki,Suzuki,9.97804892935404,41,3300,TB@CHC,CHC,TB,,,,,,OF/UTIL
90947-60642,OF,Michael,Michael Conforto,Conforto,10.702041314572703,49,3300,PIT@SF,SF,PIT,DTD,Heel,,,,OF/UTIL
90947-119307,C,Adley,Adley Rutschman,Rutschman,10.520369918258101,54,3300,CLE@BAL,BAL,CLE,,,,,,C/1B/UTIL
90947-82612,OF,Brent,Brent Rooker,Rooker,10.828570930325256,49,3300,ATL@OAK,OAK,ATL,,,,,,OF/UTIL
90947-82734,OF,Luis,Luis Robert Jr.,Robert Jr.,11,53,3300,LAA@CWS,CWS,LAA,,,,,,OF/UTIL
90947-102301,2B,Nico,Nico Hoerner,Hoerner,11.626086691151494,46,3300,TB@CHC,CHC,TB,,,,,,2B/UTIL
90947-79093,OF,Eloy,Eloy Jimenez,Jimenez,9.635999755859375,25,3200,LAA@CWS,CWS,LAA,,,,,,OF/UTIL
90947-5456,OF,Andrew,Andrew McCutchen,McCutchen,10.129166920979818,48,3200,PIT@SF,PIT,SF,,,,,,OF/UTIL
90947-101844,OF,Lane,Lane Thomas,Thomas,10.703703703703704,54,3200,WSH@LAD,WSH,LAD,,,,,,OF/UTIL
90947-16981,C,Yan,Yan Gomes,Gomes,9.112903225806452,31,3200,TB@CHC,CHC,TB,,,,,,C/1B/UTIL
90947-82574,3B/1B,Isaac,Isaac Paredes,Paredes,10.197999877929687,50,3200,TB@CHC,TB,CHC,,,,,,C/1B/3B/UTIL
90947-17086,OF,Marcell,Marcell Ozuna,Ozuna,9.809756395293444,41,3200,ATL@OAK,ATL,OAK,,,,,,OF/UTIL
90947-165686,3B,Casey,Casey Schmitt,Schmitt,10.47142828078497,21,3200,PIT@SF,SF,PIT,,,,,,3B/UTIL
90947-68525,3B,J.D.,J.D. Davis,Davis,9.97647034888174,51,3200,PIT@SF,SF,PIT,,,,,,3B/UTIL
90947-68586,SS,Dansby,Dansby Swanson,Swanson,10.39811274690448,53,3200,TB@CHC,CHC,TB,,,,,,SS/UTIL
90947-85260,3B/OF,Patrick,Patrick Wisdom,Wisdom,10.885106512840759,47,3100,TB@CHC,CHC,TB,,,,,,3B/OF/UTIL
90947-16951,3B,Anthony,Anthony Rendon,Rendon,10.859999593098959,30,3100,LAA@CWS,LAA,CWS,IL,Groin,,,,3B/UTIL
90947-82570,3B,Jake,Jake Burger,Burger,10.097435584435097,39,3100,LAA@CWS,CWS,LAA,,,,,,3B/UTIL
90947-119495,1B,Andrew,Andrew Vaughn,Vaughn,10.321818403764205,55,3100,LAA@CWS,CWS,LAA,,,,,,C/1B/UTIL
90947-68587,2B,Ozzie,Ozzie Albies,Albies,9.552727716619318,55,3100,ATL@OAK,ATL,OAK,,,,,,2B/UTIL
90947-68593,SS,Jorge,Jorge Mateo,Mateo,9.78749974568685,48,3100,CLE@BAL,BAL,CLE,,,,,,SS/UTIL
90947-71182,3B,Jeimer,Jeimer Candelario,Candelario,9.303845919095552,52,3000,WSH@LAD,WSH,LAD,,,,,,3B/UTIL
90947-13864,OF,Joc,Joc Pederson,Pederson,10.246153611403246,26,3000,PIT@SF,SF,PIT,IL,Hand,,,,OF/UTIL
90947-81622,C,Mitch,Mitch Garver,Garver,12.633333841959635,6,3000,TEX@DET,TEX,DET,IL,Knee,,,,C/1B/UTIL
90947-53993,OF,Harold,Harold Ramirez,Ramirez,9.788371951081032,43,3000,TB@CHC,TB,CHC,,,,,,OF/UTIL
90947-53033,OF,Mike,Mike Yastrzemski,Yastrzemski,9.575675345755911,37,3000,PIT@SF,SF,PIT,,,,,,OF/UTIL
90947-119637,2B/SS/OF,Ezequiel,Ezequiel Duran,Duran,9.832499694824218,40,3000,TEX@DET,TEX,DET,IL,Oblique,,,,2B/SS/OF/UTIL
90947-163691,OF,James,James Outman,Outman,9.969090687144886,55,3000,WSH@LAD,LAD,WSH,,,,,,OF/UTIL
90947-102363,OF/1B,Luke,Luke Raley,Raley,10.1613637750799,44,3000,TB@CHC,TB,CHC,,,,,,C/1B/OF/UTIL
90947-13326,C,Christian,Christian Bethancourt,Bethancourt,8.513513513513514,37,2900,TB@CHC,TB,CHC,,,,,,C/1B/UTIL
90947-12310,1B,Carlos,Carlos Santana,Santana,9.081632653061224,49,2900,PIT@SF,PIT,SF,DTD,Back,,,,C/1B/UTIL
90947-61553,3B,Yoan,Yoan Moncada,Moncada,8.762963189019096,27,2900,LAA@CWS,CWS,LAA,,,,,,3B/UTIL
90947-79092,OF,Ian,Ian Happ,Happ,9.662263690300708,53,2900,TB@CHC,CHC,TB,,,,,,OF/UTIL
90947-85268,1B,Joey,Joey Meneses,Meneses,8.78269254244291,52,2900,WSH@LAD,WSH,LAD,,,,,,C/1B/UTIL
90947-79223,1B,Josh,Josh Naylor,Naylor,8.842553321351396,47,2900,CLE@BAL,CLE,BAL,,,,,,C/1B/UTIL
90947-21890,SS/3B/2B,Orlando,Orlando Arcia,Arcia,8.679411944221048,34,2900,ATL@OAK,ATL,OAK,,,,,,2B/3B/SS/UTIL
90947-101787,1B,LaMonte,LaMonte Wade Jr.,Wade Jr.,8.958490335716391,53,2900,PIT@SF,SF,PIT,,,,,,C/1B/UTIL
90947-79263,OF,Leody,Leody Taveras,Taveras,10.024390243902438,41,2900,TEX@DET,TEX,DET,,,,,,OF/UTIL
90947-136672,OF,Michael,Michael Harris II,Harris II,6.648484663529829,33,2900,ATL@OAK,ATL,OAK,,,,,,OF/UTIL
90947-85504,2B,Brandon,Brandon Lowe,Lowe,9.712765957446809,47,2900,TB@CHC,TB,CHC,,,,,,2B/UTIL
90947-119306,3B/SS,Gunnar,Gunnar Henderson,Henderson,8.039583206176758,48,2900,CLE@BAL,BAL,CLE,,,,,,3B/SS/UTIL
90947-13854,OF,Robbie,Robbie Grossman,Grossman,9.763829657372009,47,2900,TEX@DET,TEX,DET,,,,,,OF/UTIL
90947-119343,OF,Riley,Riley Greene,Greene,10.09230745755709,52,2900,TEX@DET,DET,TEX,DTD,Leg,,,,OF/UTIL
90947-119410,SS,CJ,CJ Abrams,Abrams,8.647058823529411,51,2900,WSH@LAD,WSH,LAD,,,,,,SS/UTIL
90947-181991,1B,Ryan,Ryan Noda,Noda,8.998076805701622,52,2900,ATL@OAK,OAK,ATL,,,,,,C/1B/UTIL
90947-163666,OF,Steven,Steven Kwan,Kwan,9.550000226056135,54,2900,CLE@BAL,CLE,BAL,,,,,,OF/UTIL
90947-163696,OF,Jack,Jack Suwinski,Suwinski,10.7521740457286,46,2900,PIT@SF,PIT,SF,,,,,,OF/UTIL
90947-81953,OF,Austin,Austin Hays,Hays,9.697999877929687,50,2800,CLE@BAL,BAL,CLE,,,,,,OF/UTIL
90947-135203,1B,Spencer,Spencer Torkelson,Torkelson,8.565384498009315,52,2800,TEX@DET,DET,TEX,,,,,,C/1B/UTIL
90947-135284,C,Riley,Riley Adams,Adams,10.55999984741211,10,2800,WSH@LAD,WSH,LAD,,,,,,C/1B/UTIL
90947-83155,OF,Ramon,Ramon Laureano,Laureano,7.975609756097561,41,2800,ATL@OAK,OAK,ATL,,,,,,OF/UTIL
90947-70898,2B,Adam,Adam Frazier,Frazier,8.768518518518519,54,2800,CLE@BAL,BAL,CLE,,,,,,2B/UTIL
90947-60672,SS,Tim,Tim Anderson,Anderson,7.634210686934622,38,2800,LAA@CWS,CWS,LAA,,,,,,SS/UTIL
90947-38223,OF,Travis,Travis Jankowski,Jankowski,8.572000122070312,25,2800,TEX@DET,TEX,DET,,,,,,OF/UTIL
90947-73159,OF,Mitch,Mitch Haniger,Haniger,9.334483179552802,29,2800,PIT@SF,SF,PIT,,,,,,OF/UTIL
90947-118218,2B,Zach,Zach McKinstry,McKinstry,9.013043610945992,46,2800,TEX@DET,DET,TEX,,,,,,2B/UTIL
90947-119303,C,Shea,Shea Langeliers,Langeliers,8.137500127156576,48,2800,ATL@OAK,OAK,ATL,,,,,,C/1B/UTIL
90947-119372,2B,Miguel,Miguel Vargas,Vargas,9.288235533471202,51,2800,WSH@LAD,LAD,WSH,,,,,,2B/UTIL
90947-38561,OF/3B/SS,Chris,Chris Taylor,Taylor,8.652273004705256,44,2800,WSH@LAD,LAD,WSH,,,,,,3B/SS/OF/UTIL
90947-21172,1B/2B,Brandon,Brandon Drury,Drury,9.417646819469976,51,2800,LAA@CWS,LAA,CWS,,,,,,C/1B/2B/UTIL
90947-181990,C/OF,Blake,Blake Sabol,Sabol,8.046153533153046,39,2800,PIT@SF,SF,PIT,,,,,,C/1B/OF/UTIL
90947-82660,2B,Luis,Luis Garcia,Garcia,8.56874974568685,48,2800,WSH@LAD,WSH,LAD,,,,,,2B/UTIL
90947-54068,OF,Hunter,Hunter Renfroe,Renfroe,9.827778003833911,54,2800,LAA@CWS,LAA,CWS,,,,,,OF/UTIL
90947-68563,OF,Victor,Victor Robles,Robles,8.245161487210181,31,2800,WSH@LAD,WSH,LAD,IL,Back,,,,OF/UTIL
90947-68589,SS,Amed,Amed Rosario,Rosario,8.418750127156576,48,2800,CLE@BAL,CLE,BAL,,,,,,SS/UTIL
90947-173078,OF,Alex,Alex Call,Call,7.648077157827524,52,2700,WSH@LAD,WSH,LAD,,,,,,OF/UTIL
90947-171037,C,Jason,Jason Delay,Delay,5.889285496303013,28,2700,PIT@SF,PIT,SF,,,,,,C/1B/UTIL
90947-102452,OF,Nelson,Nelson Velazquez,Velazquez,8.43076911339393,13,2700,TB@CHC,CHC,TB,,,,,,OF/UTIL
90947-53401,1B/OF,Trey,Trey Mancini,Mancini,7.128888617621528,45,2700,TB@CHC,CHC,TB,,,,,,C/1B/OF/UTIL
90947-83182,C/OF,Eric,Eric Haase,Haase,6.358139392941497,43,2700,TEX@DET,DET,TEX,,,,,,C/1B/OF/UTIL
90947-79151,OF,Taylor,Taylor Ward,Ward,8.015384380634014,52,2700,LAA@CWS,LAA,CWS,,,,,,OF/UTIL
90947-79152,C,Matt,Matt Thaiss,Thaiss,7.072973302892737,37,2700,LAA@CWS,LAA,CWS,,,,,,C/1B/UTIL
90947-79164,OF,Stone,Stone Garrett,Garrett,7.560714176722935,28,2700,WSH@LAD,WSH,LAD,,,,,,OF/UTIL
90947-38247,2B/3B,Hanser,Hanser Alberto,Alberto,6.524137825801454,29,2700,LAA@CWS,CWS,LAA,,,,,,2B/3B/UTIL
90947-79211,OF,Mickey,Mickey Moniak,Moniak,11.915384145883413,13,2700,LAA@CWS,LAA,CWS,,,,,,OF/UTIL
90947-79216,3B,Ke'Bryan,Ke'Bryan Hayes,Hayes,8.167307927058292,52,2700,PIT@SF,PIT,SF,,,,,,3B/UTIL
90947-21885,SS,Javier,Javier Baez,Baez,7.934693628427934,49,2700,TEX@DET,DET,TEX,,,,,,SS/UTIL
90947-38299,OF,Kevin,Kevin Pillar,Pillar,6.834374904632568,32,2700,ATL@OAK,ATL,OAK,,,,,,OF/UTIL
90947-101811,OF,Sam,Sam Hilliard,Hilliard,6.828571319580078,28,2700,ATL@OAK,ATL,OAK,,,,,,OF/UTIL
90947-101850,3B/2B,Ramon,Ramon Urias,Urias,8.117143031529018,35,2700,CLE@BAL,BAL,CLE,,,,,,2B/3B/UTIL
90947-101910,1B/OF,Connor,Connor Joe,Joe,9.15319174908577,47,2700,PIT@SF,PIT,SF,,,,,,C/1B/OF/UTIL
