Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
90663-79756,OF,Ronald,Ronald Acuna Jr.,Acuna Jr.,16.557777235243055,45,4600,SEA@ATL,ATL,SEA,,,,,1,OF/UTIL
90663-79401,C,Will,Will Smith,Smith,13.924137510102371,29,4400,LAD@STL,LAD,STL,,,,,,C/1B/UTIL
90663-82575,OF,Yordan,Yordan Alvarez,Alvarez,13.807692307692308,39,4300,OAK@HOU,HOU,OAK,,,,,,OF/UTIL
90663-119318,OF/3B,Christopher,Christopher Morel,Morel,22.230000305175782,10,4200,CHC@PHI,CHC,PHI,,,,,6,3B/OF/UTIL
90663-11334,1B,Freddie,Freddie Freeman,Freeman,13.470212246509309,47,4200,LAD@STL,LAD,STL,,,,,,C/1B/UTIL
90663-21705,2B,Marcus,Marcus Semien,Semien,14.104444715711805,45,4100,COL@TEX,TEX,COL,,,,,,2B/UTIL
90663-85261,OF,Randy,Randy Arozarena,Arozarena,13.195555284288194,45,4100,MIL@TB,TB,MIL,,,,,4,OF/UTIL
90663-85520,OF,Adolis,Adolis Garcia,Garcia,14.50227217240767,44,4100,COL@TEX,TEX,COL,,,,,,OF/UTIL
90663-82624,C,Sean,Sean Murphy,Murphy,13.184615697616186,39,4000,SEA@ATL,ATL,SEA,,,,,0,C/1B/UTIL
90663-52175,1B,Matt,Matt Olson,Olson,13.675556098090278,45,4000,SEA@ATL,ATL,SEA,,,,,2,C/1B/UTIL
90663-12948,1B/OF,Bryce,Bryce Harper,Harper,12.786666870117188,15,3900,CHC@PHI,PHI,CHC,,,,,3,C/1B/OF/UTIL
90663-12968,1B,Paul,Paul Goldschmidt,Goldschmidt,12.91521686056386,46,3900,LAD@STL,STL,LAD,,,,,,C/1B/UTIL
90663-52176,3B,Max,Max Muncy,Muncy,12.959523518880209,42,3900,LAD@STL,LAD,STL,,,,,,3B/UTIL
90663-79257,OF,Josh,Josh Lowe,Lowe,13.478947689658717,38,3900,MIL@TB,TB,MIL,,,,,6,OF/UTIL
90663-102621,SS,Wander,Wander Franco,Franco,12.508889431423611,45,3800,MIL@TB,TB,MIL,,,,,2,SS/UTIL
90663-39151,OF/2B,Mookie,Mookie Betts,Betts,12.38666720920139,45,3800,LAD@STL,LAD,STL,,,,,,2B/OF/UTIL
90663-82536,OF,Cedric,Cedric Mullins,Mullins,12.541304878566576,46,3800,BAL@TOR,BAL,TOR,,,,,1,OF/UTIL
90663-82612,OF,Brent,Brent Rooker,Rooker,12.492500305175781,40,3800,OAK@HOU,OAK,HOU,,,,,,OF/UTIL
90663-118120,C,Jonah,Jonah Heim,Heim,11.67631611071135,38,3800,COL@TEX,TEX,COL,,,,,,C/1B/UTIL
90663-82654,SS,Bo,Bo Bichette,Bichette,11.599999469259512,46,3700,BAL@TOR,TOR,BAL,,,,,2,SS/UTIL
90663-13719,3B,Nolan,Nolan Arenado,Arenado,10.880000135633681,45,3700,LAD@STL,STL,LAD,,,,,,3B/UTIL
90663-79273,1B,Vladimir,Vladimir Guerrero Jr.,Guerrero Jr.,11.523255813953488,43,3700,BAL@TOR,TOR,BAL,,,,,3,C/1B/UTIL
90663-102415,2B,Nolan,Nolan Gorman,Gorman,12.983333042689733,42,3600,LAD@STL,STL,LAD,,,,,,2B/UTIL
90663-82734,OF,Luis,Luis Robert Jr.,Robert Jr.,11.795651643172555,46,3600,KC@CWS,CWS,KC,,,,,,OF/UTIL
90663-154711,OF,Lars,Lars Nootbaar,Nootbaar,11.08787860292377,33,3600,LAD@STL,STL,LAD,,,,,,OF/UTIL
90663-79120,1B/3B,Yandy,Yandy Diaz,Diaz,13.782499694824219,40,3600,MIL@TB,TB,MIL,,,,,1,C/1B/3B/UTIL
90663-102400,OF,Julio,Julio Rodriguez,Rodriguez,11.053488088208576,43,3500,SEA@ATL,SEA,ATL,,,,,3,OF/UTIL
90663-119349,SS,Bobby,Bobby Witt Jr.,Witt Jr.,11.09347799549932,46,3500,KC@CWS,KC,CWS,,,,,,SS/UTIL
90663-68544,3B,Matt,Matt Chapman,Chapman,10.542222086588541,45,3500,BAL@TOR,TOR,BAL,,,,,5,3B/UTIL
90663-13342,OF,Nick,Nick Castellanos,Castellanos,10.831110975477431,45,3500,CHC@PHI,PHI,CHC,,,,,2,OF/UTIL
90663-85260,3B/OF,Patrick,Patrick Wisdom,Wisdom,11.3625,40,3500,CHC@PHI,CHC,PHI,,,,,0,3B/OF/UTIL
90663-79159,OF,Cody,Cody Bellinger,Bellinger,12.91351318359375,37,3500,CHC@PHI,CHC,PHI,IL,Knee,,,0,OF/UTIL
90663-38218,1B,Christian,Christian Walker,Walker,11.43488400481468,43,3500,ARI@PIT,ARI,PIT,,,,,4,C/1B/UTIL
90663-79230,OF,Bryan,Bryan Reynolds,Reynolds,11.73720958621003,43,3500,ARI@PIT,PIT,ARI,,,,,2,OF/UTIL
90663-102301,2B,Nico,Nico Hoerner,Hoerner,12.445945945945946,37,3500,CHC@PHI,CHC,PHI,,,,,1,2B/UTIL
90663-135190,SS/3B/2B,Taylor,Taylor Walls,Walls,11.819444444444445,36,3400,MIL@TB,TB,MIL,,,,,7,2B/3B/SS/UTIL
90663-14562,2B,Jose,Jose Altuve,Altuve,7.599999904632568,2,3400,OAK@HOU,HOU,OAK,,,,,,2B/UTIL
90663-119307,C,Adley,Adley Rutschman,Rutschman,10.66521752398947,46,3400,BAL@TOR,BAL,TOR,,,,,2,C/1B/UTIL
90663-82589,OF/1B,Nick,Nick Pratto,Pratto,10.349999861283736,22,3400,KC@CWS,KC,CWS,,,,,,C/1B/OF/UTIL
90663-167012,OF,Seiya,Seiya Suzuki,Suzuki,10.160605690696023,33,3400,CHC@PHI,CHC,PHI,,,,,4,OF/UTIL
90663-119297,OF,Corbin,Corbin Carroll,Carroll,11.183720788290334,43,3300,ARI@PIT,ARI,PIT,,,,,3,OF/UTIL
90663-68587,2B,Ozzie,Ozzie Albies,Albies,10.566666666666666,45,3300,SEA@ATL,ATL,SEA,,,,,6,2B/UTIL
90663-108450,SS,Tommy,Tommy Edman,Edman,9.093181956898082,44,3300,LAD@STL,STL,LAD,,,,,,SS/UTIL
90663-102398,OF,Jarred,Jarred Kelenic,Kelenic,10.881395206894986,43,3300,SEA@ATL,SEA,ATL,,,,,4,OF/UTIL
90663-79884,OF,Anthony,Anthony Santander,Santander,10.495348553324854,43,3200,BAL@TOR,BAL,TOR,,,,,3,OF/UTIL
90663-102554,C,Cal,Cal Raleigh,Raleigh,10.200000160618833,38,3200,SEA@ATL,SEA,ATL,,,,,0,C/1B/UTIL
90663-16981,C,Yan,Yan Gomes,Gomes,10.023077157827524,26,3200,CHC@PHI,CHC,PHI,,,,,0,C/1B/UTIL
90663-82574,3B/1B,Isaac,Isaac Paredes,Paredes,10.018604367278343,43,3200,MIL@TB,TB,MIL,,,,,0,C/1B/3B/UTIL
90663-68586,SS,Dansby,Dansby Swanson,Swanson,10.545454545454545,44,3200,CHC@PHI,CHC,PHI,,,,,2,SS/UTIL
90663-21609,OF,Christian,Christian Yelich,Yelich,11.723809378487724,42,3200,MIL@TB,MIL,TB,,,,,3,OF/UTIL
90663-5456,OF,Andrew,Andrew McCutchen,McCutchen,10.664102407602163,39,3200,ARI@PIT,PIT,ARI,,,,,1,OF/UTIL
90663-79272,OF,Lourdes,Lourdes Gurriel Jr.,Gurriel Jr.,11.485365704792303,41,3200,ARI@PIT,ARI,PIT,,,,,5,OF/UTIL
90663-165571,1B,Vinnie,Vinnie Pasquantino,Pasquantino,9.695744940575134,47,3200,KC@CWS,KC,CWS,,,,,,C/1B/UTIL
90663-102392,OF,Esteury,Esteury Ruiz,Ruiz,11.62127685546875,47,3200,OAK@HOU,OAK,HOU,,,,,,OF/UTIL
90663-102438,SS,Geraldo,Geraldo Perdomo,Perdomo,10.357142857142858,35,3100,ARI@PIT,ARI,PIT,,,,,8,SS/UTIL
90663-135246,OF,Dominic,Dominic Fletcher,Fletcher,10.627777947319878,18,3100,ARI@PIT,ARI,PIT,,,,,7,OF/UTIL
90663-61553,3B,Yoan,Yoan Moncada,Moncada,10.605882532456341,17,3100,KC@CWS,CWS,KC,,,,,,3B/UTIL
90663-119345,SS,Jeremy,Jeremy Pena,Pena,9.955555555555556,45,3100,OAK@HOU,HOU,OAK,,,,,,SS/UTIL
90663-80462,SS,Paul,Paul DeJong,DeJong,10.990909229625355,22,3100,LAD@STL,STL,LAD,,,,,,SS/UTIL
90663-82553,OF,Jose,Jose Siri,Siri,11.050000508626303,24,3100,MIL@TB,TB,MIL,,,,,0,OF/UTIL
90663-53993,OF,Harold,Harold Ramirez,Ramirez,10.422856794084822,35,3100,MIL@TB,TB,MIL,,,,,5,OF/UTIL
90663-70562,2B/OF,Whit,Whit Merrifield,Merrifield,9.923076923076923,39,3100,BAL@TOR,TOR,BAL,,,,,6,2B/OF/UTIL
90663-68522,3B,Alex,Alex Bregman,Bregman,9.897777642144097,45,3100,OAK@HOU,HOU,OAK,,,,,,3B/UTIL
90663-13266,C,Salvador,Salvador Perez,Perez,10.990476335797991,42,3100,KC@CWS,KC,CWS,,,,,,C/1B/UTIL
90663-13540,OF,J.D.,J.D. Martinez,Martinez,11.225806451612904,31,3100,LAD@STL,LAD,STL,,,,,,OF/UTIL
90663-79082,1B,Ryan,Ryan Mountcastle,Mountcastle,11.25652147376019,46,3100,BAL@TOR,BAL,TOR,,,,,4,C/1B/UTIL
90663-79125,OF,Kyle,Kyle Tucker,Tucker,11.113333468967014,45,3100,OAK@HOU,HOU,OAK,,,,,,OF/UTIL
90663-85285,1B,Nathaniel,Nathaniel Lowe,Lowe,11.268889024522569,45,3100,COL@TEX,TEX,COL,,,,,,C/1B/UTIL
90663-21887,C,Willson,Willson Contreras,Contreras,9.904444715711806,45,3100,LAD@STL,STL,LAD,,,,,,C/1B/UTIL
90663-13909,OF,Randal,Randal Grichuk,Grichuk,10.3,15,3100,COL@TEX,COL,TEX,,,,,,OF/UTIL
90663-119343,OF,Riley,Riley Greene,Greene,9.652380807059151,42,3000,DET@WSH,DET,WSH,,,,,3,OF/UTIL
90663-82570,3B,Jake,Jake Burger,Burger,11.872413372171335,29,3000,KC@CWS,CWS,KC,,,,,,3B/UTIL
90663-119437,3B,Josh,Josh Jung,Jung,10.66904776436942,42,3000,COL@TEX,TEX,COL,,,,,,3B/UTIL
90663-119495,1B,Andrew,Andrew Vaughn,Vaughn,9.880434782608695,46,3000,KC@CWS,CWS,KC,,,,,,C/1B/UTIL
90663-68593,SS,Jorge,Jorge Mateo,Mateo,11.184615697616186,39,3000,BAL@TOR,BAL,TOR,,,,,0,SS/UTIL
90663-60631,OF,Kyle,Kyle Schwarber,Schwarber,10.104444715711805,45,3000,CHC@PHI,PHI,CHC,,,,,5,OF/UTIL
90663-79092,OF,Ian,Ian Happ,Happ,10.520454406738281,44,3000,CHC@PHI,CHC,PHI,,,,,3,OF/UTIL
90663-21853,2B,Ketel,Ketel Marte,Marte,10.581395348837209,43,3000,ARI@PIT,ARI,PIT,,,,,2,2B/UTIL
90663-21890,SS/3B/2B,Orlando,Orlando Arcia,Arcia,10.645833333333334,24,3000,SEA@ATL,ATL,SEA,,,,,8,2B/3B/SS/UTIL
90663-101842,1B,Ty,Ty France,France,8.995555284288194,45,3000,SEA@ATL,SEA,ATL,,,,,2,C/1B/UTIL
90663-85504,2B,Brandon,Brandon Lowe,Lowe,10.094999694824219,40,3000,MIL@TB,TB,MIL,,,,,3,2B/UTIL
90663-38412,SS,Corey,Corey Seager,Seager,12.892857142857142,14,3000,COL@TEX,TEX,COL,,,,,,SS/UTIL
90663-13854,OF,Robbie,Robbie Grossman,Grossman,9.863157573499178,38,3000,COL@TEX,TEX,COL,,,,,,OF/UTIL
90663-81622,C,Mitch,Mitch Garver,Garver,12.633333841959635,6,3000,COL@TEX,TEX,COL,IL,Knee,,,,C/1B/UTIL
90663-163691,OF,James,James Outman,Outman,11.065956927360372,47,3000,LAD@STL,LAD,STL,,,,,,OF/UTIL
90663-102363,OF/1B,Luke,Luke Raley,Raley,9.33235258214614,34,3000,MIL@TB,TB,MIL,,,,,0,C/1B/OF/UTIL
90663-102370,3B/1B,Alec,Alec Bohm,Bohm,9.782222493489583,45,3000,CHC@PHI,PHI,CHC,,,,,6,C/1B/3B/UTIL
90663-12310,1B,Carlos,Carlos Santana,Santana,9.342856997535343,42,2900,ARI@PIT,PIT,ARI,,,,,4,C/1B/UTIL
90663-65881,SS,Trea,Trea Turner,Turner,9.01818154074929,44,2900,CHC@PHI,PHI,CHC,,,,,1,SS/UTIL
90663-113309,3B,Josh,Josh Rojas,Rojas,8.902631257709704,38,2900,ARI@PIT,ARI,PIT,,,,,6,3B/UTIL
90663-17139,C,J.T.,J.T. Realmuto,Realmuto,9.66923092573117,39,2900,CHC@PHI,PHI,CHC,,,,,4,C/1B/UTIL
90663-119637,2B/SS/OF,Ezequiel,Ezequiel Duran,Duran,10.18684226588199,38,2900,COL@TEX,TEX,COL,,,,,,2B/SS/OF/UTIL
90663-13262,OF,Jurickson,Jurickson Profar,Profar,9.315384302383814,39,2900,COL@TEX,COL,TEX,,,,,,OF/UTIL
90663-13326,C,Christian,Christian Bethancourt,Bethancourt,8.85,30,2900,MIL@TB,TB,MIL,,,,,0,C/1B/UTIL
90663-21633,3B,Eugenio,Eugenio Suarez,Suarez,9.095555284288194,45,2900,SEA@ATL,SEA,ATL,,,,,5,3B/UTIL
90663-79074,3B,Austin,Austin Riley,Riley,9.693333604600694,45,2900,SEA@ATL,ATL,SEA,,,,,3,3B/UTIL
90663-79093,OF,Eloy,Eloy Jimenez,Jimenez,9.635999755859375,25,2900,KC@CWS,CWS,KC,IL,Abdomen,,,,OF/UTIL
90663-79154,OF,Brandon,Brandon Marsh,Marsh,9.13953488372093,43,2900,CHC@PHI,PHI,CHC,,,,,0,OF/UTIL
90663-21885,SS,Javier,Javier Baez,Baez,8.075609904963796,41,2900,DET@WSH,DET,WSH,,,,,2,SS/UTIL
90663-79263,OF,Leody,Leody Taveras,Taveras,9.518750190734863,32,2900,COL@TEX,TEX,COL,,,,,,OF/UTIL
90663-101844,OF,Lane,Lane Thomas,Thomas,10.517777506510416,45,2900,DET@WSH,WSH,DET,,,,,1,OF/UTIL
90663-13961,OF,Kevin,Kevin Kiermaier,Kiermaier,9.608108108108109,37,2900,BAL@TOR,TOR,BAL,,,,,9,OF/UTIL
90663-102284,C,William,William Contreras,Contreras,8.037142508370536,35,2900,MIL@TB,MIL,TB,,,,,2,C/1B/UTIL
90663-81953,OF,Austin,Austin Hays,Hays,9.063414783012576,41,2800,BAL@TOR,BAL,TOR,,,,,6,OF/UTIL
90663-135203,1B,Spencer,Spencer Torkelson,Torkelson,8.166666666666666,42,2800,DET@WSH,DET,WSH,,,,,4,C/1B/UTIL
90663-38965,1B,C.J.,C.J. Cron,Cron,9.299999660915798,36,2800,COL@TEX,COL,TEX,IL,Back,,,,C/1B/UTIL
90663-119303,C,Shea,Shea Langeliers,Langeliers,8.971794715294472,39,2800,OAK@HOU,OAK,HOU,,,,,,C/1B/UTIL
90663-16983,OF,George,George Springer,Springer,9.388636502352627,44,2800,BAL@TOR,TOR,BAL,,,,,1,OF/UTIL
90663-82533,OF,Daulton,Daulton Varsho,Varsho,8.591111246744791,45,2800,BAL@TOR,TOR,BAL,,,,,0,OF/UTIL
90663-119405,2B,Bryson,Bryson Stott,Stott,8.627906976744185,43,2800,CHC@PHI,PHI,CHC,,,,,0,2B/UTIL
90663-119410,SS,CJ,CJ Abrams,Abrams,8.456818320534445,44,2800,DET@WSH,WSH,DET,,,,,0,SS/UTIL
90663-82586,C/OF,MJ,MJ Melendez,Melendez,8.535714285714286,42,2800,KC@CWS,KC,CWS,,,,,,C/1B/OF/UTIL
90663-17086,OF,Marcell,Marcell Ozuna,Ozuna,9.564516129032258,31,2800,SEA@ATL,ATL,SEA,,,,,7,OF/UTIL
90663-82660,2B,Luis,Luis Garcia,Garcia,8.257499694824219,40,2800,DET@WSH,WSH,DET,,,,,0,2B/UTIL
90663-68514,2B/3B,Ryan,Ryan McMahon,McMahon,8.681818181818182,44,2800,COL@TEX,COL,TEX,,,,,,2B/3B/UTIL
90663-13229,OF,Charlie,Charlie Blackmon,Blackmon,9.685366002524772,41,2800,COL@TEX,COL,TEX,,,,,,OF/UTIL
90663-52147,OF,Kris,Kris Bryant,Bryant,8.695238385881696,42,2800,COL@TEX,COL,TEX,,,,,,OF/UTIL
90663-68563,OF,Victor,Victor Robles,Robles,8.245161487210181,31,2800,DET@WSH,WSH,DET,IL,Back,,,0,OF/UTIL
90663-52179,SS,J.P.,J.P. Crawford,Crawford,8.462790555732195,43,2800,SEA@ATL,SEA,ATL,,,,,1,SS/UTIL
90663-83155,OF,Ramon,Ramon Laureano,Laureano,8.387499809265137,32,2800,OAK@HOU,OAK,HOU,,,,,,OF/UTIL
90663-60655,SS,Willy,Willy Adames,Adames,9.493333604600695,45,2800,MIL@TB,MIL,TB,,,,,4,SS/UTIL
90663-60672,SS,Tim,Tim Anderson,Anderson,7.807143075125558,28,2800,KC@CWS,CWS,KC,,,,,,SS/UTIL
90663-85268,1B,Joey,Joey Meneses,Meneses,8.35348865597747,43,2800,DET@WSH,WSH,DET,,,,,3,C/1B/UTIL
90663-73023,OF,Teoscar,Teoscar Hernandez,Hernandez,9.222222222222221,45,2800,SEA@ATL,SEA,ATL,,,,,6,OF/UTIL
90663-79181,2B,Mauricio,Mauricio Dubon,Dubon,8.767567402607686,37,2800,OAK@HOU,HOU,OAK,,,,,,2B/UTIL
90663-38223,OF,Travis,Travis Jankowski,Jankowski,8.572000122070312,25,2800,COL@TEX,TEX,COL,IL,Hamstring,,,,OF/UTIL
90663-79277,1B,Rowdy,Rowdy Tellez,Tellez,9.587805026915015,41,2800,MIL@TB,MIL,TB,,,,,6,C/1B/UTIL
90663-101841,OF,Edward,Edward Olivares,Olivares,8.225000169542101,36,2800,KC@CWS,KC,CWS,,,,,,OF/UTIL
90663-71182,3B,Jeimer,Jeimer Candelario,Candelario,9.097726995294744,44,2800,DET@WSH,WSH,DET,,,,,2,3B/UTIL
90663-38561,OF/3B/SS,Chris,Chris Taylor,Taylor,8.443243078283361,37,2800,LAD@STL,LAD,STL,,,,,,3B/SS/OF/UTIL
90663-181991,1B,Ryan,Ryan Noda,Noda,8.932558281477107,43,2800,OAK@HOU,OAK,HOU,,,,,,C/1B/UTIL
90663-135194,C,Freddy,Freddy Fermin,Fermin,8.1000002347506,13,2700,KC@CWS,KC,CWS,,,,,,C/1B/UTIL
90663-135218,OF,Jake,Jake Meyers,Meyers,7.305405075485642,37,2700,OAK@HOU,HOU,OAK,,,,,,OF/UTIL
90663-102452,OF,Nelson,Nelson Velazquez,Velazquez,8.43076911339393,13,2700,CHC@PHI,CHC,PHI,,,,,0,OF/UTIL
90663-102488,3B,Emmanuel,Emmanuel Rivera,Rivera,7.723529591279871,17,2700,ARI@PIT,ARI,PIT,,,,,0,3B/UTIL
90663-53401,1B/OF,Trey,Trey Mancini,Mancini,7.490000152587891,40,2700,CHC@PHI,CHC,PHI,,,,,0,C/1B/OF/UTIL
90663-119372,2B,Miguel,Miguel Vargas,Vargas,9.559091047807174,44,2700,LAD@STL,LAD,STL,,,,,,2B/UTIL
90663-119408,2B/OF,Ji Hwan,Ji Hwan Bae,Bae,8.242857433500744,42,2700,ARI@PIT,PIT,ARI,,,,,0,2B/OF/UTIL
90663-82569,1B/OF,Gavin,Gavin Sheets,Sheets,7.638235653147978,34,2700,KC@CWS,CWS,KC,DTD,Wrist,,,,C/1B/OF/UTIL
90663-82596,C,Jake,Jake Rogers,Rogers,6.7677420339276715,31,2700,DET@WSH,DET,WSH,,,,,9,C/1B/UTIL
90663-82655,C,Danny,Danny Jansen,Jansen,8.690625190734863,32,2700,BAL@TOR,TOR,BAL,,,,,0,C/1B/UTIL
90663-68495,OF,Andrew,Andrew Benintendi,Benintendi,8.460464832394623,43,2700,KC@CWS,CWS,KC,,,,,,OF/UTIL
90663-68531,3B/OF,Brian,Brian Anderson,Anderson,9.451162648755451,43,2700,MIL@TB,MIL,TB,,,,,7,3B/OF/UTIL
90663-80848,C,Victor,Victor Caratini,Caratini,6.9411764705882355,17,2700,MIL@TB,MIL,TB,,,,,0,C/1B/UTIL
90663-173078,OF,Alex,Alex Call,Call,7.974999861283735,44,2700,DET@WSH,WSH,DET,,,,,5,OF/UTIL
90663-171037,C,Jason,Jason Delay,Delay,6.7909088134765625,22,2700,ARI@PIT,PIT,ARI,,,,,9,C/1B/UTIL
90663-54307,C,Elias,Elias Diaz,Diaz,8.680000305175781,40,2700,COL@TEX,COL,TEX,,,,,,C/1B/UTIL
90663-83182,C/OF,Eric,Eric Haase,Haase,6.571428571428571,35,2700,DET@WSH,DET,WSH,,,,,0,C/1B/OF/UTIL
90663-70898,2B,Adam,Adam Frazier,Frazier,8.844444444444445,45,2700,BAL@TOR,BAL,TOR,,,,,5,2B/UTIL
90663-146682,OF,Brenton,Brenton Doyle,Doyle,10.552381243024554,21,2700,COL@TEX,COL,TEX,,,,,,OF/UTIL
90663-79164,OF,Stone,Stone Garrett,Garrett,7.931818181818182,22,2700,DET@WSH,WSH,DET,,,,,4,OF/UTIL
90663-38247,2B/3B,Hanser,Hanser Alberto,Alberto,7.04,25,2700,KC@CWS,CWS,KC,,,,,,2B/3B/UTIL
90663-79216,3B,Ke'Bryan,Ke'Bryan Hayes,Hayes,8.809091047807174,44,2700,ARI@PIT,PIT,ARI,,,,,5,3B/UTIL
90663-38299,OF,Kevin,Kevin Pillar,Pillar,8.099999886971933,27,2700,SEA@ATL,ATL,SEA,,,,,0,OF/UTIL
90663-101811,OF,Sam,Sam Hilliard,Hilliard,7.353846036470854,26,2700,SEA@ATL,ATL,SEA,,,,,0,OF/UTIL
90663-101850,3B/2B,Ramon,Ramon Urias,Urias,8.746666463216146,30,2700,BAL@TOR,BAL,TOR,IL,Hamstring,,,0,2B/3B/UTIL
90663-136672,OF,Michael,Michael Harris II,Harris II,6.545833587646484,24,2700,SEA@ATL,ATL,SEA,,,,,9,OF/UTIL
90663-5607,3B,Evan,Evan Longoria,Longoria,7.046153728778545,26,2700,ARI@PIT,ARI,PIT,,,,,0,3B/UTIL
90663-101910,1B/OF,Connor,Connor Joe,Joe,9.441025954026442,39,2700,ARI@PIT,PIT,ARI,,,,,6,C/1B/OF/UTIL
90663-163689,SS,Maikel,Maikel Garcia,Garcia,7.920000203450521,15,2700,KC@CWS,KC,CWS,,,,,,SS/UTIL
90663-163696,OF,Jack,Jack Suwinski,Suwinski,10.340540705500421,37,2700,ARI@PIT,PIT,ARI,,,,,3,OF/UTIL
90663-135239,2B/SS,Rodolfo,Rodolfo Castro,Castro,7.356097709841844,41,2600,ARI@PIT,PIT,ARI,,,,,7,2B/SS/UTIL
90663-184479,OF,Corey,Corey Julks,Julks,7.5625,32,2600,OAK@HOU,HOU,OAK,,,,,,OF/UTIL
90663-119412,2B/3B/OF,Owen,Owen Miller,Miller,7.561290125693044,31,2600,MIL@TB,MIL,TB,,,,,1,2B/3B/OF/UTIL
90663-82556,OF,Taylor,Taylor Trammell,Trammell,8.142857142857142,14,2600,SEA@ATL,SEA,ATL,,,,,0,OF/UTIL
90663-119442,C,Gabriel,Gabriel Moreno,Moreno,7.030555725097656,36,2600,ARI@PIT,ARI,PIT,,,,,0,C/1B/UTIL
90663-119444,C,Alejandro,Alejandro Kirk,Kirk,6.565714372907366,35,2600,BAL@TOR,TOR,BAL,,,,,7,C/1B/UTIL
90663-82593,C,Keibert,Keibert Ruiz,Ruiz,7.646154159154648,39,2600,DET@WSH,WSH,DET,,,,,0,C/1B/UTIL
90663-12970,OF,AJ,AJ Pollock,Pollock,6.3000002260561345,27,2600,SEA@ATL,SEA,ATL,,,,,7,OF/UTIL
90663-21183,C,Carlos,Carlos Perez,Perez,6.548148261176215,27,2600,OAK@HOU,OAK,HOU,,,,,,C/1B/UTIL
90663-154422,OF,Matt,Matt Vierling,Vierling,7.076315628854852,38,2600,DET@WSH,DET,WSH,,,,,8,OF/UTIL
90663-11129,OF,Jason,Jason Heyward,Heyward,6.551428658621652,35,2600,LAD@STL,LAD,STL,,,,,,OF/UTIL
90663-52170,1B,Dominic,Dominic Smith,Smith,7.269767583802689,43,2600,DET@WSH,WSH,DET,,,,,6,C/1B/UTIL
90663-21573,3B,Jace,Jace Peterson,Peterson,6.941463563500381,41,2600,OAK@HOU,OAK,HOU,,,,,,3B/UTIL
90663-38016,1B,Jesus,Jesus Aguilar,Aguilar,6.093939578894413,33,2600,OAK@HOU,OAK,HOU,,,,,,C/1B/UTIL
90663-54401,OF,Manuel,Manuel Margot,Margot,7.121621621621622,37,2600,MIL@TB,TB,MIL,,,,,8,OF/UTIL
90663-146720,3B,Jordan,Jordan Diaz,Diaz,6.095652041227921,23,2600,OAK@HOU,OAK,HOU,,,,,,3B/UTIL
90663-79400,OF,Dylan,Dylan Carlson,Carlson,6.637499809265137,32,2600,LAD@STL,STL,LAD,IL,Ankle,,,,OF/UTIL
90663-167500,OF,Joey,Joey Wiemer,Wiemer,6.9930235396984015,43,2600,MIL@TB,MIL,TB,,,,,8,OF/UTIL
90663-163706,2B,Brendan,Brendan Donovan,Donovan,6.875609607231326,41,2600,LAD@STL,STL,LAD,,,,,,2B/UTIL
90663-102411,C,Andrew,Andrew Knizner,Knizner,7,22,2500,LAD@STL,STL,LAD,,,,,,C/1B/UTIL
90663-135216,OF,Chas,Chas McCormick,McCormick,11.347058464499082,17,2500,OAK@HOU,HOU,OAK,,,,,,OF/UTIL
90663-38973,OF,Tyrone,Tyrone Taylor,Taylor,5.429411944221048,17,2500,MIL@TB,MIL,TB,,,,,0,OF/UTIL
90663-6273,OF,Michael,Michael Brantley,Brantley,9.009230393629808,65,2500,OAK@HOU,HOU,OAK,IL,Shoulder,,,,OF/UTIL
90663-119306,3B/SS,Gunnar,Gunnar Henderson,Henderson,7.892683075695503,41,2500,BAL@TOR,BAL,TOR,,,,,7,3B/SS/UTIL
90663-119337,1B,Michael,Michael Toglia,Toglia,4.320000076293946,5,2500,COL@TEX,COL,TEX,,,,,,C/1B/UTIL
90663-176691,OF,Kerry,Kerry Carpenter,Carpenter,7.980952671595982,21,2500,DET@WSH,DET,WSH,IL,Shoulder,,,0,OF/UTIL
90663-119352,2B/3B,Michael,Michael Busch,Busch,7.571428571428571,7,2500,LAD@STL,LAD,STL,,,,,,2B/3B/UTIL
90663-82530,1B/OF,Pavin,Pavin Smith,Smith,7.9935484855405745,31,2500,ARI@PIT,ARI,PIT,,,,,1,C/1B/OF/UTIL
90663-12900,1B,Brandon,Brandon Belt,Belt,7.534375190734863,32,2500,BAL@TOR,TOR,BAL,,,,,4,C/1B/UTIL
90663-13099,C,Travis,Travis d'Arnaud,d'Arnaud,7.008333206176758,12,2500,SEA@ATL,ATL,SEA,,,,,4,C/1B/UTIL
90663-68547,OF,Tyler,Tyler O'Neill,O'Neill,6.186206686085668,29,2500,LAD@STL,STL,LAD,IL,Back,,,,OF/UTIL
90663-80838,1B,Luke,Luke Voit,Voit,4.956521739130435,23,2500,MIL@TB,MIL,TB,IL,Neck,,,0,C/1B/UTIL
90663-52187,1B,Ji Man,Ji Man Choi,Choi,5.511110941569011,9,2500,ARI@PIT,PIT,ARI,IL,Achilles,,,0,C/1B/UTIL
90663-13303,C,Yasmani,Yasmani Grandal,Grandal,7.555263318513569,38,2500,KC@CWS,CWS,KC,DTD,Hamstring,,,,C/1B/UTIL
90663-38040,OF,Eddie,Eddie Rosario,Rosario,6.93076891776843,39,2500,SEA@ATL,ATL,SEA,,,,,5,OF/UTIL
