Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
90623-165686,3B,Casey,Casey Schmitt,Schmitt,13.544444613986546,9,3300,MIA@SF,SF,MIA,,,,,,3B/UTIL
90623-21609,OF,Christian,Christian Yelich,Yelich,11.851219363328887,41,3200,MIL@TB,MIL,TB,,,,,,OF/UTIL
90623-5456,OF,Andrew,Andrew McCutchen,McCutchen,10.865789313065378,38,3200,ARI@PIT,PIT,ARI,,,,,,OF/UTIL
90623-79272,OF,Lourdes,Lourdes Gurriel Jr.,Gurriel Jr.,11.617500305175781,40,3200,ARI@PIT,ARI,PIT,,,,,,OF/UTIL
90623-16981,C,Yan,Yan Gomes,Gomes,10.304000244140624,25,3200,CHC@PHI,CHC,PHI,,,,,,C/1B/UTIL
90623-82574,3B/1B,Isaac,Isaac Paredes,Paredes,10.102380661737351,42,3200,MIL@TB,TB,MIL,,,,,,C/1B/3B/UTIL
90623-53033,OF,Mike,Mike Yastrzemski,Yastrzemski,10.16296273690683,27,3200,MIA@SF,SF,MIA,,,,,,OF/UTIL
90623-68586,SS,Dansby,Dansby Swanson,Swanson,10.274418320766715,43,3200,CHC@PHI,CHC,PHI,,,,,,SS/UTIL
90623-68588,2B,Gleyber,Gleyber Torres,Torres,10.193478128184443,46,3200,NYY@CIN,NYY,CIN,,,,,,2B/UTIL
90623-102392,OF,Esteury,Esteury Ruiz,Ruiz,11.41304347826087,46,3200,OAK@HOU,OAK,HOU,,,,,,OF/UTIL
90623-102438,SS,Geraldo,Geraldo Perdomo,Perdomo,10.661764705882353,34,3100,ARI@PIT,ARI,PIT,,,,,,SS/UTIL
90623-135246,OF,Dominic,Dominic Fletcher,Fletcher,11.07647076775046,17,3100,ARI@PIT,ARI,PIT,,,,,,OF/UTIL
90623-167012,OF,Seiya,Seiya Suzuki,Suzuki,10.478124618530273,32,3100,CHC@PHI,CHC,PHI,,,,,,OF/UTIL
90623-60642,OF,Michael,Michael Conforto,Conforto,9.502564259064503,39,3100,MIA@SF,SF,MIA,,,,,,OF/UTIL
90623-79125,OF,Kyle,Kyle Tucker,Tucker,11.218181956898082,44,3100,OAK@HOU,HOU,OAK,,,,,,OF/UTIL
90623-85285,1B,Nathaniel,Nathaniel Lowe,Lowe,11.01590936834162,44,3100,COL@TEX,TEX,COL,,,,,,C/1B/UTIL
90623-79249,OF,Harrison,Harrison Bader,Bader,10.72352959127987,17,3100,NYY@CIN,NYY,CIN,,,,,,OF/UTIL
90623-119345,SS,Jeremy,Jeremy Pena,Pena,10.113636363636363,44,3100,OAK@HOU,HOU,OAK,,,,,,SS/UTIL
90623-13909,OF,Randal,Randal Grichuk,Grichuk,10.785714285714286,14,3100,COL@TEX,COL,TEX,,,,,,OF/UTIL
90623-82553,OF,Jose,Jose Siri,Siri,11.530435313349185,23,3100,MIL@TB,TB,MIL,,,,,,OF/UTIL
90623-17097,OF,Brandon,Brandon Nimmo,Nimmo,10.044444444444444,45,3100,CLE@NYM,NYM,CLE,,,,,,OF/UTIL
90623-53993,OF,Harold,Harold Ramirez,Ramirez,10.179411944221048,34,3100,MIL@TB,TB,MIL,,,,,,OF/UTIL
90623-12302,OF,Giancarlo,Giancarlo Stanton,Stanton,11.838461068960337,13,3000,NYY@CIN,NYY,CIN,IL,Hamstring,,,,OF/UTIL
90623-60631,OF,Kyle,Kyle Schwarber,Schwarber,9.461363358931107,44,3000,CHC@PHI,PHI,CHC,,,,,,OF/UTIL
90623-79092,OF,Ian,Ian Happ,Happ,10.765116137127544,43,3000,CHC@PHI,CHC,PHI,,,,,,OF/UTIL
90623-13567,3B/1B/2B,DJ,DJ LeMahieu,LeMahieu,8.951219512195122,41,3000,NYY@CIN,NYY,CIN,,,,,,C/1B/2B/3B/UTIL
90623-79108,OF/2B/3B,Nick,Nick Senzel,Senzel,10.283870573966734,31,3000,NYY@CIN,CIN,NYY,,,,,,2B/3B/OF/UTIL
90623-21853,2B,Ketel,Ketel Marte,Marte,10.173809233165922,42,3000,ARI@PIT,ARI,PIT,,,,,,2B/UTIL
90623-101787,1B,LaMonte,LaMonte Wade Jr.,Wade Jr.,9.792682926829269,41,3000,MIA@SF,SF,MIA,,,,,,C/1B/UTIL
90623-85504,2B,Brandon,Brandon Lowe,Lowe,10.094999694824219,40,3000,MIL@TB,TB,MIL,,,,,,2B/UTIL
90623-38412,SS,Corey,Corey Seager,Seager,11.23846200796274,13,3000,COL@TEX,TEX,COL,,,,,,SS/UTIL
90623-13854,OF,Robbie,Robbie Grossman,Grossman,9.7648645349451,37,3000,COL@TEX,TEX,COL,,,,,,OF/UTIL
90623-13864,OF,Joc,Joc Pederson,Pederson,10.246153611403246,26,3000,MIA@SF,SF,MIA,IL,Hand,,,,OF/UTIL
90623-119437,3B,Josh,Josh Jung,Jung,10.704877899914253,41,3000,COL@TEX,TEX,COL,,,,,,3B/UTIL
90623-81622,C,Mitch,Mitch Garver,Garver,12.633333841959635,6,3000,COL@TEX,TEX,COL,IL,Knee,,,,C/1B/UTIL
90623-68522,3B,Alex,Alex Bregman,Bregman,9.845454822887074,44,3000,OAK@HOU,HOU,OAK,,,,,,3B/UTIL
90623-102363,OF/1B,Luke,Luke Raley,Raley,9.518182003136838,33,3000,MIL@TB,TB,MIL,,,,,,C/1B/OF/UTIL
90623-102370,3B/1B,Alec,Alec Bohm,Bohm,9.790908813476562,44,3000,CHC@PHI,PHI,CHC,,,,,,C/1B/3B/UTIL
90623-13326,C,Christian,Christian Bethancourt,Bethancourt,8.406896656957166,29,2900,MIL@TB,TB,MIL,,,,,,C/1B/UTIL
90623-12310,1B,Carlos,Carlos Santana,Santana,9.346341761147103,41,2900,ARI@PIT,PIT,ARI,,,,,,C/1B/UTIL
90623-179272,3B,Spencer,Spencer Steer,Steer,9.360975312023628,41,2900,NYY@CIN,CIN,NYY,,,,,,3B/UTIL
90623-102591,OF,Jake,Jake Fraley,Fraley,10.367500305175781,40,2900,NYY@CIN,CIN,NYY,,,,,,OF/UTIL
90623-79154,OF,Brandon,Brandon Marsh,Marsh,9.285714285714286,42,2900,CHC@PHI,PHI,CHC,,,,,,OF/UTIL
90623-13638,1B/3B,Wilmer,Wilmer Flores,Flores,8.5,33,2900,MIA@SF,SF,MIA,,,,,,C/1B/3B/UTIL
90623-65881,SS,Trea,Trea Turner,Turner,9.01818154074929,44,2900,CHC@PHI,PHI,CHC,,,,,,SS/UTIL
90623-21885,SS,Javier,Javier Baez,Baez,8.27750015258789,40,2900,DET@WSH,DET,WSH,,,,,,SS/UTIL
90623-79263,OF,Leody,Leody Taveras,Taveras,9.632258261403729,31,2900,COL@TEX,TEX,COL,,,,,,OF/UTIL
90623-101844,OF,Lane,Lane Thomas,Thomas,10.252272865988992,44,2900,DET@WSH,WSH,DET,,,,,,OF/UTIL
90623-119396,SS,Anthony,Anthony Volpe,Volpe,9.787234042553191,47,2900,NYY@CIN,NYY,CIN,,,,,,SS/UTIL
90623-113309,3B,Josh,Josh Rojas,Rojas,8.813513678473395,37,2900,ARI@PIT,ARI,PIT,,,,,,3B/UTIL
90623-17139,C,J.T.,J.T. Realmuto,Realmuto,9.923684371145148,38,2900,CHC@PHI,PHI,CHC,,,,,,C/1B/UTIL
90623-163666,OF,Steven,Steven Kwan,Kwan,9.886363636363637,44,2900,CLE@NYM,CLE,NYM,,,,,,OF/UTIL
90623-119637,2B/SS/OF,Ezequiel,Ezequiel Duran,Duran,9.7810809161212,37,2900,COL@TEX,TEX,COL,,,,,,2B/SS/OF/UTIL
90623-102284,C,William,William Contreras,Contreras,8.037142508370536,35,2900,MIL@TB,MIL,TB,,,,,,C/1B/UTIL
90623-68525,3B,J.D.,J.D. Davis,Davis,8.969999694824219,40,2900,MIA@SF,SF,MIA,,,,,,3B/UTIL
90623-13262,OF,Jurickson,Jurickson Profar,Profar,9.239473844829359,38,2900,COL@TEX,COL,TEX,,,,,,OF/UTIL
90623-135203,1B,Spencer,Spencer Torkelson,Torkelson,7.751219214462653,41,2800,DET@WSH,DET,WSH,,,,,,C/1B/UTIL
90623-38965,1B,C.J.,C.J. Cron,Cron,9.299999660915798,36,2800,COL@TEX,COL,TEX,IL,Back,,,,C/1B/UTIL
90623-83155,OF,Ramon,Ramon Laureano,Laureano,8.658064319241431,31,2800,OAK@HOU,OAK,HOU,,,,,,OF/UTIL
90623-60655,SS,Willy,Willy Adames,Adames,9.568181818181818,44,2800,MIL@TB,MIL,TB,,,,,,SS/UTIL
90623-85268,1B,Joey,Joey Meneses,Meneses,8.552381243024554,42,2800,DET@WSH,WSH,DET,,,,,,C/1B/UTIL
90623-79181,2B,Mauricio,Mauricio Dubon,Dubon,8.767567402607686,37,2800,OAK@HOU,HOU,OAK,,,,,,2B/UTIL
90623-38223,OF,Travis,Travis Jankowski,Jankowski,8.572000122070312,25,2800,COL@TEX,TEX,COL,IL,Hamstring,,,,OF/UTIL
90623-79277,1B,Rowdy,Rowdy Tellez,Tellez,9.75250015258789,40,2800,MIL@TB,MIL,TB,,,,,,C/1B/UTIL
90623-101827,2B,Luis,Luis Arraez,Arraez,9.0375,40,2800,MIA@SF,MIA,SF,,,,,,2B/UTIL
90623-119303,C,Shea,Shea Langeliers,Langeliers,9.207894576223273,38,2800,OAK@HOU,OAK,HOU,,,,,,C/1B/UTIL
90623-71182,3B,Jeimer,Jeimer Candelario,Candelario,8.653488514035248,43,2800,DET@WSH,WSH,DET,,,,,,3B/UTIL
90623-119343,OF,Riley,Riley Greene,Greene,9.887804729182546,41,2800,DET@WSH,DET,WSH,,,,,,OF/UTIL
90623-82527,OF,Jazz,Jazz Chisholm Jr.,Chisholm Jr.,10.364102877103365,39,2800,MIA@SF,MIA,SF,IL,Toe,,,,OF/UTIL
90623-119405,2B,Bryson,Bryson Stott,Stott,8.447618756975446,42,2800,CHC@PHI,PHI,CHC,,,,,,2B/UTIL
90623-119410,SS,CJ,CJ Abrams,Abrams,8.439534741778706,43,2800,DET@WSH,WSH,DET,,,,,,SS/UTIL
90623-82615,3B,Mark,Mark Vientos,Vientos,15.850000381469727,2,2800,CLE@NYM,NYM,CLE,,,,,,3B/UTIL
90623-82617,2B,Andres,Andres Gimenez,Gimenez,8.354761759440104,42,2800,CLE@NYM,CLE,NYM,,,,,,2B/UTIL
90623-181990,C/OF,Blake,Blake Sabol,Sabol,8.18999989827474,30,2800,MIA@SF,SF,MIA,,,,,,C/1B/OF/UTIL
90623-181991,1B,Ryan,Ryan Noda,Noda,8.842856997535343,42,2800,OAK@HOU,OAK,HOU,,,,,,C/1B/UTIL
90623-82660,2B,Luis,Luis Garcia,Garcia,8.257499694824219,40,2800,DET@WSH,WSH,DET,,,,,,2B/UTIL
90623-102296,OF,TJ,TJ Friedl,Friedl,8.90810827306799,37,2800,NYY@CIN,CIN,NYY,IL,Oblique,,,,OF/UTIL
90623-68514,2B/3B,Ryan,Ryan McMahon,McMahon,8.739534599836482,43,2800,COL@TEX,COL,TEX,,,,,,2B/3B/UTIL
90623-13229,OF,Charlie,Charlie Blackmon,Blackmon,9.62249984741211,40,2800,COL@TEX,COL,TEX,,,,,,OF/UTIL
90623-52147,OF,Kris,Kris Bryant,Bryant,8.760975907488566,41,2800,COL@TEX,COL,TEX,,,,,,OF/UTIL
90623-68563,OF,Victor,Victor Robles,Robles,8.245161487210181,31,2800,DET@WSH,WSH,DET,IL,Back,,,,OF/UTIL
90623-68589,SS,Amed,Amed Rosario,Rosario,8.671052631578947,38,2800,CLE@NYM,CLE,NYM,,,,,,SS/UTIL
90623-173078,OF,Alex,Alex Call,Call,8.160464974336845,43,2700,DET@WSH,WSH,DET,,,,,,OF/UTIL
90623-171037,C,Jason,Jason Delay,Delay,7.114285423642113,21,2700,ARI@PIT,PIT,ARI,,,,,,C/1B/UTIL
90623-54307,C,Elias,Elias Diaz,Diaz,8.743589743589743,39,2700,COL@TEX,COL,TEX,,,,,,C/1B/UTIL
90623-135218,OF,Jake,Jake Meyers,Meyers,7.305405075485642,37,2700,OAK@HOU,HOU,OAK,,,,,,OF/UTIL
90623-102452,OF,Nelson,Nelson Velazquez,Velazquez,8.43076911339393,13,2700,CHC@PHI,CHC,PHI,,,,,,OF/UTIL
90623-102488,3B,Emmanuel,Emmanuel Rivera,Rivera,8.206250190734863,16,2700,ARI@PIT,ARI,PIT,,,,,,3B/UTIL
90623-157797,OF,Bryan,Bryan De La Cruz,De La Cruz,8.06750030517578,40,2700,MIA@SF,MIA,SF,,,,,,OF/UTIL
90623-13423,OF,Starling,Starling Marte,Marte,7.658536585365853,41,2700,CLE@NYM,NYM,CLE,,,,,,OF/UTIL
90623-81046,1B,Garrett,Garrett Cooper,Cooper,8.139285496303014,28,2700,MIA@SF,MIA,SF,,,,,,C/1B/UTIL
90623-53401,1B/OF,Trey,Trey Mancini,Mancini,7.605128361628606,39,2700,CHC@PHI,CHC,PHI,,,,,,C/1B/OF/UTIL
90623-21666,OF,Mark,Mark Canha,Canha,7.478048929354039,41,2700,CLE@NYM,NYM,CLE,,,,,,OF/UTIL
90623-83182,C/OF,Eric,Eric Haase,Haase,6.676470588235294,34,2700,DET@WSH,DET,WSH,,,,,,C/1B/OF/UTIL
90623-146682,OF,Brenton,Brenton Doyle,Doyle,10.75500030517578,20,2700,COL@TEX,COL,TEX,,,,,,OF/UTIL
90623-85307,2B/OF,Jeff,Jeff McNeil,McNeil,8.136956256368887,46,2700,CLE@NYM,NYM,CLE,,,,,,2B/OF/UTIL
90623-79164,OF,Stone,Stone Garrett,Garrett,8.30952380952381,21,2700,DET@WSH,WSH,DET,,,,,,OF/UTIL
90623-79216,3B,Ke'Bryan,Ke'Bryan Hayes,Hayes,8.560465258221294,43,2700,ARI@PIT,PIT,ARI,,,,,,3B/UTIL
90623-5607,3B,Evan,Evan Longoria,Longoria,7.046153728778545,26,2700,ARI@PIT,ARI,PIT,,,,,,3B/UTIL
90623-101910,1B/OF,Connor,Connor Joe,Joe,9.68947400544819,38,2700,ARI@PIT,PIT,ARI,,,,,,C/1B/OF/UTIL
90623-119408,2B/OF,Ji Hwan,Ji Hwan Bae,Bae,8.370732005049543,41,2700,ARI@PIT,PIT,ARI,,,,,,2B/OF/UTIL
90623-82596,C,Jake,Jake Rogers,Rogers,6.993333435058593,30,2700,DET@WSH,DET,WSH,,,,,,C/1B/UTIL
90623-53994,1B,Josh,Josh Bell,Bell,7.881395206894985,43,2700,CLE@NYM,CLE,NYM,,,,,,C/1B/UTIL
90623-163696,OF,Jack,Jack Suwinski,Suwinski,10.461111280653212,36,2700,ARI@PIT,PIT,ARI,,,,,,OF/UTIL
90623-68531,3B/OF,Brian,Brian Anderson,Anderson,9.076190766834078,42,2700,MIL@TB,MIL,TB,,,,,,3B/OF/UTIL
90623-80848,C,Victor,Victor Caratini,Caratini,7.375,16,2700,MIL@TB,MIL,TB,,,,,,C/1B/UTIL
90623-135239,2B/SS,Rodolfo,Rodolfo Castro,Castro,7.465000152587891,40,2600,ARI@PIT,PIT,ARI,,,,,,2B/SS/UTIL
90623-21573,3B,Jace,Jace Peterson,Peterson,7.040000152587891,40,2600,OAK@HOU,OAK,HOU,,,,,,3B/UTIL
90623-38016,1B,Jesus,Jesus Aguilar,Aguilar,6.093939578894413,33,2600,OAK@HOU,OAK,HOU,,,,,,C/1B/UTIL
90623-54401,OF,Manuel,Manuel Margot,Margot,6.966666751437717,36,2600,MIL@TB,TB,MIL,,,,,,OF/UTIL
90623-184479,OF,Corey,Corey Julks,Julks,7.806451612903226,31,2600,OAK@HOU,HOU,OAK,,,,,,OF/UTIL
90623-79110,C,Tyler,Tyler Stephenson,Stephenson,7.45116264875545,43,2600,NYY@CIN,CIN,NYY,,,,,,C/1B/UTIL
90623-146720,3B,Jordan,Jordan Diaz,Diaz,6.095652041227921,23,2600,OAK@HOU,OAK,HOU,,,,,,3B/UTIL
90623-79223,1B,Josh,Josh Naylor,Naylor,9.62894720780222,38,2600,CLE@NYM,CLE,NYM,,,,,,C/1B/UTIL
90623-73159,OF,Mitch,Mitch Haniger,Haniger,6.661111195882161,18,2600,MIA@SF,SF,MIA,,,,,,OF/UTIL
90623-167500,OF,Joey,Joey Wiemer,Wiemer,6.9930235396984015,43,2600,MIL@TB,MIL,TB,,,,,,OF/UTIL
90623-119376,3B,Brett,Brett Baty,Baty,7.933333220305266,27,2600,CLE@NYM,NYM,CLE,,,,,,3B/UTIL
90623-80485,OF,Austin,Austin Slater,Slater,7.699999809265137,8,2600,MIA@SF,SF,MIA,IL,Hamstring,,,,OF/UTIL
90623-119412,2B/3B/OF,Owen,Owen Miller,Miller,7.189999898274739,30,2600,MIL@TB,MIL,TB,,,,,,2B/3B/OF/UTIL
90623-119442,C,Gabriel,Gabriel Moreno,Moreno,7.1457144601004465,35,2600,ARI@PIT,ARI,PIT,,,,,,C/1B/UTIL
90623-82593,C,Keibert,Keibert Ruiz,Ruiz,7.6763161107113485,38,2600,DET@WSH,WSH,DET,,,,,,C/1B/UTIL
90623-21183,C,Carlos,Carlos Perez,Perez,6.548148261176215,27,2600,OAK@HOU,OAK,HOU,,,,,,C/1B/UTIL
90623-154422,OF,Matt,Matt Vierling,Vierling,7.100000329919763,37,2600,DET@WSH,DET,WSH,,,,,,OF/UTIL
90623-12113,3B,Josh,Josh Donaldson,Donaldson,5.579999923706055,5,2600,NYY@CIN,NYY,CIN,IL,Hamstring,,,,3B/UTIL
90623-71507,1B,Yuli,Yuli Gurriel,Gurriel,7.157692542442908,26,2600,MIA@SF,MIA,SF,,,,,,C/1B/UTIL
90623-101276,2B/3B/SS,Jon,Jon Berti,Berti,7.084999847412109,40,2600,MIA@SF,MIA,SF,,,,,,2B/3B/SS/UTIL
90623-52170,1B,Dominic,Dominic Smith,Smith,7.442857288178944,42,2600,DET@WSH,WSH,DET,,,,,,C/1B/UTIL
90623-102365,C,Francisco,Francisco Alvarez,Alvarez,7.611111111111111,27,2600,CLE@NYM,NYM,CLE,,,,,,C/1B/UTIL
90623-38973,OF,Tyrone,Tyrone Taylor,Taylor,5.768750190734863,16,2500,MIL@TB,MIL,TB,,,,,,OF/UTIL
90623-6273,OF,Michael,Michael Brantley,Brantley,9.009230393629808,65,2500,OAK@HOU,HOU,OAK,IL,Shoulder,,,,OF/UTIL
90623-172216,3B/2B,David,David Villar,Villar,6.45,30,2500,MIA@SF,SF,MIA,,,,,,2B/3B/UTIL
90623-83173,C,Jose,Jose Trevino,Trevino,6.256666564941407,30,2500,NYY@CIN,NYY,CIN,IL,Hamstring,,,,C/1B/UTIL
90623-79218,SS,Kevin,Kevin Newman,Newman,6.579999796549479,30,2500,NYY@CIN,CIN,NYY,,,,,,SS/UTIL
90623-38282,1B,Daniel,Daniel Vogelbach,Vogelbach,6.230555640326606,36,2500,CLE@NYM,NYM,CLE,,,,,,C/1B/UTIL
90623-79255,1B,Jake,Jake Bauers,Bauers,6.413333129882813,15,2500,NYY@CIN,NYY,CIN,,,,,,C/1B/UTIL
90623-118218,2B,Zach,Zach McKinstry,McKinstry,7.557142857142857,35,2500,DET@WSH,DET,WSH,,,,,,2B/UTIL
90623-119337,1B,Michael,Michael Toglia,Toglia,3.0999999046325684,4,2500,COL@TEX,COL,TEX,,,,,,C/1B/UTIL
90623-176691,OF,Kerry,Kerry Carpenter,Carpenter,7.980952671595982,21,2500,DET@WSH,DET,WSH,IL,Shoulder,,,,OF/UTIL
90623-82530,1B/OF,Pavin,Pavin Smith,Smith,7.520000203450521,30,2500,ARI@PIT,ARI,PIT,,,,,,C/1B/OF/UTIL
90623-12961,SS,Brandon,Brandon Crawford,Crawford,7.247999877929687,25,2500,MIA@SF,SF,MIA,,,,,,SS/UTIL
90623-12985,OF,Avisail,Avisail Garcia,Garcia,6.236363497647372,22,2500,MIA@SF,MIA,SF,IL,Back,,,,OF/UTIL
90623-116450,1B/OF,Seth,Seth Brown,Brown,7.300000190734863,8,2500,OAK@HOU,OAK,HOU,IL,Oblique,,,,C/1B/OF/UTIL
90623-163674,SS,Ezequiel,Ezequiel Tovar,Tovar,7.495121653487042,41,2500,COL@TEX,COL,TEX,,,,,,SS/UTIL
90623-163686,OF,Oswaldo,Oswaldo Cabrera,Cabrera,7.212195419683689,41,2500,NYY@CIN,NYY,CIN,,,,,,OF/UTIL
90623-80838,1B,Luke,Luke Voit,Voit,4.956521739130435,23,2500,MIL@TB,MIL,TB,IL,Neck,,,,C/1B/UTIL
90623-52187,1B,Ji Man,Ji Man Choi,Choi,5.511110941569011,9,2500,ARI@PIT,PIT,ARI,IL,Achilles,,,,C/1B/UTIL
90623-97257,OF,Myles,Myles Straw,Straw,7.653488514035247,43,2500,CLE@NYM,CLE,NYM,,,,,,OF/UTIL
90623-102412,3B,Elehuris,Elehuris Montero,Montero,6.618750095367432,16,2400,COL@TEX,COL,TEX,,,,,,3B/UTIL
90623-102424,SS,Kevin,Kevin Smith,Smith,5.157692542442908,26,2400,OAK@HOU,OAK,HOU,,,,,,SS/UTIL
90623-79918,C,Kyle,Kyle Higashioka,Higashioka,6.5608692998471465,23,2400,NYY@CIN,NYY,CIN,,,,,,C/1B/UTIL
90623-21612,SS,Nick,Nick Ahmed,Ahmed,6.474074187102141,27,2400,ARI@PIT,ARI,PIT,,,,,,SS/UTIL
90623-13487,OF,Tommy,Tommy Pham,Pham,5.806451612903226,31,2400,CLE@NYM,NYM,CLE,,,,,,OF/UTIL
90623-145590,1B/3B,Jason,Jason Vosler,Vosler,6.6099998474121096,20,2400,NYY@CIN,CIN,NYY,,,,,,C/1B/3B/UTIL
90623-145611,SS/2B/3B,Oswald,Oswald Peraza,Peraza,6.191666920979817,12,2400,NYY@CIN,NYY,CIN,,,,,,2B/3B/SS/UTIL
90623-83164,OF,Jake,Jake Cave,Cave,7.005000305175781,20,2400,CHC@PHI,PHI,CHC,,,,,,OF/UTIL
90623-146698,OF,Peyton,Peyton Burdick,Burdick,6.436363913796165,11,2400,MIA@SF,MIA,SF,,,,,,OF/UTIL
90623-79113,C,Francisco,Francisco Mejia,Mejia,6.800000277432528,22,2400,MIL@TB,TB,MIL,,,,,,C/1B/UTIL
90623-79170,OF,Willie,Willie Calhoun,Calhoun,6.216666539510091,24,2400,NYY@CIN,NYY,CIN,,,,,,OF/UTIL
90623-49523,1B,Jose,Jose Abreu,Abreu,6.2534882301508,43,2400,OAK@HOU,HOU,OAK,,,,,,C/1B/UTIL
90623-79247,3B,Edmundo,Edmundo Sosa,Sosa,5.9212119362571025,33,2400,CHC@PHI,PHI,CHC,,,,,,3B/UTIL
90623-79267,3B,Andy,Andy Ibanez,Ibanez,6.422222137451172,18,2400,DET@WSH,DET,WSH,,,,,,3B/UTIL
90623-118222,2B,Mark,Mark Mathias,Mathias,5.773333231608073,15,2400,ARI@PIT,PIT,ARI,,,,,,2B/UTIL
90623-165507,SS,Matt,Matt McLain,McLain,11.366666158040365,3,2400,NYY@CIN,CIN,NYY,,,,,,SS/UTIL
90623-82563,2B/SS/OF,Garrett,Garrett Hampson,Hampson,5.775862068965517,29,2400,MIA@SF,MIA,SF,,,,,,2B/SS/OF/UTIL
90623-12931,OF/1B,Wil,Wil Myers,Myers,6.402941086713006,34,2400,NYY@CIN,CIN,NYY,,,,,,C/1B/OF/UTIL
90623-82611,OF,Akil,Akil Baddoo,Baddoo,7.0709676434916835,31,2400,DET@WSH,DET,WSH,,,,,,OF/UTIL
90623-161468,OF,Henry,Henry Ramos,Ramos,7.866667005750868,18,2400,NYY@CIN,CIN,NYY,,,,,,OF/UTIL
90623-82644,OF,Jesus,Jesus Sanchez,Sanchez,7.326666768391927,30,2400,MIA@SF,MIA,SF,IL,Hamstring,,,,OF/UTIL
90623-165707,OF/SS,Josh,Josh Smith,Smith,5.938709874306956,31,2400,COL@TEX,TEX,COL,,,,,,SS/OF/UTIL
90623-68471,2B/OF,Tony,Tony Kemp,Kemp,5.56052639609889,38,2400,OAK@HOU,OAK,HOU,,,,,,2B/OF/UTIL
90623-180095,OF,Will,Will Brennan,Brennan,5.163157814427426,38,2400,CLE@NYM,CLE,NYM,,,,,,OF/UTIL
90623-102283,OF,Alek,Alek Thomas,Thomas,6.046153924404046,39,2400,ARI@PIT,ARI,PIT,,,,,,OF/UTIL
90623-102282,OF,Jake,Jake McCarthy,McCarthy,5.186363567005504,22,2400,ARI@PIT,ARI,PIT,,,,,,OF/UTIL
90623-102295,OF,Stuart,Stuart Fairchild,Fairchild,5.840000152587891,40,2400,NYY@CIN,CIN,NYY,,,,,,OF/UTIL
90623-102307,SS/OF,Jose,Jose Barrero,Barrero,6.787878787878788,33,2400,NYY@CIN,CIN,NYY,,,,,,SS/OF/UTIL
90623-102326,1B,Kody,Kody Clemens,Clemens,5.589473523591694,19,2400,CHC@PHI,PHI,CHC,,,,,,C/1B/UTIL
90623-13239,3B,Eduardo,Eduardo Escobar,Escobar,6.944444444444445,27,2400,CLE@NYM,NYM,CLE,,,,,,3B/UTIL
90623-102353,2B,Brice,Brice Turang,Turang,6.648780636671113,41,2400,MIL@TB,MIL,TB,,,,,,2B/UTIL
90623-38872,OF,Jesse,Jesse Winker,Winker,6.265625,32,2400,MIL@TB,MIL,TB,,,,,,OF/UTIL
90623-102393,2B,Xavier,Xavier Edwards,Edwards,6.974999904632568,4,2400,MIA@SF,MIA,SF,,,,,,2B/UTIL
90623-97291,2B/SS/OF,Harold,Harold Castro,Castro,5.7333334463614,27,2300,COL@TEX,COL,TEX,,,,,,2B/SS/OF/UTIL
90623-11322,1B/3B,Mike,Mike Moustakas,Moustakas,6.63076899601863,26,2300,COL@TEX,COL,TEX,,,,,,C/1B/3B/UTIL
90623-37983,C,Mike,Mike Zunino,Zunino,5.755172203327048,29,2300,CLE@NYM,CLE,NYM,,,,,,C/1B/UTIL
90623-178304,2B/OF,David,David Hensley,Hensley,4.765384674072266,26,2300,OAK@HOU,HOU,OAK,,,,,,2B/OF/UTIL
90623-135305,2B,Tucupita,Tucupita Marcano,Marcano,5.046428680419922,28,2300,ARI@PIT,PIT,ARI,,,,,,2B/UTIL
90623-102546,1B/3B/SS,Gabriel,Gabriel Arias,Arias,4.1,30,2300,CLE@NYM,CLE,NYM,,,,,,C/1B/3B/SS/UTIL
90623-179362,OF,Dalton,Dalton Guthrie,Guthrie,0.8857142584664481,7,2300,CHC@PHI,PHI,CHC,,,,,,OF/UTIL
90623-84133,OF,Franmil,Franmil Reyes,Reyes,5.447368421052632,19,2300,DET@WSH,WSH,DET,,,,,,OF/UTIL
90623-83195,OF,Yonathan,Yonathan Daza,Daza,6.087500254313151,24,2300,COL@TEX,COL,TEX,,,,,,OF/UTIL
90623-85254,C,Joey,Joey Bart,Bart,4.869230710543119,26,2300,MIA@SF,SF,MIA,IL,Groin,,,,C/1B/UTIL
90623-13894,OF,Aaron,Aaron Hicks,Hicks,4.1827587259226835,29,2300,NYY@CIN,NYY,CIN,,,,,,OF/UTIL
90623-119404,2B/3B,Nick,Nick Maton,Maton,6.574358817858574,39,2300,DET@WSH,DET,WSH,,,,,,2B/3B/UTIL
90623-12928,1B,Eric,Eric Hosmer,Hosmer,5.883870770854335,31,2300,CHC@PHI,CHC,PHI,,,,,,C/1B/UTIL
90623-165559,C,Yainer,Yainer Diaz,Diaz,5.847058913286994,17,2300,OAK@HOU,HOU,OAK,,,,,,C/1B/UTIL
90623-163533,C,Jose,Jose Herrera,Herrera,6.275000095367432,16,2300,ARI@PIT,ARI,PIT,,,,,,C/1B/UTIL
90623-52995,C,Luke,Luke Maile,Maile,4.972222222222222,18,2300,NYY@CIN,CIN,NYY,,,,,,C/1B/UTIL
